ID,NETWORK,DAYS_AFTER_LAST_WATCH,DAYS_AFTER_FIRST_WATCH,NUM_SESSIONS,UNIQUE_GENRES_WATCHED,UNIQUE_PROGRAMS_WATCHED,MEAN_DURATION_MINUTES,SUM_DURATION_MINUTES,SUM_AD_REVENUE
528FEYS465,LimeLight,78,120,2,2,2,71.15,142.3,0.59
528FEYS465,PopCulture Now,16,16,2,1,1,80.7,161.4,0.67
528FPXZ136,Adrenaline,132,132,1,1,1,33.3,33.3,0.14
528IEIF853,Pulse,122,122,1,1,1,92.5,92.5,0.39
528IHJI908,CineQuest,151,151,1,1,1,77.2,77.2,0.32
528IQQJ204,Adrenaline,17,17,2,1,1,94.2,188.4,0.79
528ITBS506,DarkMatter,164,164,1,1,1,19.6,19.6,0.08
528IVUJ331,ChillStream,68,68,1,1,1,20.0,20.0,0.08
528JQUB432,RetroReel,120,120,1,1,1,39.2,39.2,0.16
528KGHO449,DesignLab,22,22,1,1,1,53.1,53.1,0.22
528KZSN002,PopCulture Now,79,79,1,1,1,14.2,14.2,0.06
528KZSN002,TasteMakers,46,46,1,1,1,27.7,27.7,0.12
528LNIC053,Pulse,113,113,1,1,1,102.7,102.7,0.43
528LTLU355,Adrenaline,142,142,1,1,1,34.2,34.2,0.14
528LTLU355,DarkMatter,119,119,1,1,1,61.0,61.0,0.25
528LYON683,RetroReel,21,21,2,1,1,109.5,219.0,0.91
528MHHN078,ChillStream,127,127,1,1,1,105.4,105.4,0.44
528MHHN078,Pulse,13,104,3,2,2,99.87,299.6,1.25
528NAKH945,Adrenaline,25,25,2,1,1,111.8,223.6,0.93
528NAKH945,CineQuest,23,23,1,1,1,118.5,118.5,0.49
528NAKH945,Pulse,167,167,1,1,1,122.4,122.4,0.51
528NFFW958,RetroReel,46,46,1,1,1,18.6,18.6,0.08
528NXMP225,TasteMakers,125,125,1,1,1,56.2,56.2,0.23
528OTHM012,DarkMatter,31,31,2,1,1,15.8,31.6,0.13
528OWPE023,Pulse,18,18,1,1,1,55.0,55.0,0.23
528QTMH150,Adrenaline,176,176,1,1,1,63.5,63.5,0.26
528TBTK695,LimeLight,104,104,1,1,1,72.4,72.4,0.3
528TMIK878,DesignLab,28,28,2,1,1,70.7,141.4,0.59
528TMIK878,PopCulture Now,155,155,1,1,1,55.7,55.7,0.23
528TNZZ257,ChillStream,55,55,1,1,1,8.4,8.4,0.04
528TNZZ257,CineQuest,140,140,1,1,1,37.2,37.2,0.15
528TNZZ257,DesignLab,170,170,1,1,1,25.5,25.5,0.11
528WESK131,DarkMatter,38,155,3,1,2,82.33,247.0,1.03
528WFXH182,Adrenaline,42,42,2,1,1,24.1,48.2,0.2
528XFJB342,Adrenaline,3,129,3,1,2,71.7,215.1,0.9
528XFJB342,DarkMatter,74,74,1,1,1,26.1,26.1,0.11
528XOZA108,PopCulture Now,159,159,1,1,1,30.2,30.2,0.13
528XOZA108,TasteMakers,77,77,1,1,1,106.0,106.0,0.44
528XVZM279,ChillStream,44,145,3,2,2,45.9,137.7,0.57
528YSON973,Pulse,109,109,1,1,1,19.1,19.1,0.08
528ZKOW453,Pulse,31,31,2,1,1,52.7,105.4,0.44
529AQGK751,LimeLight,15,96,3,2,2,65.97,197.9,0.82
529CCSK094,CineQuest,121,121,1,1,1,24.2,24.2,0.1
529DLDB087,PopCulture Now,166,166,1,1,1,76.8,76.8,0.32
529EEFD180,Adrenaline,82,82,1,1,1,67.0,67.0,0.28
529EPFT240,Adrenaline,33,33,1,1,1,31.3,31.3,0.13
529FEDU651,PopCulture Now,44,44,2,1,1,7.7,15.4,0.06
529FEDU651,TasteMakers,119,119,1,1,1,51.2,51.2,0.21
529GKJW569,Adrenaline,15,75,3,1,2,52.93,158.8,0.66
529ILXH951,DarkMatter,168,168,1,1,1,113.3,113.3,0.47
529IONS023,Adrenaline,35,35,1,1,1,94.2,94.2,0.39
529JABD650,ChillStream,153,153,1,1,1,76.6,76.6,0.32
529KAFS483,DesignLab,173,173,1,1,1,24.8,24.8,0.1
529KAFS483,PopCulture Now,28,28,1,1,1,74.1,74.1,0.31
529KATG094,CineQuest,18,18,2,1,1,11.1,22.2,0.09
529MHPD670,PopCulture Now,14,14,2,1,1,10.3,20.6,0.09
529MIID263,Adrenaline,113,113,1,1,1,115.6,115.6,0.48
529MRPF163,CineQuest,94,94,1,1,1,83.0,83.0,0.35
529NEAY892,DesignLab,28,28,2,1,1,70.3,140.6,0.59
529NEAY892,PopCulture Now,137,137,1,1,1,49.6,49.6,0.21
529OLJU289,DesignLab,6,6,2,1,1,36.8,73.6,0.31
529OLJU289,TasteMakers,130,130,1,1,1,47.6,47.6,0.2
529OVMJ028,ChillStream,62,62,1,1,1,112.4,112.4,0.47
529OWIM726,DarkMatter,39,39,2,1,1,64.1,128.2,0.53
529PNBM910,LimeLight,36,140,3,1,2,31.03,93.1,0.39
529PNBM910,PopCulture Now,39,39,2,1,1,11.0,22.0,0.09
529TUNX997,LimeLight,59,59,1,1,1,61.7,61.7,0.26
529TWZH561,Adrenaline,69,69,1,1,1,75.8,75.8,0.32
529UFPP484,RetroReel,134,134,1,1,1,13.8,13.8,0.06
529VMSD588,DarkMatter,35,35,2,1,1,124.2,248.4,1.03
529XXYX712,RetroReel,113,120,2,1,2,72.2,144.4,0.6
529ZOAN384,TasteMakers,150,150,1,1,1,41.2,41.2,0.17
530AAIQ298,TasteMakers,16,16,2,1,1,68.3,136.6,0.57
530AUYB542,DarkMatter,42,168,3,1,2,102.97,308.9,1.29
530BRAA207,PopCulture Now,8,8,2,1,1,80.5,161.0,0.67
530BSYL384,CineQuest,32,32,2,1,1,95.0,190.0,0.79
530CNHC147,DesignLab,151,151,1,1,1,30.9,30.9,0.13
530CXZM966,Adrenaline,12,12,2,1,1,78.9,157.8,0.66
530CXZM966,Pulse,74,74,1,1,1,93.0,93.0,0.39
530CZEL402,Pulse,5,5,2,1,1,79.0,158.0,0.66
530DAHX520,ChillStream,100,100,1,1,1,99.5,99.5,0.41
530DOEN590,ChillStream,145,145,1,1,1,82.7,82.7,0.34
530EGXE769,Pulse,14,14,2,1,1,67.8,135.6,0.57
530FBXL956,PopCulture Now,114,114,1,1,1,56.8,56.8,0.24
530FBXL956,TasteMakers,114,114,1,1,1,95.3,95.3,0.4
530JGCB546,Pulse,21,54,2,2,2,32.15,64.3,0.27
530JHBI009,DarkMatter,43,149,3,1,1,33.27,99.8,0.42
530KKQW066,DarkMatter,101,101,1,1,1,79.7,79.7,0.33
530LXEZ508,TasteMakers,167,167,1,1,1,47.6,47.6,0.2
530MYIG887,DarkMatter,134,134,1,1,1,93.0,93.0,0.39
530NIHT132,Pulse,167,167,1,1,1,98.1,98.1,0.41
530NZZB518,DarkMatter,5,5,2,1,1,36.0,72.0,0.3
530OCFD247,Adrenaline,25,25,2,1,1,46.5,93.0,0.39
530OYFC157,PopCulture Now,50,142,2,1,2,66.85,133.7,0.56
530OYFC157,TasteMakers,92,92,1,1,1,20.3,20.3,0.08
530PLIQ258,DarkMatter,44,44,2,1,1,52.9,105.8,0.44
530PLIQ258,Pulse,124,124,1,1,1,7.4,7.4,0.03
530POYW279,RetroReel,30,30,2,1,1,53.0,106.0,0.44
530QBEN052,DarkMatter,125,125,1,1,1,113.3,113.3,0.47
530RZQI788,DesignLab,178,178,1,1,1,56.4,56.4,0.23
530SSTK961,ChillStream,174,174,1,1,1,77.2,77.2,0.32
530STPI647,CineQuest,11,11,1,1,1,54.9,54.9,0.23
530SZVM465,DarkMatter,63,63,1,1,1,9.2,9.2,0.04
530TEQH049,Adrenaline,23,146,2,1,2,91.95,183.9,0.77
530TEQH049,DarkMatter,70,70,1,1,1,18.3,18.3,0.08
530TYLQ408,Adrenaline,75,75,1,1,1,10.4,10.4,0.04
530TYLQ408,DarkMatter,26,26,2,1,1,24.3,48.6,0.2
530UCZF047,LimeLight,42,42,1,1,1,61.5,61.5,0.26
530WNCI665,Adrenaline,10,10,2,1,1,70.3,140.6,0.59
530XBOV105,LimeLight,130,130,1,1,1,110.5,110.5,0.46
530XCRN404,RetroReel,102,102,1,1,1,117.1,117.1,0.49
530XDIP852,DesignLab,149,149,1,1,1,61.3,61.3,0.26
530XDJD639,DarkMatter,47,47,1,1,1,67.8,67.8,0.28
530XFEA355,PopCulture Now,36,36,1,1,1,58.5,58.5,0.24
530XXGH571,RetroReel,31,31,1,1,1,39.4,39.4,0.16
530YAAX194,LimeLight,89,89,1,1,1,58.2,58.2,0.24
530YDMM035,CineQuest,46,46,2,1,1,52.4,104.8,0.44
530ZMWN449,Adrenaline,108,108,1,1,1,25.2,25.2,0.11
530ZPBK438,CineQuest,28,28,2,1,1,28.4,56.8,0.24
530ZSYJ305,Adrenaline,34,34,1,1,1,87.0,87.0,0.36
530ZSYJ305,DarkMatter,157,157,1,1,1,66.6,66.6,0.28
531AFCU808,LimeLight,63,63,1,1,1,47.6,47.6,0.2
531AJIR227,TasteMakers,162,162,1,1,1,54.3,54.3,0.23
531CMSJ650,LimeLight,1,1,1,1,1,108.0,108.0,0.45
531CWQX692,LimeLight,75,75,1,1,1,41.6,41.6,0.17
531CYOQ439,TasteMakers,73,73,1,1,1,38.2,38.2,0.16
531DIJG540,RetroReel,126,126,1,1,1,103.9,103.9,0.43
531FBQM911,RetroReel,35,35,1,1,1,12.1,12.1,0.05
531FBZI616,DarkMatter,143,143,1,1,1,49.2,49.2,0.2
531GDSM547,RetroReel,5,5,2,1,1,113.0,226.0,0.94
531GHVA448,RetroReel,13,13,2,1,1,81.2,162.4,0.68
531GKTB541,Adrenaline,39,39,2,1,1,52.1,104.2,0.43
531GVOK355,TasteMakers,85,85,1,1,1,33.8,33.8,0.14
531HREM642,DesignLab,6,6,1,1,1,50.0,50.0,0.21
531HREM642,LimeLight,77,77,1,1,1,82.4,82.4,0.34
531HREM642,TasteMakers,99,99,1,1,1,81.9,81.9,0.34
531IRHJ939,ChillStream,32,32,2,1,1,59.3,118.6,0.49
531JSXM997,PopCulture Now,111,111,1,1,1,82.5,82.5,0.34
531KRUV186,DesignLab,9,73,3,1,2,59.33,178.0,0.74
531KRUV186,PopCulture Now,31,31,2,1,1,59.1,118.2,0.49
531KRZB935,LimeLight,7,7,2,1,1,45.6,91.2,0.38
531KRZB935,PopCulture Now,146,146,1,1,1,33.7,33.7,0.14
531KWDM730,LimeLight,142,153,2,2,2,66.6,133.2,0.55
531LBPQ157,CineQuest,32,32,1,1,1,39.3,39.3,0.16
531LEQT800,Pulse,128,128,1,1,1,45.8,45.8,0.19
531LXBL866,DesignLab,91,91,1,1,1,12.5,12.5,0.05
531MBWK843,Adrenaline,162,162,1,1,1,87.0,87.0,0.36
531MTKN566,DesignLab,43,43,2,1,1,10.9,21.8,0.09
531OPSJ504,TasteMakers,18,18,2,1,1,64.7,129.4,0.54
531OUSE538,DesignLab,83,83,1,1,1,64.8,64.8,0.27
531PKEA804,Adrenaline,172,172,1,1,1,59.3,59.3,0.25
531PKEA804,DarkMatter,116,116,1,1,1,124.8,124.8,0.52
531PNSB317,CineQuest,20,20,2,1,1,25.4,50.8,0.21
531SLFF581,TasteMakers,124,124,1,1,1,81.1,81.1,0.34
531UPZY157,DesignLab,127,127,1,1,1,47.2,47.2,0.2
531VHYX662,DesignLab,162,162,1,1,1,57.4,57.4,0.24
531VPNA478,Pulse,3,3,1,1,1,123.6,123.6,0.52
531WTJL429,ChillStream,58,58,1,1,1,41.3,41.3,0.17
531YEGE865,DesignLab,21,21,2,1,1,76.6,153.2,0.64
531YMYN296,DesignLab,119,119,1,1,1,71.0,71.0,0.3
531YMYN296,PopCulture Now,10,10,2,1,1,85.0,170.0,0.71
531YMYN296,TasteMakers,72,72,1,1,1,104.6,104.6,0.44
531ZKPK270,Adrenaline,96,96,1,1,1,43.4,43.4,0.18
531ZMVO403,DesignLab,32,32,2,1,1,38.2,76.4,0.32
531ZMVO403,TasteMakers,6,6,1,1,1,75.9,75.9,0.32
532BHVU720,CineQuest,122,122,1,1,1,63.2,63.2,0.26
532BQRA873,CineQuest,40,40,1,1,1,58.4,58.4,0.24
532CIQV677,LimeLight,26,26,2,1,1,18.8,37.6,0.16
532DPOG422,RetroReel,32,32,2,1,1,59.0,118.0,0.49
532EQJT243,Adrenaline,114,114,1,1,1,114.3,114.3,0.48
532HHLD500,CineQuest,97,118,2,2,2,63.65,127.3,0.53
532HLYX144,RetroReel,67,67,1,1,1,113.3,113.3,0.47
532HSMP303,LimeLight,107,107,1,1,1,65.4,65.4,0.27
532IRDF366,RetroReel,35,35,2,1,1,86.3,172.6,0.72
532JNNG893,ChillStream,11,11,2,1,1,49.6,99.2,0.41
532JYLI793,DarkMatter,147,147,1,1,1,23.6,23.6,0.1
532KCVC138,Adrenaline,20,20,2,1,1,21.2,42.4,0.18
532MSMR187,Adrenaline,98,98,1,1,1,21.4,21.4,0.09
532MSMR187,Pulse,175,175,1,1,1,57.8,57.8,0.24
532NQST599,Adrenaline,67,67,1,1,1,110.9,110.9,0.46
532OGGR654,Adrenaline,171,171,1,1,1,26.6,26.6,0.11
532PHTY351,PopCulture Now,118,118,1,1,1,71.1,71.1,0.3
532PJLF562,RetroReel,14,55,2,1,2,92.5,185.0,0.77
532PVXB855,PopCulture Now,125,125,1,1,1,31.4,31.4,0.13
532PVXB855,TasteMakers,152,152,1,1,1,47.8,47.8,0.2
532PYNI825,PopCulture Now,4,4,2,1,1,23.0,46.0,0.19
532PYNI825,TasteMakers,162,162,1,1,1,54.8,54.8,0.23
532QZWY051,LimeLight,41,41,2,1,1,18.8,37.6,0.16
532RHIG360,LimeLight,86,86,1,1,1,123.9,123.9,0.52
532RHIG360,TasteMakers,38,38,2,1,1,79.2,158.4,0.66
532ROZX245,DarkMatter,59,59,1,1,1,21.0,21.0,0.09
532RWYN807,ChillStream,22,22,2,1,1,81.6,163.2,0.68
532SGOM430,TasteMakers,109,109,1,1,1,49.0,49.0,0.2
532SNMD641,DarkMatter,50,50,1,1,1,40.9,40.9,0.17
532TFWO503,TasteMakers,122,122,1,1,1,18.1,18.1,0.08
532URGQ020,DarkMatter,15,15,1,1,1,64.0,64.0,0.27
532VIAD384,DesignLab,39,39,2,1,1,44.0,88.0,0.37
532VIAD384,TasteMakers,32,32,2,1,1,37.2,74.4,0.31
532VUTY922,TasteMakers,132,132,1,1,1,51.2,51.2,0.21
532YJRW173,ChillStream,126,126,1,1,1,117.5,117.5,0.49
533AGFF750,ChillStream,131,131,1,1,1,80.5,80.5,0.34
533AJMY002,PopCulture Now,55,55,1,1,1,33.6,33.6,0.14
533ALTR034,DesignLab,7,7,2,1,1,63.2,126.4,0.53
533ASWA870,TasteMakers,70,70,1,1,1,107.2,107.2,0.45
533BAZC216,TasteMakers,111,111,1,1,1,45.2,45.2,0.19
533DUKI983,ChillStream,27,27,1,1,1,118.4,118.4,0.49
533DUKI983,LimeLight,60,60,1,1,1,11.0,11.0,0.05
533EZFR680,LimeLight,63,63,1,1,1,7.4,7.4,0.03
533GAET645,Adrenaline,11,137,2,1,2,77.3,154.6,0.64
533GGEK448,Adrenaline,152,152,1,1,1,95.4,95.4,0.4
533IIXG994,LimeLight,152,152,1,1,1,55.9,55.9,0.23
533IRYY787,DarkMatter,36,36,2,1,1,112.9,225.8,0.94
533ISLA671,PopCulture Now,13,13,2,1,1,41.2,82.4,0.34
533ISLA671,TasteMakers,114,114,1,1,1,93.6,93.6,0.39
533JDAK093,TasteMakers,156,156,1,1,1,58.9,58.9,0.25
533KSGA685,TasteMakers,4,4,2,1,1,73.4,146.8,0.61
533LNTC318,ChillStream,27,27,1,1,1,93.7,93.7,0.39
533MBWX117,RetroReel,39,39,2,1,1,101.2,202.4,0.84
533MILN929,DesignLab,65,65,1,1,1,8.6,8.6,0.04
533NAAR796,Adrenaline,144,144,1,1,1,127.1,127.1,0.53
533NAAR796,DarkMatter,6,6,1,1,1,106.5,106.5,0.44
533NMVK813,RetroReel,114,114,1,1,1,92.0,92.0,0.38
533OQOV789,DarkMatter,69,69,1,1,1,121.0,121.0,0.5
533PLUY958,TasteMakers,12,12,1,1,1,19.0,19.0,0.08
533QDLS351,Pulse,58,58,1,1,1,53.2,53.2,0.22
533QLSJ130,ChillStream,1,1,2,1,1,68.3,136.6,0.57
533QTZF478,LimeLight,164,164,1,1,1,109.8,109.8,0.46
533RQLB334,LimeLight,1,1,2,1,1,33.7,67.4,0.28
533RXJP630,RetroReel,6,111,3,2,2,65.6,196.8,0.82
533SHLM311,CineQuest,80,80,1,1,1,46.6,46.6,0.19
533SQXP412,Adrenaline,71,71,1,1,1,114.0,114.0,0.47
533SQXP412,ChillStream,99,99,1,1,1,90.8,90.8,0.38
533TSHL120,CineQuest,29,60,3,1,2,21.87,65.6,0.27
533UVNU200,DesignLab,137,137,1,1,1,29.7,29.7,0.12
533UVNU200,TasteMakers,138,138,1,1,1,13.7,13.7,0.06
533UZZU942,Adrenaline,147,147,1,1,1,36.4,36.4,0.15
533UZZU942,DarkMatter,34,34,2,1,1,119.5,239.0,1.0
533VAKO047,Adrenaline,136,136,1,1,1,26.4,26.4,0.11
533VAKO047,DarkMatter,10,10,2,1,1,70.4,140.8,0.59
533VKIP868,LimeLight,111,111,1,1,1,92.9,92.9,0.39
533WHKH855,Pulse,115,115,1,1,1,123.4,123.4,0.51
533XYJL832,Pulse,3,3,1,1,1,75.6,75.6,0.32
533YEVJ486,PopCulture Now,23,23,2,1,1,83.6,167.2,0.7
533YEVJ486,TasteMakers,116,116,1,1,1,98.0,98.0,0.41
534BGGW831,LimeLight,149,149,1,1,1,119.7,119.7,0.5
534BROB145,Pulse,37,37,2,1,1,71.0,142.0,0.59
534CTTD900,Adrenaline,27,27,1,1,1,22.8,22.8,0.1
534CTTD900,Pulse,49,49,1,1,1,85.1,85.1,0.35
534DNVK326,LimeLight,57,57,1,1,1,50.1,50.1,0.21
534FMSQ851,DesignLab,36,179,3,1,2,56.53,169.6,0.71
534GJJB916,DarkMatter,147,147,1,1,1,112.2,112.2,0.47
534IXBY521,DesignLab,112,112,1,1,1,46.5,46.5,0.19
534IXBY521,TasteMakers,16,16,1,1,1,20.8,20.8,0.09
534JRBZ275,Pulse,161,161,1,1,1,80.3,80.3,0.33
534LEYO021,CineQuest,143,143,1,1,1,110.0,110.0,0.46
534LODB135,TasteMakers,155,155,1,1,1,7.0,7.0,0.03
534MPCZ734,PopCulture Now,22,22,2,1,1,37.6,75.2,0.31
534NHRO456,DarkMatter,103,103,1,1,1,83.4,83.4,0.35
534NWSZ866,Adrenaline,45,116,2,1,2,22.75,45.5,0.19
534OOND655,DarkMatter,137,137,1,1,1,29.8,29.8,0.12
534QGFR454,DesignLab,6,6,2,1,1,73.9,147.8,0.62
534RAVC149,ChillStream,49,49,1,1,1,86.7,86.7,0.36
534TEHR244,Adrenaline,143,143,1,1,1,59.0,59.0,0.25
534TIPS417,LimeLight,49,49,1,1,1,91.9,91.9,0.38
534TIVP500,RetroReel,132,132,1,1,1,50.0,50.0,0.21
534TSEJ712,CineQuest,115,115,1,1,1,108.0,108.0,0.45
534TSEJ712,Pulse,81,81,1,1,1,20.6,20.6,0.09
534UDUJ193,LimeLight,68,68,1,1,1,87.6,87.6,0.37
534UDUJ193,PopCulture Now,110,110,1,1,1,58.8,58.8,0.24
534UDUJ193,TasteMakers,158,158,1,1,1,61.1,61.1,0.25
534UQLQ225,Pulse,7,7,2,1,1,46.2,92.4,0.39
534VKBV440,Adrenaline,90,90,1,1,1,126.1,126.1,0.53
534WBPI340,RetroReel,51,51,1,1,1,15.1,15.1,0.06
534WBTW786,Adrenaline,9,9,2,1,1,56.1,112.2,0.47
534WBTW786,DarkMatter,70,70,1,1,1,61.8,61.8,0.26
534WXUB039,LimeLight,28,28,2,1,1,39.4,78.8,0.33
534YJCG064,RetroReel,125,170,2,2,2,64.05,128.1,0.53
534ZWUU621,CineQuest,93,93,1,1,1,11.3,11.3,0.05
535AFQD970,TasteMakers,74,74,1,1,1,67.7,67.7,0.28
535AXVW213,Adrenaline,101,101,1,1,1,76.6,76.6,0.32
535AZLT451,CineQuest,42,42,2,1,1,34.5,69.0,0.29
535AZYK961,Adrenaline,38,38,2,1,1,36.0,72.0,0.3
535BCUF111,LimeLight,65,65,1,1,1,119.0,119.0,0.5
535BNTK486,CineQuest,62,62,1,1,1,89.3,89.3,0.37
535CIBV322,RetroReel,3,44,3,1,2,28.4,85.2,0.35
535CKSY304,PopCulture Now,130,130,1,1,1,66.6,66.6,0.28
535CXEX821,ChillStream,151,151,1,1,1,119.7,119.7,0.5
535CXEX821,TasteMakers,24,24,1,1,1,48.5,48.5,0.2
535EHNR812,DesignLab,34,34,2,1,1,68.2,136.4,0.57
535EWSP543,CineQuest,148,148,1,1,1,19.7,19.7,0.08
535FCWQ015,CineQuest,8,111,3,1,2,28.03,84.1,0.35
535FNDH481,TasteMakers,23,23,2,1,1,81.2,162.4,0.68
535FWYJ896,DesignLab,160,160,1,1,1,14.8,14.8,0.06
535GEWF405,LimeLight,123,123,1,1,1,49.2,49.2,0.21
535GYFC529,TasteMakers,23,23,1,1,1,74.4,74.4,0.31
535HVUR808,LimeLight,31,31,2,1,1,78.4,156.8,0.65
535HYME252,DesignLab,72,72,1,1,1,21.1,21.1,0.09
535IBES413,LimeLight,93,93,1,1,1,34.2,34.2,0.14
535LDCZ477,CineQuest,97,97,1,1,1,11.2,11.2,0.05
535LSPV326,LimeLight,74,74,1,1,1,96.2,96.2,0.4
535MGUP031,Adrenaline,15,15,1,1,1,9.2,9.2,0.04
535NIAB893,TasteMakers,25,25,1,1,1,72.7,72.7,0.3
535NTXO834,Adrenaline,106,106,1,1,1,69.9,69.9,0.29
535OCTK773,DesignLab,12,12,2,1,1,28.6,57.2,0.24
535PAFR310,LimeLight,73,73,1,1,1,121.3,121.3,0.51
535PFXX302,LimeLight,8,8,2,1,1,75.1,150.2,0.63
535QMWU166,Pulse,109,109,1,1,1,64.1,64.1,0.27
535QZXX833,DarkMatter,178,178,1,1,1,80.2,80.2,0.33
535SINX757,ChillStream,8,8,2,1,1,109.1,218.2,0.91
535SPYR514,PopCulture Now,99,99,1,1,1,29.1,29.1,0.12
535SPYR514,TasteMakers,119,119,1,1,1,55.4,55.4,0.23
535UEDR730,Adrenaline,39,39,2,1,1,54.2,108.4,0.45
535VMCI510,DesignLab,59,59,1,1,1,20.3,20.3,0.08
535WPPG622,DarkMatter,37,37,2,1,1,109.8,219.6,0.91
535YKOX080,Adrenaline,19,19,2,1,1,52.2,104.4,0.43
535YKOX080,Pulse,62,162,2,1,2,46.25,92.5,0.39
535ZFFN390,DesignLab,6,6,1,1,1,44.9,44.9,0.19
536AENA588,Adrenaline,30,30,2,1,1,118.7,237.4,0.99
536AXCZ551,RetroReel,65,65,1,1,1,70.1,70.1,0.29
536BAGJ268,PopCulture Now,42,42,2,1,1,21.0,42.0,0.18
536BFQK326,DarkMatter,132,132,1,1,1,13.6,13.6,0.06
536BFQK326,Pulse,22,22,1,1,1,123.4,123.4,0.51
536BRWB177,ChillStream,98,98,1,1,1,52.8,52.8,0.22
536CFAO688,LimeLight,1,18,3,2,2,78.93,236.8,0.99
536CNME488,RetroReel,27,27,2,1,1,43.0,86.0,0.36
536DFKS221,DarkMatter,136,136,1,1,1,63.0,63.0,0.26
536DHLE708,DarkMatter,1,1,2,1,1,15.6,31.2,0.13
536EFSX260,Adrenaline,44,44,2,1,1,79.3,158.6,0.66
536ETLM936,TasteMakers,67,67,1,1,1,28.1,28.1,0.12
536FNHE018,LimeLight,76,76,1,1,1,46.0,46.0,0.19
536FNHE018,PopCulture Now,99,99,1,1,1,60.2,60.2,0.25
536FNHE018,TasteMakers,101,101,1,1,1,68.8,68.8,0.29
536GADQ686,DarkMatter,35,35,1,1,1,77.6,77.6,0.32
536GUXY268,LimeLight,62,62,1,1,1,21.3,21.3,0.09
536GWJG381,DesignLab,149,149,1,1,1,50.4,50.4,0.21
536GWJG381,PopCulture Now,3,3,2,1,1,55.2,110.4,0.46
536IHOW112,CineQuest,89,89,1,1,1,24.5,24.5,0.1
536JTUZ768,Pulse,174,174,1,1,1,11.0,11.0,0.05
536KWPK242,LimeLight,86,86,1,1,1,73.8,73.8,0.31
536KXJF978,DarkMatter,46,46,1,1,1,28.5,28.5,0.12
536OTOL153,CineQuest,54,54,1,1,1,109.6,109.6,0.46
536OWNH339,DesignLab,121,121,1,1,1,46.5,46.5,0.19
536PEXQ736,CineQuest,37,37,1,1,1,73.0,73.0,0.3
536PNIC116,RetroReel,177,177,1,1,1,36.5,36.5,0.15
536PTMY256,PopCulture Now,8,31,4,1,2,23.6,94.4,0.39
536UNUF883,DesignLab,102,102,1,1,1,7.6,7.6,0.03
536UNUF883,TasteMakers,48,48,1,1,1,13.8,13.8,0.06
536UUZF427,LimeLight,85,85,1,1,1,71.3,71.3,0.3
536VUZH845,Pulse,24,24,2,1,1,50.7,101.4,0.42
536VXWB494,Adrenaline,44,44,1,1,1,51.7,51.7,0.22
536XKXR210,Adrenaline,83,83,1,1,1,12.8,12.8,0.05
537BOGU240,DarkMatter,71,71,1,1,1,71.3,71.3,0.3
537BSKD423,TasteMakers,9,9,2,1,1,13.5,27.0,0.11
537CAYL310,DesignLab,87,87,1,1,1,13.3,13.3,0.06
537CEBW983,Pulse,40,40,1,1,1,10.7,10.7,0.04
537CEBW983,RetroReel,111,111,1,1,1,109.5,109.5,0.46
537CIFJ348,RetroReel,56,56,1,1,1,92.9,92.9,0.39
537DQQJ159,LimeLight,168,168,1,1,1,85.7,85.7,0.36
537DQQJ159,PopCulture Now,23,23,1,1,1,77.8,77.8,0.32
537EBPA905,DesignLab,85,85,1,1,1,76.7,76.7,0.32
537EBPA905,TasteMakers,166,166,1,1,1,40.8,40.8,0.17
537EOZK656,LimeLight,70,70,1,1,1,44.9,44.9,0.19
537EOZK656,TasteMakers,132,132,1,1,1,102.8,102.8,0.43
537FIFQ443,DesignLab,112,112,1,1,1,42.3,42.3,0.18
537GWNH366,LimeLight,148,148,1,1,1,106.3,106.3,0.44
537GWNH366,PopCulture Now,126,126,1,1,1,79.5,79.5,0.33
537GWNH366,TasteMakers,20,20,2,1,1,51.8,103.6,0.43
537HPAM338,TasteMakers,18,27,2,1,2,76.8,153.6,0.64
537IQCJ691,PopCulture Now,153,153,1,1,1,57.5,57.5,0.24
537KCJK532,ChillStream,10,10,2,1,1,25.3,50.6,0.21
537KDTX166,PopCulture Now,165,165,1,1,1,22.8,22.8,0.1
537KUEF899,LimeLight,146,146,1,1,1,62.6,62.6,0.26
537LIZW389,CineQuest,161,161,1,1,1,58.0,58.0,0.24
537LKZI296,DesignLab,119,119,1,1,1,37.1,37.1,0.15
537MKSF543,TasteMakers,45,45,2,1,1,50.4,100.8,0.42
537NHJX956,DesignLab,99,99,1,1,1,7.4,7.4,0.03
537NHJX956,PopCulture Now,11,11,1,1,1,52.6,52.6,0.22
537NXUN601,RetroReel,154,154,1,1,1,71.0,71.0,0.3
537PMGQ639,LimeLight,35,35,1,1,1,50.9,50.9,0.21
537PMMV634,DarkMatter,28,28,2,1,1,27.4,54.8,0.23
537PVTF710,DarkMatter,111,111,1,1,1,50.4,50.4,0.21
537QCRW592,RetroReel,100,100,1,1,1,47.3,47.3,0.2
537QUTE188,CineQuest,107,174,2,2,2,68.35,136.7,0.57
537QXWF925,DesignLab,161,161,1,1,1,62.2,62.2,0.26
537UANY306,ChillStream,27,89,2,2,2,16.35,32.7,0.14
537VFWO402,CineQuest,105,105,1,1,1,33.1,33.1,0.14
537VNHW176,TasteMakers,3,3,2,1,1,94.2,188.4,0.79
537VTZM922,DarkMatter,22,22,2,1,1,74.5,149.0,0.62
537VTZM922,Pulse,128,128,1,1,1,105.1,105.1,0.44
