,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
20202,600JKUW266,ChillStream,4,25.03,['paid monthly'],2022-06-26,1,2,0,0,2,Low-Value
20203,600JRED308,Pulse,27,40.05,"['expired monthly', 'paid monthly']",2022-06-03,1,2,0,0,2,Low-Value
20204,600LFIW025,CineQuest,78,10.65,['discounted monthly'],2022-04-13,1,1,0,0,1,Low-Value
20205,600LTZN771,CineQuest,110,107.97,"['expired annual', 'paid monthly']",2022-03-12,1,1,0,2,3,Mid-Value
20206,600NOPW995,Pulse,49,40.0,['paid monthly'],2022-05-12,1,2,0,0,2,Low-Value
20207,600NWSG281,CineQuest,46,59.99,['paid annual'],2022-05-15,1,2,0,1,3,Mid-Value
20208,600OTVE926,CineQuest,17,72.06,['expired monthly'],2022-06-13,1,2,0,1,3,Mid-Value
20209,600OYDU212,CineQuest,58,50.519999999999996,"['expired monthly', 'trial monthly']",2022-05-03,1,1,0,1,2,Low-Value
20210,600PHTZ455,CineQuest,170,71.94,['paid monthly'],2022-01-11,1,0,0,1,1,Low-Value
20211,600PQAW370,CineQuest,147,59.98,['paid annual'],2022-02-03,1,0,0,1,1,Low-Value
20212,600RUPX302,LimeLight,93,44.94,['trial annual'],2022-03-29,1,1,0,1,2,Low-Value
20213,600TUJD722,RetroReel,151,180.0,['paid monthly'],2022-01-30,1,0,0,3,3,Mid-Value
20214,600VLLM199,Pulse,49,6.48,['trial monthly'],2022-05-12,1,2,0,0,2,Low-Value
20215,600WJAA228,Pulse,25,7.99,['paid monthly'],2022-06-05,1,2,0,0,2,Low-Value
20216,600XGWO527,CineQuest,127,60.05,['paid monthly'],2022-02-23,2,0,1,1,2,Low-Value
20217,600XGWO527,LimeLight,49,99.94999999999999,"['expired monthly', 'paid monthly']",2022-05-12,2,2,1,2,5,High-Value
20218,600XUUI378,LimeLight,78,59.97,['paid monthly'],2022-04-13,1,1,0,1,2,Low-Value
20219,600YGIP180,CineQuest,149,36.88,['trial annual'],2022-02-01,2,0,1,0,1,Low-Value
20220,600YGIP180,LimeLight,43,80.03999999999999,"['expired monthly', 'paid monthly']",2022-05-18,2,2,1,1,4,Mid-Value
20221,601AJFQ537,RetroReel,138,103.6,['discounted monthly'],2022-02-12,1,0,0,2,2,Low-Value
20222,601ASKK723,LimeLight,148,99.94999999999999,['paid monthly'],2022-02-02,1,0,0,2,2,Low-Value
20223,601BHYR003,LimeLight,101,160.01999999999998,"['expired annual', 'paid monthly']",2022-03-21,1,1,0,3,4,Mid-Value
20224,601CKHY913,Pulse,169,50.01,['expired annual'],2022-01-12,1,0,0,1,1,Low-Value
20225,601DVFL962,LimeLight,96,80.04,['paid monthly'],2022-03-26,1,1,0,1,2,Low-Value
20226,601FETB074,Pulse,24,7.99,['paid monthly'],2022-06-06,1,2,0,0,2,Low-Value
20227,601GBTT898,Pulse,9,81.95,"['expired monthly', 'paid annual']",2022-06-21,1,2,0,1,3,Mid-Value
20228,601HTFK458,CineQuest,81,48.0,['expired monthly'],2022-04-10,1,1,0,1,2,Low-Value
20229,601JAGG196,ChillStream,33,99.98,['expired annual'],2022-05-28,1,2,0,2,4,Mid-Value
20230,601JIHJ000,CineQuest,93,72.0,"['expired monthly', 'paid annual']",2022-03-29,1,1,0,1,2,Low-Value
20231,601LHNV942,RetroReel,24,89.97999999999999,"['expired monthly', 'paid monthly']",2022-06-06,1,2,0,2,4,Mid-Value
20232,601MNJQ966,Pulse,177,48.12,['paid monthly'],2022-01-04,1,0,0,1,1,Low-Value
20233,601MWMC521,LimeLight,43,37.24,['discounted monthly'],2022-05-18,1,2,0,0,2,Low-Value
20234,601NEPO762,CineQuest,46,71.98,"['expired monthly', 'paid monthly']",2022-05-15,1,2,0,1,3,Mid-Value
20235,601PFYU469,LimeLight,39,80.01,['paid annual'],2022-05-22,1,2,0,1,3,Mid-Value
20236,601POCG564,Pulse,80,11.34,['discounted monthly'],2022-04-11,1,1,0,0,1,Low-Value
20237,601QGXW621,LimeLight,90,79.99,['paid annual'],2022-04-01,1,1,0,1,2,Low-Value
20238,601QPRA402,Pulse,164,47.94,['paid monthly'],2022-01-17,1,0,0,1,1,Low-Value
20239,601RJVW204,LimeLight,133,38.37,['trial annual'],2022-02-17,1,0,0,0,0,Low-Value
20240,601RTAG792,RetroReel,49,60.04,['paid monthly'],2022-05-12,1,2,0,1,3,Mid-Value
20241,601SJBV170,LimeLight,120,80.08,['paid monthly'],2022-03-02,1,0,0,1,1,Low-Value
20242,601TFAO253,LimeLight,143,100.0,['paid monthly'],2022-02-07,1,0,0,2,2,Low-Value
20243,601TJDI534,LimeLight,164,42.18,['trial monthly'],2022-01-17,1,0,0,0,0,Low-Value
20244,601TPTJ598,ChillStream,176,150.0,['paid monthly'],2022-01-05,2,0,1,3,4,Mid-Value
20245,601TPTJ598,LimeLight,117,80.01,['paid annual'],2022-03-05,2,1,1,1,3,Mid-Value
20246,601UJJL744,ChillStream,102,99.96,['paid monthly'],2022-03-20,2,1,1,2,4,Mid-Value
20247,601UJJL744,LimeLight,163,119.94,['paid monthly'],2022-01-18,2,0,1,2,3,Mid-Value
20248,601WISD189,Pulse,67,58.0,"['expired monthly', 'paid annual']",2022-04-24,1,1,0,1,2,Low-Value
20249,601XJCW631,ChillStream,137,52.47,['trial annual'],2022-02-13,1,0,0,1,1,Low-Value
20250,601YGSO632,ChillStream,93,81.71,['trial annual'],2022-03-29,1,1,0,1,2,Low-Value
20251,601ZCVT148,ChillStream,159,136.32,['trial monthly'],2022-01-22,1,0,0,2,2,Low-Value
20252,602ACYT065,ChillStream,4,150.0,['expired monthly'],2022-06-26,1,2,0,3,5,High-Value
20253,602APRC659,Pulse,144,40.0,['paid monthly'],2022-02-06,1,0,0,0,0,Low-Value
20254,602BFMQ865,CineQuest,131,24.02,['expired monthly'],2022-02-19,1,0,0,0,0,Low-Value
20255,602CJTW804,ChillStream,104,40.92,['trial monthly'],2022-03-18,1,1,0,0,1,Low-Value
20256,602DCDX150,LimeLight,172,80.0,['paid annual'],2022-01-09,1,0,0,1,1,Low-Value
20257,602DRIB071,LimeLight,133,100.05000000000001,['paid monthly'],2022-02-17,1,0,0,2,2,Low-Value
20258,602DSCZ356,CineQuest,132,55.15,['trial monthly'],2022-02-18,1,0,0,1,1,Low-Value
20259,602ECIK020,RetroReel,70,119.99,['paid annual'],2022-04-21,1,1,0,2,3,Mid-Value
20260,602ESMP552,CineQuest,76,24.71,['discounted annual'],2022-04-15,2,1,1,0,2,Low-Value
20261,602ESMP552,LimeLight,128,80.01,['paid annual'],2022-02-22,2,0,1,1,2,Low-Value
20262,602EVFV845,CineQuest,158,57.97,['discounted annual'],2022-01-23,1,0,0,1,1,Low-Value
20263,602FDRV717,LimeLight,79,80.12,['expired monthly'],2022-04-12,1,1,0,1,2,Low-Value
20264,602FFLQ041,ChillStream,48,125.0,['paid monthly'],2022-05-13,1,2,0,2,4,Mid-Value
20265,602GTHE876,ChillStream,168,100.0,['paid annual'],2022-01-13,1,0,0,2,2,Low-Value
20266,602HDZN495,RetroReel,126,150.0,['paid monthly'],2022-02-24,1,0,0,3,3,Mid-Value
20267,602HGJX690,CineQuest,54,24.0,['paid monthly'],2022-05-07,1,2,0,0,2,Low-Value
20268,602HXDY782,CineQuest,117,48.0,['paid monthly'],2022-03-05,1,1,0,1,2,Low-Value
20269,602HZTL900,ChillStream,64,124.94999999999999,"['expired monthly', 'paid monthly']",2022-04-27,1,1,0,2,3,Mid-Value
20270,602ILVZ064,Pulse,172,46.09,['discounted annual'],2022-01-09,1,0,0,1,1,Low-Value
20271,602IPUT583,ChillStream,151,99.99,['paid annual'],2022-01-30,1,0,0,2,2,Low-Value
20272,602JCMC282,ChillStream,14,125.0,"['expired monthly', 'paid annual']",2022-06-16,1,2,0,2,4,Mid-Value
20273,602LHXC350,ChillStream,39,75.0,"['expired monthly', 'paid monthly']",2022-05-22,1,2,0,1,3,Mid-Value
20274,602LINE301,Pulse,78,32.0,['paid monthly'],2022-04-13,1,1,0,0,1,Low-Value
20275,602LPTC308,LimeLight,18,120.06,['expired monthly'],2022-06-12,2,2,1,2,5,High-Value
20276,602LPTC308,Pulse,35,16.0,['paid monthly'],2022-05-26,2,2,1,0,3,Mid-Value
20277,602LZUF181,LimeLight,19,80.0,['paid annual'],2022-06-11,1,2,0,1,3,Mid-Value
20278,602MTVW205,CineQuest,107,60.02,['paid annual'],2022-03-15,1,1,0,1,2,Low-Value
20279,602OTAI038,ChillStream,115,50.0,['paid monthly'],2022-03-07,1,1,0,1,2,Low-Value
20280,602PZUF021,Pulse,158,50.03,['paid annual'],2022-01-23,1,0,0,1,1,Low-Value
20281,602RNBM617,CineQuest,89,60.0,['expired annual'],2022-04-02,1,1,0,1,2,Low-Value
20282,602RVJH258,CineQuest,108,11.5,['discounted monthly'],2022-03-14,1,1,0,0,1,Low-Value
20283,602SSVT873,Pulse,16,8.01,['paid monthly'],2022-06-14,1,2,0,0,2,Low-Value
20284,602TFHB369,CineQuest,45,24.0,['paid monthly'],2022-05-16,1,2,0,0,2,Low-Value
20285,602TPZO247,CineQuest,60,83.98,"['paid annual', 'paid monthly']",2022-05-01,1,1,0,1,2,Low-Value
20286,602UFNQ978,CineQuest,128,60.0,['expired annual'],2022-02-22,1,0,0,1,1,Low-Value
20287,602USJM545,Pulse,164,49.99,['expired annual'],2022-01-17,1,0,0,1,1,Low-Value
20288,602VEDT344,CineQuest,5,12.01,['paid monthly'],2022-06-25,1,2,0,0,2,Low-Value
20289,602VKFD290,LimeLight,90,16.52,['trial monthly'],2022-04-01,1,1,0,0,1,Low-Value
20290,602VMJO334,ChillStream,115,99.96,['paid monthly'],2022-03-07,1,1,0,2,3,Mid-Value
20291,602VUMT122,ChillStream,165,149.94,['paid monthly'],2022-01-16,1,0,0,3,3,Mid-Value
20292,602WDUT167,CineQuest,14,35.980000000000004,"['expired monthly', 'paid monthly']",2022-06-16,1,2,0,0,2,Low-Value
20293,602WYCX594,ChillStream,171,85.32000000000001,['discounted monthly'],2022-01-10,1,0,0,1,1,Low-Value
20294,602YYSA812,LimeLight,173,20.02,['expired monthly'],2022-01-08,1,0,0,0,0,Low-Value
20295,603ABDU594,RetroReel,171,30.0,['expired monthly'],2022-01-10,1,0,0,0,0,Low-Value
20296,603BKFR911,LimeLight,164,120.0,['paid monthly'],2022-01-17,1,0,0,2,2,Low-Value
20297,603CNLO104,LimeLight,42,34.24,['discounted monthly'],2022-05-19,1,2,0,0,2,Low-Value
20298,603CQSA163,RetroReel,38,120.0,['expired annual'],2022-05-23,1,2,0,2,4,Mid-Value
20299,603CTCV566,CineQuest,8,12.0,['paid monthly'],2022-06-22,1,2,0,0,2,Low-Value
20300,603CWZW426,ChillStream,130,125.05000000000001,['paid monthly'],2022-02-20,2,0,1,2,3,Mid-Value
20301,603CWZW426,LimeLight,25,79.98,['paid annual'],2022-06-05,2,2,1,1,4,Mid-Value
20302,603DZBZ138,CineQuest,65,60.05,"['expired monthly', 'paid monthly']",2022-04-26,1,1,0,1,2,Low-Value
20303,603EDBG955,CineQuest,10,17.490000000000002,"['expired monthly', 'discounted monthly']",2022-06-20,1,2,0,0,2,Low-Value
20304,603ERIM228,RetroReel,56,120.0,['paid annual'],2022-05-05,1,2,0,2,4,Mid-Value
20305,603GDJJ890,LimeLight,22,79.99,['paid annual'],2022-06-08,1,2,0,1,3,Mid-Value
20306,603GPWY929,LimeLight,102,60.03,['expired monthly'],2022-03-20,1,1,0,1,2,Low-Value
20307,603HQET168,Pulse,68,23.97,['paid monthly'],2022-04-23,1,1,0,0,1,Low-Value
20308,603ISVN424,CineQuest,73,36.0,['paid monthly'],2022-04-18,1,1,0,0,1,Low-Value
20309,603JUBI779,LimeLight,7,60.0,"['paid monthly', 'paid monthly']",2022-06-23,1,2,0,1,3,Mid-Value
20310,603JXDG388,LimeLight,21,79.96,['paid monthly'],2022-06-09,1,2,0,1,3,Mid-Value
20311,603KWFJ975,CineQuest,173,60.0,['paid annual'],2022-01-08,1,0,0,1,1,Low-Value
20312,603LKRN845,RetroReel,165,180.06,['paid monthly'],2022-01-16,1,0,0,3,3,Mid-Value
20313,603MRMW118,LimeLight,174,120.06,['paid monthly'],2022-01-07,1,0,0,2,2,Low-Value
20314,603NUSP536,Pulse,118,27.0,"['expired monthly', 'discounted monthly']",2022-03-04,1,1,0,0,1,Low-Value
20315,603NYPT876,RetroReel,101,29.99,['paid monthly'],2022-03-21,1,1,0,0,1,Low-Value
20316,603NYSP506,LimeLight,142,71.43,['discounted annual'],2022-02-08,1,0,0,1,1,Low-Value
20317,603OAAE388,ChillStream,24,44.22,['trial annual'],2022-06-06,1,2,0,0,2,Low-Value
20318,603QDFY301,CineQuest,177,72.0,['paid monthly'],2022-01-04,1,0,0,1,1,Low-Value
20319,603QUKO481,CineQuest,113,48.04,['paid monthly'],2022-03-09,1,1,0,1,2,Low-Value
20320,603RQLS724,LimeLight,27,100.0,"['paid annual', 'paid monthly']",2022-06-03,1,2,0,2,4,Mid-Value
20321,603SHJQ858,LimeLight,113,60.0,['expired monthly'],2022-03-09,1,1,0,1,2,Low-Value
20322,603SLAB204,ChillStream,102,100.0,['paid annual'],2022-03-20,1,1,0,2,3,Mid-Value
20323,603TIVL878,ChillStream,33,125.0,['expired monthly'],2022-05-28,1,2,0,2,4,Mid-Value
20324,603UAGG459,LimeLight,123,100.0,['paid monthly'],2022-02-27,1,0,0,2,2,Low-Value
20325,603VGLI756,Pulse,9,48.04,"['expired monthly', 'paid monthly']",2022-06-21,1,2,0,1,3,Mid-Value
20326,603WQHB178,RetroReel,110,120.0,['paid annual'],2022-03-12,1,1,0,2,3,Mid-Value
20327,603XOJZ267,CineQuest,168,71.94,['paid monthly'],2022-01-13,1,0,0,1,1,Low-Value
20328,603XOVN961,ChillStream,78,74.97,['paid monthly'],2022-04-13,1,1,0,1,2,Low-Value
20329,603ZERB637,LimeLight,116,66.2,['discounted monthly'],2022-03-06,1,1,0,1,2,Low-Value
20330,604ALWU050,ChillStream,136,124.94999999999999,['paid monthly'],2022-02-14,1,0,0,2,2,Low-Value
20331,604APPY371,Pulse,41,50.01,['paid annual'],2022-05-20,1,2,0,1,3,Mid-Value
20332,604BPKN221,RetroReel,93,239.99,"['expired annual', 'paid annual']",2022-03-29,1,1,0,3,4,Mid-Value
20333,604BYBM319,RetroReel,138,66.91,['trial annual'],2022-02-12,1,0,0,1,1,Low-Value
20334,604BZNW760,LimeLight,171,20.01,['expired monthly'],2022-01-10,1,0,0,0,0,Low-Value
20335,604CBLH452,LimeLight,123,99.94999999999999,['paid monthly'],2022-02-27,1,0,0,2,2,Low-Value
20336,604CKDI579,Pulse,22,8.0,['paid monthly'],2022-06-08,1,2,0,0,2,Low-Value
20337,604CPWZ233,Pulse,4,48.0,"['expired monthly', 'trial monthly']",2022-06-26,1,2,0,1,3,Mid-Value
20338,604DRGV583,RetroReel,167,99.0,['discounted monthly'],2022-01-14,1,0,0,2,2,Low-Value
20339,604DSVL160,LimeLight,167,79.99,['paid annual'],2022-01-14,1,0,0,1,1,Low-Value
20340,604EOIG062,LimeLight,49,80.0,['paid annual'],2022-05-12,1,2,0,1,3,Mid-Value
20341,604ESIH552,ChillStream,78,99.99,['paid annual'],2022-04-13,1,1,0,2,3,Mid-Value
20342,604FEDA472,ChillStream,138,125.05000000000001,['paid monthly'],2022-02-12,1,0,0,2,2,Low-Value
20343,604GYLZ717,CineQuest,1,24.0,"['expired monthly', 'paid monthly']",2022-06-29,2,2,1,0,3,Mid-Value
20344,604GYLZ717,Pulse,72,50.0,['paid annual'],2022-04-19,2,1,1,1,3,Mid-Value
20345,604JGHC685,Pulse,50,39.95,['expired monthly'],2022-05-11,1,2,0,0,2,Low-Value
20346,604KDXD408,LimeLight,0,119.94,['expired monthly'],2022-06-30,1,2,0,2,4,Mid-Value
20347,604LODM217,CineQuest,156,72.06,['paid monthly'],2022-01-25,1,0,0,1,1,Low-Value
20348,604MENS496,CineQuest,156,72.0,['paid monthly'],2022-01-25,2,0,1,1,2,Low-Value
20349,604MENS496,LimeLight,142,96.05000000000001,['discounted monthly'],2022-02-08,2,0,1,2,3,Mid-Value
20350,604MLRX243,ChillStream,111,99.96,['paid monthly'],2022-03-11,1,1,0,2,3,Mid-Value
20351,604OVCR249,RetroReel,34,35.08,['trial monthly'],2022-05-27,1,2,0,0,2,Low-Value
20352,604OZFZ188,LimeLight,34,40.04,['paid monthly'],2022-05-27,1,2,0,0,2,Low-Value
20353,604PZNY710,ChillStream,51,99.96000000000001,"['expired monthly', 'paid monthly']",2022-05-10,1,2,0,2,4,Mid-Value
20354,604TRBO156,Pulse,115,24.06,['expired monthly'],2022-03-07,1,1,0,0,1,Low-Value
20355,604TYXL040,ChillStream,43,35.59,['discounted annual'],2022-05-18,1,2,0,0,2,Low-Value
20356,604ULSF800,Pulse,155,8.0,['expired monthly'],2022-01-26,1,0,0,0,0,Low-Value
20357,604UWVG845,ChillStream,94,75.03,['paid monthly'],2022-03-28,1,1,0,1,2,Low-Value
20358,604VJXE002,CineQuest,41,59.99,['paid annual'],2022-05-20,1,2,0,1,3,Mid-Value
20359,604VRIX723,LimeLight,12,78.25,['trial annual'],2022-06-18,1,2,0,1,3,Mid-Value
20360,604WBQI166,Pulse,24,7.98,['paid monthly'],2022-06-06,1,2,0,0,2,Low-Value
20361,604WOBZ250,LimeLight,126,100.0,['paid monthly'],2022-02-24,1,0,0,2,2,Low-Value
20362,604WZBR968,ChillStream,124,99.99,['paid annual'],2022-02-26,2,0,1,2,3,Mid-Value
20363,604WZBR968,CineQuest,100,120.00999999999999,"['expired annual', 'paid annual']",2022-03-22,2,1,1,2,4,Mid-Value
20364,604ZLMG520,LimeLight,129,79.98,['expired annual'],2022-02-21,1,0,0,1,1,Low-Value
20365,604ZPCO555,Pulse,121,58.589999999999996,"['discounted annual', 'paid monthly']",2022-03-01,1,0,0,1,1,Low-Value
20366,604ZSYJ745,ChillStream,87,100.0,['paid annual'],2022-04-04,1,1,0,2,3,Mid-Value
20367,604ZWBE521,ChillStream,153,99.99,['expired annual'],2022-01-28,1,0,0,2,2,Low-Value
20368,604ZYCR131,LimeLight,131,40.0,['expired monthly'],2022-02-19,1,0,0,0,0,Low-Value
20369,605ASIN814,Pulse,114,36.11,"['expired monthly', 'trial monthly']",2022-03-08,1,1,0,0,1,Low-Value
20370,605BFMM108,Pulse,30,8.01,['paid monthly'],2022-05-31,1,2,0,0,2,Low-Value
20371,605CGBU187,CineQuest,93,71.98,"['expired monthly', 'paid monthly']",2022-03-29,1,1,0,1,2,Low-Value
20372,605DBVD888,Pulse,152,50.01,['paid annual'],2022-01-29,1,0,0,1,1,Low-Value
20373,605DCHY480,CineQuest,91,48.0,['paid monthly'],2022-03-31,1,1,0,1,2,Low-Value
20374,605DDAL542,Pulse,55,47.25,['trial annual'],2022-05-06,1,2,0,1,3,Mid-Value
20375,605EEEG658,LimeLight,135,30.2,['discounted monthly'],2022-02-15,1,0,0,0,0,Low-Value
20376,605FKXU558,RetroReel,36,120.0,['paid annual'],2022-05-25,1,2,0,2,4,Mid-Value
20377,605GLUN753,LimeLight,103,79.96,['paid monthly'],2022-03-19,1,1,0,1,2,Low-Value
20378,605GMSM321,ChillStream,7,25.0,['paid monthly'],2022-06-23,1,2,0,0,2,Low-Value
20379,605GXST395,RetroReel,157,180.06,['paid monthly'],2022-01-24,1,0,0,3,3,Mid-Value
20380,605HGKD489,LimeLight,19,59.989999999999995,"['expired monthly', 'paid monthly']",2022-06-11,1,2,0,1,3,Mid-Value
20381,605KHMF292,CineQuest,179,72.12,['paid monthly'],2022-01-02,1,0,0,1,1,Low-Value
20382,605MJZZ872,Pulse,93,100.0,"['expired annual', 'paid annual']",2022-03-29,1,1,0,2,3,Mid-Value
20383,605MZAV367,RetroReel,42,90.03,['paid monthly'],2022-05-19,1,2,0,2,4,Mid-Value
20384,605OBFI374,LimeLight,3,31.4,"['expired monthly', 'discounted monthly']",2022-06-27,1,2,0,0,2,Low-Value
20385,605OKRR709,Pulse,93,50.0,['expired annual'],2022-03-29,1,1,0,1,2,Low-Value
20386,605PLYG004,Pulse,123,40.05,['paid monthly'],2022-02-27,1,0,0,0,0,Low-Value
20387,605SWIZ958,Pulse,119,49.99,['paid annual'],2022-03-03,1,0,0,1,1,Low-Value
20388,605TBQO530,CineQuest,6,96.02000000000001,"['expired monthly', 'paid annual']",2022-06-24,1,2,0,2,4,Mid-Value
20389,605TJUM641,CineQuest,40,59.980000000000004,"['expired monthly', 'paid monthly']",2022-05-21,1,2,0,1,3,Mid-Value
20390,605UHQZ294,LimeLight,124,40.04,['expired monthly'],2022-02-26,1,0,0,0,0,Low-Value
20391,605VKZZ396,LimeLight,119,65.4,"['expired monthly', 'discounted annual']",2022-03-03,1,0,0,1,1,Low-Value
20392,605VYKO336,CineQuest,155,72.06,['paid monthly'],2022-01-26,1,0,0,1,1,Low-Value
20393,605WBEJ333,LimeLight,43,80.0,['expired annual'],2022-05-18,1,2,0,1,3,Mid-Value
20394,605WDIB970,ChillStream,105,100.04,['paid monthly'],2022-03-17,1,1,0,2,3,Mid-Value
20395,605XKSM037,LimeLight,101,79.96,['paid monthly'],2022-03-21,1,1,0,1,2,Low-Value
20396,605YHHC568,Pulse,17,46.25,['trial annual'],2022-06-13,1,2,0,1,3,Mid-Value
20397,606BDAA046,LimeLight,22,20.0,['paid monthly'],2022-06-08,1,2,0,0,2,Low-Value
20398,606BHGJ118,Pulse,35,73.19,"['paid monthly', 'discounted annual']",2022-05-26,1,2,0,1,3,Mid-Value
20399,606BMXG372,ChillStream,52,25.0,['discounted monthly'],2022-05-09,3,2,2,0,4,Mid-Value
20400,606BMXG372,LimeLight,11,15.69,['discounted monthly'],2022-06-19,3,2,2,0,4,Mid-Value
20401,606BMXG372,Pulse,156,49.99,['paid annual'],2022-01-25,3,0,2,1,3,Mid-Value
20402,606BQJW437,CineQuest,100,48.0,['paid monthly'],2022-03-22,1,1,0,1,2,Low-Value
20403,606DZAB488,LimeLight,80,80.01,['paid annual'],2022-04-11,1,1,0,1,2,Low-Value
20404,606FDEY895,CineQuest,176,60.01,['paid annual'],2022-01-05,1,0,0,1,1,Low-Value
20405,606FFUC658,LimeLight,65,84.42,"['expired monthly', 'trial monthly']",2022-04-26,1,1,0,1,2,Low-Value
20406,606FNWR940,CineQuest,46,83.96,"['expired monthly', 'paid annual']",2022-05-15,1,2,0,1,3,Mid-Value
20407,606FXUW514,Pulse,4,47.86,"['paid monthly', 'paid monthly']",2022-06-26,1,2,0,1,3,Mid-Value
20408,606GDOB802,CineQuest,148,54.55,['discounted monthly'],2022-02-02,1,0,0,1,1,Low-Value
20409,606HJKV371,Pulse,59,48.019999999999996,"['expired monthly', 'paid monthly']",2022-05-02,1,1,0,1,2,Low-Value
20410,606HJQK152,RetroReel,49,120.0,['paid annual'],2022-05-12,1,2,0,2,4,Mid-Value
20411,606HVRB356,Pulse,41,39.900000000000006,['paid monthly'],2022-05-20,1,2,0,0,2,Low-Value
20412,606ICTK223,LimeLight,85,49.47,['discounted monthly'],2022-04-06,1,1,0,1,2,Low-Value
20413,606IWSB776,ChillStream,155,50.34,['discounted monthly'],2022-01-26,1,0,0,1,1,Low-Value
20414,606JAVS069,CineQuest,30,12.0,['paid monthly'],2022-05-31,1,2,0,0,2,Low-Value
20415,606JHRZ731,RetroReel,56,45.1,['trial annual'],2022-05-05,1,2,0,1,3,Mid-Value
20416,606JZPA475,LimeLight,118,39.98,['paid monthly'],2022-03-04,1,1,0,0,1,Low-Value
20417,606LSYX600,LimeLight,175,75.53999999999999,['discounted monthly'],2022-01-06,1,0,0,1,1,Low-Value
20418,606PAJW937,Pulse,161,50.0,['expired annual'],2022-01-20,1,0,0,1,1,Low-Value
20419,606PVLO655,Pulse,110,32.0,['paid monthly'],2022-03-12,1,1,0,0,1,Low-Value
20420,606QBBY459,LimeLight,53,74.84,['trial annual'],2022-05-08,1,2,0,1,3,Mid-Value
20421,606QXOU283,RetroReel,108,120.0,['paid monthly'],2022-03-14,1,1,0,2,3,Mid-Value
20422,606QYOS925,Pulse,73,32.0,['expired monthly'],2022-04-18,1,1,0,0,1,Low-Value
20423,606RFLG335,ChillStream,21,24.99,['paid monthly'],2022-06-09,1,2,0,0,2,Low-Value
20424,606RPHX130,Pulse,0,47.98,"['expired monthly', 'paid monthly']",2022-06-30,1,2,0,1,3,Mid-Value
20425,606SFSH344,LimeLight,130,76.85,['discounted monthly'],2022-02-20,1,0,0,1,1,Low-Value
20426,606SRNZ492,LimeLight,170,120.0,['paid monthly'],2022-01-11,1,0,0,2,2,Low-Value
20427,606TOWG727,CineQuest,37,23.98,['paid monthly'],2022-05-24,1,2,0,0,2,Low-Value
20428,606UBBQ801,CineQuest,12,72.06,['expired monthly'],2022-06-18,1,2,0,1,3,Mid-Value
20429,606URRU641,RetroReel,74,210.06,"['expired annual', 'paid monthly']",2022-04-17,1,1,0,3,4,Mid-Value
20430,606UUWV041,Pulse,63,10.68,['discounted monthly'],2022-04-28,1,1,0,0,1,Low-Value
20431,606VUSL055,CineQuest,86,17.1,['trial monthly'],2022-04-05,1,1,0,0,1,Low-Value
20432,606WKHU751,Pulse,44,50.0,['paid annual'],2022-05-17,1,2,0,1,3,Mid-Value
20433,606WKZF473,LimeLight,156,40.92,['discounted monthly'],2022-01-25,1,0,0,0,0,Low-Value
20434,606XMJF192,LimeLight,108,60.0,['expired monthly'],2022-03-14,1,1,0,1,2,Low-Value
20435,606YQWU109,CineQuest,160,59.99,['paid annual'],2022-01-21,2,0,1,1,2,Low-Value
20436,606YQWU109,LimeLight,161,20.01,['expired monthly'],2022-01-20,2,0,1,0,1,Low-Value
20437,606ZOZV792,LimeLight,1,80.02,['paid annual'],2022-06-29,1,2,0,1,3,Mid-Value
20438,607AIIJ465,CineQuest,173,59.99,['paid annual'],2022-01-08,1,0,0,1,1,Low-Value
20439,607AQOC513,LimeLight,100,79.96,['paid monthly'],2022-03-22,2,1,1,1,3,Mid-Value
20440,607AQOC513,RetroReel,102,119.96,['paid monthly'],2022-03-20,2,1,1,2,4,Mid-Value
20441,607ATMT553,LimeLight,22,79.99,['paid annual'],2022-06-08,1,2,0,1,3,Mid-Value
20442,607BFDQ013,ChillStream,114,99.98,['paid annual'],2022-03-08,1,1,0,2,3,Mid-Value
20443,607EXJO468,ChillStream,76,75.06,['paid monthly'],2022-04-15,1,1,0,1,2,Low-Value
20444,607FDLO046,ChillStream,16,150.05,"['expired monthly', 'paid monthly']",2022-06-14,1,2,0,3,5,High-Value
20445,607ILBO501,LimeLight,87,60.0,['paid monthly'],2022-04-04,1,1,0,1,2,Low-Value
20446,607IOOE045,LimeLight,146,17.74,['trial monthly'],2022-02-04,2,0,1,0,1,Low-Value
20447,607IOOE045,Pulse,177,48.12,['paid monthly'],2022-01-04,2,0,1,1,2,Low-Value
20448,607JBTT919,RetroReel,11,29.97,['paid monthly'],2022-06-19,1,2,0,0,2,Low-Value
20449,607JUMJ106,RetroReel,75,120.0,['paid monthly'],2022-04-16,1,1,0,2,3,Mid-Value
20450,607KEIZ731,LimeLight,49,39.98,['paid monthly'],2022-05-12,1,2,0,0,2,Low-Value
20451,607KGQT031,CineQuest,87,71.97,"['paid monthly', 'paid monthly']",2022-04-04,1,1,0,1,2,Low-Value
20452,607LBEX582,CineQuest,80,60.04,"['expired monthly', 'paid monthly']",2022-04-11,1,1,0,1,2,Low-Value
20453,607LJVT280,RetroReel,1,30.0,['paid monthly'],2022-06-29,1,2,0,0,2,Low-Value
20454,607LUEO945,CineQuest,47,59.99,['paid annual'],2022-05-14,1,2,0,1,3,Mid-Value
