,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,DURATION,REVENUE
10268,400OFVN715,LimeLight,paid annual,2023-05-23,2023-05-23,38,79.99
10269,400PNOZ124,Pulse,discounted annual,2023-02-26,2023-02-26,124,26.48
10270,400PVKA524,LimeLight,paid annual,2023-05-08,2023-05-08,53,80.01
10271,400QPSW353,LimeLight,expired monthly,2023-01-01,2023-01-24,23,20.02
10272,400QPSW353,LimeLight,paid annual,2023-02-17,2023-02-17,133,79.98
10273,400SDFO479,LimeLight,paid monthly,2023-05-19,2023-05-19,42,40.06
10274,400TMUL215,ChillStream,paid monthly,2023-04-23,2023-04-23,68,75.0
10275,400UGWO669,LimeLight,expired monthly,2023-01-01,2023-06-22,172,120.06
10276,400VDCM571,Pulse,expired monthly,2023-01-01,2023-05-26,145,40.05
10277,400WQJT291,RetroReel,paid annual,2023-06-28,2023-06-28,2,119.99
10278,400YGPG129,CineQuest,trial annual,2023-02-14,2023-02-14,136,56.8
10279,400ZKNL601,ChillStream,paid monthly,2023-03-26,2023-03-26,96,99.96
10280,401APEX328,RetroReel,expired monthly,2023-01-01,2023-02-04,34,59.98
10281,401APEX328,RetroReel,paid monthly,2023-05-19,2023-05-19,42,59.98
10282,401AWBR504,CineQuest,paid annual,2023-04-10,2023-04-10,81,60.01
10283,401AWBR504,LimeLight,paid monthly,2023-02-12,2023-02-12,138,99.94999999999999
10284,401BIQG083,LimeLight,paid monthly,2023-06-24,2023-06-24,6,19.99
10285,401DEBZ123,RetroReel,paid monthly,2023-06-16,2023-06-16,14,30.02
10286,401EKOW540,LimeLight,paid monthly,2023-06-09,2023-06-09,21,20.0
10287,401IILP399,Pulse,expired annual,2023-01-01,2023-01-21,20,50.02
10288,401IILP399,Pulse,discounted monthly,2023-04-06,2023-04-06,85,22.259999999999998
10289,401IYFR198,RetroReel,paid monthly,2023-04-08,2023-04-08,83,90.03
10290,401LNLL711,RetroReel,trial annual,2023-04-12,2023-04-12,79,67.02
10291,401MFUM923,LimeLight,paid monthly,2023-04-12,2023-04-12,79,59.97
10292,401OOFR680,RetroReel,paid monthly,2023-04-11,2023-04-11,80,90.0
10293,401WKSE008,CineQuest,paid monthly,2023-06-21,2023-06-21,9,12.0
10294,401WUFN636,RetroReel,expired monthly,2023-01-01,2023-05-25,144,150.0
10295,401WYYD550,LimeLight,paid monthly,2023-04-13,2023-06-17,65,60.0
10296,401YMBC087,LimeLight,expired monthly,2023-01-01,2023-03-28,86,59.97
10297,402AEYR493,CineQuest,expired annual,2023-01-01,2023-05-06,125,59.98
10298,402AWKB112,ChillStream,trial annual,2023-03-29,2023-03-29,93,59.19
10299,402BEAN913,LimeLight,paid monthly,2023-03-07,2023-03-07,115,79.96
10300,402EZXQ333,RetroReel,paid monthly,2023-04-02,2023-04-02,89,90.0
10301,402ISIZ398,LimeLight,paid monthly,2023-06-15,2023-06-15,15,19.99
10302,402KKTC527,LimeLight,paid monthly,2023-04-24,2023-04-24,67,60.0
10303,402KMQW420,RetroReel,expired annual,2023-01-01,2023-06-14,164,120.01
10304,402KRON687,Pulse,paid monthly,2023-02-01,2023-02-01,149,40.0
10305,402LIGG326,Pulse,paid monthly,2023-01-20,2023-01-20,161,47.94
10306,402MKVP183,CineQuest,paid monthly,2023-04-13,2023-04-13,78,36.0
10307,402NNEO224,Pulse,paid monthly,2023-03-21,2023-03-21,101,31.96
10308,402PYHS834,ChillStream,trial monthly,2023-01-29,2023-06-22,144,85.39999999999999
10309,402QMLQ507,LimeLight,paid monthly,2023-04-26,2023-04-26,65,60.0
10310,402QNPE245,CineQuest,paid monthly,2023-04-05,2023-05-08,33,24.0
10311,402QRML949,CineQuest,paid monthly,2023-02-02,2023-05-03,90,36.0
10312,402SKBH005,RetroReel,expired monthly,2023-01-01,2023-05-09,128,150.05
10313,402SVSW136,RetroReel,discounted annual,2023-06-03,2023-06-03,27,94.48
10314,402YUWX444,LimeLight,expired monthly,2023-01-01,2023-01-05,4,20.01
10315,403ACFO775,CineQuest,expired monthly,2023-01-01,2023-06-05,155,72.0
10316,403ADCO775,Pulse,expired monthly,2023-01-01,2023-02-14,44,16.0
10317,403ADCO775,Pulse,paid monthly,2023-06-25,2023-06-25,5,7.98
10318,403CATO959,LimeLight,expired annual,2023-01-01,2023-01-19,18,80.02
10319,403CATO959,LimeLight,paid monthly,2023-04-07,2023-04-07,84,59.97
10320,403EBJW964,CineQuest,trial monthly,2023-01-25,2023-01-25,156,25.08
10321,403ECWS751,Pulse,expired monthly,2023-01-01,2023-01-19,18,8.02
10322,403ENVN028,CineQuest,expired monthly,2023-01-01,2023-01-10,9,12.0
10323,403ENVN028,CineQuest,paid monthly,2023-06-21,2023-06-21,9,11.99
10324,403ESMQ058,Pulse,paid annual,2023-02-09,2023-02-09,141,49.99
10325,403FTOT106,RetroReel,paid monthly,2023-05-09,2023-05-09,52,60.02
10326,403HWVV845,Pulse,paid annual,2023-03-02,2023-06-15,105,49.99
10327,403JBUI880,Pulse,discounted monthly,2023-04-14,2023-04-14,77,19.47
10328,403MHAY401,ChillStream,expired monthly,2023-01-01,2023-02-18,48,50.02
10329,403MHAY401,ChillStream,paid monthly,2023-06-26,2023-06-26,4,25.0
10330,403OIDY151,Pulse,expired annual,2023-01-01,2023-05-11,130,50.0
10331,403OXDW568,Pulse,expired monthly,2023-01-01,2023-06-28,178,47.88
10332,403QRLQ375,LimeLight,expired annual,2023-01-01,2023-01-09,8,80.02
10333,403QUIX407,CineQuest,paid annual,2023-06-20,2023-06-20,10,60.0
10334,403QUKF507,Pulse,expired monthly,2023-01-01,2023-01-14,13,8.02
10335,403QUKF507,Pulse,paid annual,2023-04-26,2023-04-26,65,50.0
10336,403RLVH905,CineQuest,expired monthly,2023-01-01,2023-05-02,121,60.0
10337,403SSKH835,Pulse,expired annual,2023-01-01,2023-05-18,137,49.99
10338,403TZZO729,ChillStream,paid annual,2023-02-14,2023-02-14,136,100.0
10339,403WSHZ418,LimeLight,paid annual,2023-03-30,2023-03-30,92,80.0
10340,403XEOE319,CineQuest,paid monthly,2023-05-14,2023-05-14,47,24.02
10341,403XVGU673,Pulse,expired monthly,2023-01-01,2023-02-13,43,15.98
10342,403XVGU673,Pulse,paid monthly,2023-03-13,2023-03-13,109,32.0
10343,403ZFZJ564,CineQuest,paid monthly,2023-03-07,2023-03-07,115,48.04
10344,404AEOA158,CineQuest,paid annual,2023-01-31,2023-04-21,80,59.99
10345,404APZU866,CineQuest,paid annual,2023-01-18,2023-01-18,163,60.0
10346,404APZU866,Pulse,expired monthly,2023-01-01,2023-02-20,50,16.0
10347,404DCQP599,CineQuest,expired annual,2023-01-01,2023-05-09,128,60.0
10348,404EDLG175,CineQuest,expired monthly,2023-01-01,2023-06-17,167,72.0
10349,404EDUI580,RetroReel,paid annual,2023-04-18,2023-04-18,73,120.0
10350,404EPOT932,Pulse,paid monthly,2023-02-27,2023-02-27,123,39.95
10351,404EQKS453,CineQuest,expired annual,2023-01-01,2023-02-28,58,59.99
10352,404EQKS453,CineQuest,paid monthly,2023-03-20,2023-06-04,76,95.99000000000001
10353,404EVGB267,ChillStream,trial monthly,2023-04-22,2023-04-22,69,24.450000000000003
10354,404GVOM809,CineQuest,paid monthly,2023-04-22,2023-04-22,69,36.0
10355,404GVOM809,LimeLight,paid monthly,2023-05-12,2023-05-12,49,39.98
10356,404HHJR316,ChillStream,expired monthly,2023-01-01,2023-02-11,41,49.96
10357,404MCGE512,Pulse,expired monthly,2023-01-01,2023-02-03,33,15.98
10358,404MCGE512,Pulse,paid monthly,2023-05-08,2023-05-08,53,16.02
10359,404ORBT770,RetroReel,paid annual,2023-05-21,2023-05-21,40,120.0
10360,404PONX336,Pulse,paid monthly,2023-06-22,2023-06-22,8,8.0
10361,404PQVV620,ChillStream,expired monthly,2023-01-01,2023-03-17,75,75.03
10362,404PVKC551,LimeLight,expired annual,2023-01-01,2023-01-20,19,80.0
10363,404SWBH261,Pulse,paid monthly,2023-05-28,2023-05-28,33,16.0
10364,404THNO097,ChillStream,expired monthly,2023-01-01,2023-02-02,32,50.02
10365,404THNO097,ChillStream,trial monthly,2023-05-25,2023-05-25,36,15.16
10366,404TXLM691,CineQuest,expired annual,2023-01-01,2023-04-14,103,59.99
10367,404UICO179,LimeLight,paid annual,2023-06-19,2023-06-19,11,80.01
10368,404UWHS210,CineQuest,paid annual,2023-02-22,2023-02-22,128,60.01
10369,404VIKH957,ChillStream,paid monthly,2023-04-27,2023-04-27,64,74.94
10370,404VPGT276,LimeLight,paid monthly,2023-01-11,2023-01-11,170,119.94
10371,404VPGT276,RetroReel,paid monthly,2023-03-20,2023-03-20,102,119.96
10372,404XQFC850,LimeLight,expired annual,2023-01-01,2023-01-30,29,79.99
10373,404YADA330,ChillStream,paid annual,2023-04-25,2023-04-25,66,100.0
10374,404ZOOX921,CineQuest,expired monthly,2023-01-01,2023-06-24,174,72.12
10375,404ZWNG131,LimeLight,trial monthly,2023-02-01,2023-02-01,149,30.5
10376,405CAFF636,CineQuest,paid annual,2023-04-12,2023-04-12,79,59.99
10377,405CYOW696,RetroReel,paid annual,2023-01-14,2023-01-14,167,119.99
10378,405EAQP259,CineQuest,paid monthly,2023-06-24,2023-06-24,6,12.02
10379,405FJGK644,Pulse,paid monthly,2023-02-25,2023-02-25,125,39.95
10380,405FPAZ269,LimeLight,expired annual,2023-01-01,2023-06-05,155,80.01
10381,405GRZE861,Pulse,expired monthly,2023-01-01,2023-06-26,176,48.0
10382,405HDIJ030,LimeLight,paid annual,2023-03-07,2023-03-07,115,79.99
10383,405IJKB760,CineQuest,paid annual,2023-02-13,2023-06-07,114,60.0
10384,405JCPS673,LimeLight,paid monthly,2023-01-03,2023-01-03,178,120.06
10385,405LJJT371,Pulse,paid annual,2023-02-24,2023-02-24,126,50.01
10386,405MAVN742,CineQuest,expired annual,2023-01-01,2023-06-15,165,59.99
10387,405MAVN742,LimeLight,paid monthly,2023-03-27,2023-03-27,95,80.08
10388,405PDMC029,RetroReel,paid annual,2023-01-10,2023-01-10,171,119.99
10389,405QWNV857,LimeLight,paid monthly,2023-06-25,2023-06-25,5,20.0
10390,405RLSO439,Pulse,paid annual,2023-01-21,2023-01-21,160,50.0
10391,405SUXP363,CineQuest,expired annual,2023-01-01,2023-03-16,74,59.99
10392,405SUXP363,CineQuest,discounted monthly,2023-04-10,2023-04-10,81,29.25
10393,405VUUM783,Pulse,paid monthly,2023-01-18,2023-03-09,50,16.0
10394,405WLCT180,ChillStream,paid monthly,2023-06-22,2023-06-22,8,25.0
10395,405XHUJ145,RetroReel,paid monthly,2023-01-05,2023-01-05,176,180.0
10396,405XYSJ528,RetroReel,paid monthly,2023-06-11,2023-06-11,19,29.99
10397,405XZDH817,RetroReel,expired monthly,2023-01-01,2023-04-26,115,120.04
10398,405YFJB730,CineQuest,expired monthly,2023-01-01,2023-06-26,176,72.0
10399,405YFJB730,LimeLight,expired monthly,2023-01-01,2023-03-18,76,60.06
10400,406EEHI900,LimeLight,expired annual,2023-01-01,2023-06-04,154,79.99
10401,406ENES556,RetroReel,expired monthly,2023-01-01,2023-04-27,116,119.92
10402,406EWAK510,ChillStream,expired monthly,2023-01-01,2023-05-05,124,124.9
10403,406FRIR219,RetroReel,expired monthly,2023-01-01,2023-02-25,55,59.98
10404,406GNOD976,LimeLight,expired monthly,2023-01-01,2023-04-10,99,80.08
10405,406GNOD976,LimeLight,paid monthly,2023-05-08,2023-05-08,53,40.0
10406,406OJZO160,Pulse,expired monthly,2023-01-01,2023-03-22,80,23.97
10407,406OJZO160,Pulse,paid monthly,2023-06-04,2023-06-04,26,8.0
10408,406ONIU300,CineQuest,expired monthly,2023-01-01,2023-06-04,154,72.06
10409,406PZFD837,RetroReel,paid monthly,2023-05-01,2023-05-01,60,60.02
10410,406QALT305,LimeLight,paid annual,2023-01-29,2023-01-29,152,80.01
10411,406RGFX972,ChillStream,paid monthly,2023-01-11,2023-01-11,170,149.94
10412,406TPWV616,LimeLight,paid monthly,2023-02-26,2023-02-26,124,99.94999999999999
10413,406VMGD279,LimeLight,paid monthly,2023-04-08,2023-04-08,83,60.03
10414,406YCQP087,Pulse,paid monthly,2023-01-09,2023-01-09,172,48.06
10415,407AFCR508,Pulse,expired monthly,2023-01-01,2023-05-05,124,39.95
10416,407AKJD399,Pulse,paid annual,2023-02-06,2023-02-06,144,50.0
10417,407COBZ008,CineQuest,paid monthly,2023-01-27,2023-02-09,13,12.0
10418,407COBZ008,CineQuest,discounted monthly,2023-03-14,2023-04-03,20,20.11
10419,407COBZ008,Pulse,expired monthly,2023-01-01,2023-04-11,100,31.96
10420,407CQYY707,RetroReel,expired monthly,2023-01-01,2023-03-25,83,90.06
10421,407DXPV596,CineQuest,trial monthly,2023-01-03,2023-01-03,178,44.339999999999996
10422,407ECLF180,Pulse,paid monthly,2023-06-20,2023-06-20,10,8.02
10423,407FICS537,Pulse,expired monthly,2023-01-01,2023-01-03,2,8.01
10424,407FICS537,Pulse,paid monthly,2023-02-25,2023-02-25,125,40.0
10425,407FORA349,ChillStream,expired monthly,2023-01-01,2023-01-12,11,25.0
10426,407FORA349,ChillStream,paid annual,2023-03-21,2023-03-21,101,100.0
10427,407GETH072,Pulse,expired annual,2023-01-01,2023-02-24,54,50.03
10428,407HKNY931,CineQuest,expired monthly,2023-01-01,2023-06-06,156,71.88
10429,407ICTN813,RetroReel,paid monthly,2023-03-15,2023-03-15,107,119.92
10430,407JIHY651,ChillStream,expired annual,2023-01-01,2023-04-11,100,99.99
10431,407KTFV679,LimeLight,paid monthly,2023-02-04,2023-02-04,146,100.05000000000001
10432,407MPBY719,CineQuest,expired monthly,2023-01-01,2023-01-19,18,11.99
10433,407MPBY719,CineQuest,paid monthly,2023-04-07,2023-04-07,84,36.0
10434,407NAYE818,CineQuest,paid annual,2023-04-04,2023-05-01,27,59.99
10435,407NAYE818,CineQuest,paid annual,2023-06-05,2023-06-05,25,60.01
10436,407OYWV243,CineQuest,paid monthly,2023-01-10,2023-03-12,61,36.06
10437,407PKIF664,ChillStream,expired monthly,2023-01-01,2023-05-09,128,125.05000000000001
10438,407QYCS445,Pulse,expired monthly,2023-01-01,2023-02-12,42,15.98
10439,407SBSA934,Pulse,paid monthly,2023-06-15,2023-06-15,15,7.99
10440,407TYTP752,LimeLight,paid annual,2023-01-05,2023-01-05,176,80.0
10441,407VUBZ603,CineQuest,paid annual,2023-02-07,2023-02-07,143,60.0
10442,407VUBZ603,LimeLight,expired annual,2023-01-01,2023-04-15,104,79.98
10443,407YUYU562,CineQuest,paid monthly,2023-03-09,2023-03-09,113,48.08
10444,407YXNH986,CineQuest,paid monthly,2023-03-18,2023-03-18,104,48.0
10445,408BGCD078,RetroReel,discounted monthly,2023-06-23,2023-06-23,7,12.02
10446,408CCXS614,CineQuest,paid monthly,2023-01-30,2023-01-30,151,71.94
10447,408DHGY216,CineQuest,expired monthly,2023-01-01,2023-03-04,62,35.97
10448,408ENQA372,CineQuest,paid monthly,2023-01-02,2023-01-02,179,72.0
10449,408ENQA372,Pulse,expired monthly,2023-01-01,2023-05-04,123,40.0
10450,408HJDD102,Pulse,expired monthly,2023-01-01,2023-01-04,3,7.99
10451,408HJDD102,Pulse,paid annual,2023-03-11,2023-03-11,111,49.99
10452,408HQFM647,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.02
10453,408HQFM647,ChillStream,paid monthly,2023-06-06,2023-06-06,24,25.0
10454,408IZFK687,Pulse,trial monthly,2023-02-07,2023-03-26,47,7.06
10455,408JYII477,LimeLight,paid monthly,2023-01-23,2023-01-23,158,120.06
10456,408KQBK024,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.0
10457,408LKJF341,Pulse,expired annual,2023-01-01,2023-02-18,48,49.99
10458,408LKJF341,Pulse,discounted monthly,2023-04-24,2023-04-24,67,18.09
10459,408LTQR993,LimeLight,paid monthly,2023-01-09,2023-01-09,172,120.0
10460,408MSKX485,RetroReel,paid monthly,2023-05-11,2023-05-11,50,59.98
10461,408NDPB172,LimeLight,paid annual,2023-05-07,2023-05-07,54,80.01
10462,408NZIJ158,Pulse,trial annual,2023-06-09,2023-06-09,21,22.43
10463,408RJUV880,CineQuest,trial monthly,2023-04-16,2023-04-16,75,28.14
10464,408SKVC576,Pulse,paid monthly,2023-03-31,2023-03-31,91,31.96
10465,408TKHP683,ChillStream,paid monthly,2023-03-08,2023-03-08,114,100.04
10466,408UIWU160,LimeLight,paid annual,2023-03-07,2023-03-07,115,80.02
10467,408VAXX559,ChillStream,paid monthly,2023-04-06,2023-04-06,85,75.06
10468,408VRBO168,RetroReel,discounted monthly,2023-03-19,2023-03-19,103,54.88
10469,408WUPQ818,Pulse,paid monthly,2023-03-28,2023-03-28,94,32.0
10470,408YWUA150,RetroReel,paid monthly,2023-01-25,2023-05-03,98,120.0
10471,409ABON128,RetroReel,paid annual,2023-03-11,2023-03-11,111,120.01
10472,409BXXB771,CineQuest,expired monthly,2023-01-01,2023-01-23,22,11.99
10473,409BXXB771,CineQuest,paid monthly,2023-03-16,2023-03-16,106,48.0
10474,409CMZK449,RetroReel,expired monthly,2023-01-01,2023-03-01,59,59.98
10475,409CMZK449,RetroReel,trial monthly,2023-05-31,2023-05-31,30,23.35
10476,409CSVG402,LimeLight,paid annual,2023-03-21,2023-03-21,101,79.99
10477,409CWIL625,LimeLight,paid monthly,2023-01-27,2023-01-27,154,119.88
10478,409DSAT809,Pulse,expired annual,2023-01-01,2023-05-09,128,50.01
10479,409EZYZ785,Pulse,paid monthly,2023-01-08,2023-03-07,58,16.0
10480,409FJLL921,LimeLight,expired monthly,2023-01-01,2023-06-26,176,120.0
10481,409KMFE456,LimeLight,paid monthly,2023-04-26,2023-04-26,65,59.94
10482,409LBPF016,RetroReel,expired monthly,2023-01-01,2023-01-23,22,29.99
10483,409LMLF763,CineQuest,expired annual,2023-01-01,2023-05-12,131,60.0
10484,409LQDF395,CineQuest,expired monthly,2023-01-01,2023-04-24,113,48.0
10485,409MLZS690,LimeLight,paid monthly,2023-06-02,2023-06-02,28,20.01
10486,409NYOZ606,ChillStream,expired monthly,2023-01-01,2023-05-07,126,125.0
10487,409RDHJ194,ChillStream,paid annual,2023-04-18,2023-04-18,73,99.99
10488,409SCSH543,LimeLight,paid monthly,2023-01-09,2023-01-09,172,119.94
10489,409SDVB796,ChillStream,trial monthly,2023-04-27,2023-04-27,64,46.08
10490,409VNJO640,ChillStream,expired monthly,2023-01-01,2023-03-30,88,75.0
10491,410BGUU209,LimeLight,paid annual,2023-03-16,2023-03-16,106,80.01
10492,410BIOI234,Pulse,paid monthly,2023-02-07,2023-04-17,69,24.03
10493,410DHYA807,CineQuest,paid monthly,2023-01-31,2023-01-31,150,60.0
10494,410GFDV646,Pulse,paid monthly,2023-06-18,2023-06-18,12,8.0
10495,410GRRN349,RetroReel,paid annual,2023-06-13,2023-06-13,17,120.0
10496,410IVWE617,CineQuest,paid monthly,2023-01-19,2023-01-19,162,72.0
10497,410KDTD519,ChillStream,paid monthly,2023-01-25,2023-03-23,57,49.98
10498,410KDTD519,ChillStream,discounted monthly,2023-06-17,2023-06-17,13,16.05
10499,410LMPG403,CineQuest,expired annual,2023-01-01,2023-03-07,65,60.01
10500,410LMPG403,CineQuest,paid annual,2023-05-24,2023-05-24,37,60.0
10501,410MSAE481,CineQuest,paid monthly,2023-01-16,2023-01-16,165,71.94
10502,410NCRL936,RetroReel,paid annual,2023-06-10,2023-06-10,20,120.01
10503,410OMFJ859,Pulse,paid monthly,2023-02-14,2023-02-14,136,39.95
10504,410OPFX358,ChillStream,paid monthly,2023-02-28,2023-02-28,122,125.0
10505,410TING517,LimeLight,paid monthly,2023-03-06,2023-03-06,116,80.0
10506,410TING517,RetroReel,expired monthly,2023-01-01,2023-04-19,108,120.0
10507,410XYAX411,Pulse,expired monthly,2023-01-01,2023-03-02,60,16.04
10508,410YMYR596,Pulse,expired monthly,2023-01-01,2023-03-10,68,24.0
10509,410YRBV746,RetroReel,paid monthly,2023-06-24,2023-06-24,6,30.01
10510,410ZXXE582,CineQuest,expired monthly,2023-01-01,2023-02-03,33,24.0
10511,410ZXXE582,CineQuest,paid monthly,2023-05-08,2023-05-08,53,24.0
10512,411CZAA394,CineQuest,expired monthly,2023-01-01,2023-02-02,32,24.0
10513,411DOFE886,RetroReel,expired monthly,2023-01-01,2023-02-11,41,60.0
10514,411EEWG819,CineQuest,paid monthly,2023-04-16,2023-04-16,75,35.910000000000004
10515,411EZKS121,RetroReel,expired monthly,2023-01-01,2023-03-19,77,89.97
10516,411EZKS121,RetroReel,paid annual,2023-05-25,2023-05-25,36,120.01
10517,411IQDI010,ChillStream,expired monthly,2023-01-01,2023-02-11,41,50.02
10518,411IQDI010,ChillStream,paid annual,2023-04-24,2023-04-24,67,100.0
10519,411IWEF647,ChillStream,expired annual,2023-01-01,2023-04-22,111,100.0
10520,411KGMT401,CineQuest,trial monthly,2023-05-11,2023-05-11,50,19.14
10521,411KWZA649,CineQuest,expired monthly,2023-01-01,2023-01-24,23,12.0
10522,411LOIH446,CineQuest,expired annual,2023-01-01,2023-06-14,164,60.0
10523,411NEKG410,RetroReel,paid monthly,2023-03-03,2023-03-03,119,120.04
10524,411OLZB696,ChillStream,paid monthly,2023-03-01,2023-03-01,121,125.05000000000001
10525,411QWOD737,CineQuest,discounted monthly,2023-04-10,2023-04-10,81,18.87
10526,411VIAW676,LimeLight,paid monthly,2023-05-24,2023-05-24,37,40.02
10527,411VUAQ994,LimeLight,discounted monthly,2023-05-17,2023-05-17,44,24.98
10528,411WIHI565,ChillStream,paid annual,2023-06-08,2023-06-08,22,100.01
10529,411WWEW659,CineQuest,paid monthly,2023-02-20,2023-05-26,95,48.0
10530,411XUGI825,ChillStream,paid monthly,2023-06-24,2023-06-24,6,25.0
10531,412BPKD887,Pulse,paid monthly,2023-02-14,2023-05-07,82,23.94
10532,412EDCI988,Pulse,trial monthly,2023-01-29,2023-01-29,152,47.88
10533,412EXMS642,CineQuest,expired annual,2023-01-01,2023-05-07,126,60.0
10534,412GDOX445,ChillStream,expired monthly,2023-01-01,2023-06-12,162,150.06
10535,412GSYM664,CineQuest,paid monthly,2023-01-27,2023-01-27,154,71.94
10536,412GXDC475,CineQuest,paid monthly,2023-01-14,2023-01-14,167,72.06
10537,412IFFR543,LimeLight,paid monthly,2023-04-11,2023-04-11,80,60.03
10538,412IVXO835,LimeLight,paid monthly,2023-02-07,2023-02-07,143,99.9
10539,412KZXC097,CineQuest,paid annual,2023-02-13,2023-03-26,41,60.0
10540,412KZXC097,CineQuest,paid annual,2023-05-21,2023-05-21,40,60.0
10541,412LRQD322,Pulse,expired annual,2023-01-01,2023-02-11,41,50.0
10542,412NPVN378,ChillStream,expired monthly,2023-01-01,2023-03-12,70,75.03
10543,412NPVN378,RetroReel,expired monthly,2023-01-01,2023-05-27,146,149.95
10544,412NRXU469,RetroReel,paid monthly,2023-02-21,2023-02-21,129,149.95
10545,412PVOA863,LimeLight,paid monthly,2023-04-06,2023-04-06,85,60.0
10546,412QEYC025,RetroReel,paid monthly,2023-03-02,2023-03-02,120,120.04
10547,412QXZE674,LimeLight,paid annual,2023-06-16,2023-06-16,14,79.99
10548,412SGRE905,Pulse,paid monthly,2023-02-04,2023-02-04,146,40.0
10549,412STTY094,CineQuest,paid annual,2023-03-14,2023-03-14,108,60.0
10550,412UDMO959,LimeLight,paid monthly,2023-03-01,2023-03-01,121,100.0
10551,412WFXH181,RetroReel,paid annual,2023-03-27,2023-06-11,76,120.0
10552,412WUUC593,CineQuest,trial monthly,2023-02-16,2023-02-16,134,51.050000000000004
10553,412XICN539,CineQuest,paid monthly,2023-02-18,2023-02-18,132,60.0
10554,412XNJV130,Pulse,paid monthly,2023-01-10,2023-01-10,171,48.0
10555,413AKVW109,Pulse,expired monthly,2023-01-01,2023-05-03,122,39.95
10556,413BOCT536,CineQuest,paid monthly,2023-04-29,2023-04-29,62,36.03
10557,413DIJF959,CineQuest,expired monthly,2023-01-01,2023-06-07,157,72.0
10558,413EZRZ016,RetroReel,paid monthly,2023-03-22,2023-03-22,100,120.0
10559,413GBHE387,ChillStream,expired annual,2023-01-01,2023-04-07,96,100.01
10560,413HDPR682,RetroReel,expired monthly,2023-01-01,2023-04-19,108,119.96
10561,413HDXJ114,CineQuest,paid monthly,2023-01-26,2023-06-29,154,72.0
10562,413HGEK069,RetroReel,expired annual,2023-01-01,2023-04-17,106,119.98
10563,413HONP181,RetroReel,expired monthly,2023-01-01,2023-05-02,121,150.05
10564,413HONP181,RetroReel,paid monthly,2023-06-08,2023-06-08,22,30.01
10565,413HRAH952,LimeLight,expired annual,2023-01-01,2023-05-22,141,79.99
10566,413ISYL868,LimeLight,paid monthly,2023-04-24,2023-04-24,67,60.0
10567,413JTGO049,ChillStream,paid monthly,2023-04-25,2023-04-25,66,75.03
10568,413JVTL936,LimeLight,paid annual,2023-02-07,2023-02-07,143,80.01
10569,413KBMX963,ChillStream,expired monthly,2023-01-01,2023-03-02,60,50.0
10570,413KBMX963,ChillStream,paid annual,2023-05-18,2023-05-18,43,99.99
10571,413KDGN288,LimeLight,paid monthly,2023-04-27,2023-04-27,64,60.0
10572,413LCNQ600,CineQuest,expired monthly,2023-01-01,2023-02-20,50,24.0
10573,413LCNQ600,CineQuest,paid annual,2023-04-10,2023-04-10,81,59.99
10574,413LEOO950,RetroReel,paid monthly,2023-06-06,2023-06-06,24,30.02
10575,413MJDL048,CineQuest,expired monthly,2023-01-01,2023-01-07,6,11.99
10576,413MJDL048,CineQuest,paid monthly,2023-04-29,2023-04-29,62,35.94
10577,413OPSR777,Pulse,paid annual,2023-02-01,2023-03-22,49,49.98
10578,413QHVZ914,CineQuest,paid annual,2023-01-07,2023-01-07,174,60.0
10579,413QYAN782,ChillStream,paid monthly,2023-04-08,2023-04-08,83,74.97
10580,413RBVL189,CineQuest,paid monthly,2023-04-22,2023-04-22,69,35.94
10581,413RIOC619,CineQuest,expired monthly,2023-01-01,2023-04-10,99,48.04
10582,413SXXC295,RetroReel,trial monthly,2023-05-05,2023-05-05,56,30.78
10583,413SYGJ640,LimeLight,discounted monthly,2023-04-24,2023-04-24,67,38.28
10584,413TJRU033,LimeLight,expired monthly,2023-01-01,2023-01-05,4,19.99
10585,413UQLC406,CineQuest,paid monthly,2023-01-20,2023-01-20,161,72.0
10586,413UTEA978,LimeLight,expired monthly,2023-01-01,2023-05-26,145,99.9
10587,413WPRU120,Pulse,paid monthly,2023-03-27,2023-03-27,95,31.96
10588,413WVIR871,RetroReel,discounted monthly,2023-03-13,2023-03-13,109,73.48
10589,413XAQM143,Pulse,paid monthly,2023-03-26,2023-03-26,96,32.0
10590,413XGTY330,LimeLight,expired annual,2023-01-01,2023-01-12,11,79.99
10591,413XGTY330,LimeLight,paid monthly,2023-03-10,2023-03-10,112,80.04
10592,413XGTY330,RetroReel,expired monthly,2023-01-01,2023-05-02,121,150.05
10593,413YHIP864,CineQuest,paid annual,2023-05-16,2023-05-16,45,60.0
10594,413YOPM573,ChillStream,paid monthly,2023-04-11,2023-04-11,80,75.06
10595,413YOWN282,Pulse,paid annual,2023-03-04,2023-03-04,118,50.0
10596,413ZGLZ562,LimeLight,paid monthly,2023-01-23,2023-01-23,158,119.94
10597,413ZUMQ043,LimeLight,paid monthly,2023-01-25,2023-01-25,156,120.0
10598,414AIRX659,CineQuest,expired monthly,2023-01-01,2023-04-02,91,47.92
10599,414AIRX659,CineQuest,paid monthly,2023-05-10,2023-05-10,51,24.02
10600,414BCVZ250,LimeLight,discounted monthly,2023-02-15,2023-02-15,135,83.55000000000001
10601,414CVUX863,LimeLight,paid annual,2023-01-03,2023-01-03,178,79.99
