,ID,BRAND,2023_REVENUE
19682,555EGOK072,Pulse,56.0
19683,555ELHV047,Pulse,117.88999999999999
19684,555FJOK309,ChillStream,100.0
19685,555FNFE930,Pulse,31.96
19686,555FPOY481,CineQuest,95.84
19687,555FTHV579,Pulse,150.01999999999998
19688,555GXRL410,ChillStream,195.55
19689,555GXRL410,LimeLight,79.99
19690,555GXWK347,CineQuest,84.06
19691,555HEMU853,Pulse,130.09
19692,555HHWB037,Pulse,79.97999999999999
19693,555IAHC020,ChillStream,300.0
19694,555IPAE772,CineQuest,60.01
19695,555ITGC621,RetroReel,120.0
19696,555JAYX119,RetroReel,150.0
19697,555KSAP038,Pulse,80.0
19698,555KZJN699,RetroReel,239.92
19699,555LQLT657,ChillStream,25.01
19700,555LQLT657,CineQuest,120.0
19701,555LRQN212,ChillStream,100.0
19702,555NMGQ221,Pulse,49.98
19703,555OWQU430,LimeLight,79.99
19704,555PJJL133,ChillStream,200.08
19705,555QMQY033,LimeLight,80.0
19706,555QPIO575,RetroReel,330.0
19707,555QVST883,RetroReel,210.0
19708,555RDIM488,CineQuest,132.0
19709,555REPO010,RetroReel,120.0
19710,555SKYX014,ChillStream,0.0
19711,555TTXR281,Pulse,205.98000000000002
19712,555URAI302,CineQuest,59.99
19713,555UUAM805,Pulse,15.98
19714,555VPVK654,RetroReel,330.0
19715,555VYBD892,ChillStream,199.99
19716,555WGNN972,CineQuest,47.96
19717,555WGNN972,Pulse,49.94
19718,555WGXQ625,CineQuest,59.99
19719,555WIJW846,CineQuest,60.0
19720,555WRNZ539,CineQuest,132.0
19721,555XHHM236,LimeLight,80.0
19722,555XYSO661,Pulse,15.98
19723,555ZAAT989,RetroReel,179.99
19724,555ZNJZ930,LimeLight,156.02
19725,556CEQS101,LimeLight,79.99
19726,556CSLI195,ChillStream,218.84
19727,556CZRB978,CineQuest,72.0
19728,556DVQN434,LimeLight,145.01999999999998
19729,556ECDI179,ChillStream,50.36
19730,556ECDI179,RetroReel,389.98
19731,556EZMC631,Pulse,100.02
19732,556FRXH115,Pulse,56.0
19733,556FUTK105,LimeLight,120.06000000000002
19734,556GIXV241,Pulse,38.84
19735,556GQDC030,RetroReel,119.99
19736,556GTLI344,Pulse,15.98
19737,556HDWI960,LimeLight,76.64
19738,556HVKT775,LimeLight,80.0
19739,556HYMO111,CineQuest,60.01
19740,556IATS288,ChillStream,250.10000000000002
19741,556JHDG579,ChillStream,274.78000000000003
19742,556JIJC913,Pulse,95.92
19743,556JLHP830,ChillStream,224.91
19744,556JOLU363,LimeLight,80.01
19745,556KLHB386,CineQuest,144.0
19746,556KOIS931,LimeLight,140.0
19747,556LOFQ677,RetroReel,30.0
19748,556LTAD462,RetroReel,60.0
19749,556NHVY062,ChillStream,225.05
19750,556NMPF111,ChillStream,150.06
19751,556OZXR392,RetroReel,299.8
19752,556SZJS515,LimeLight,200.0
19753,556VLFL751,RetroReel,120.0
19754,556VNGR731,LimeLight,180.05
19755,556WKRK419,ChillStream,25.01
19756,556WKRK419,RetroReel,359.91999999999996
19757,556WWFQ486,LimeLight,99.94999999999999
19758,556XYZO119,Pulse,71.94
19759,556YKHD057,RetroReel,120.0
19760,556ZOKE850,Pulse,88.0
19761,557BXQS138,RetroReel,119.99
19762,557DGUR524,LimeLight,159.97
19763,557ESEQ626,RetroReel,120.01
19764,557FFFF640,RetroReel,179.88
19765,557GRTL493,CineQuest,60.0
19766,557GXQC577,RetroReel,89.97
19767,557HZII485,Pulse,96.18
19768,557IFRK876,RetroReel,30.01
19769,557IGJF569,Pulse,49.99
19770,557KWGL159,RetroReel,330.21999999999997
19771,557LJKX916,CineQuest,180.13
19772,557NVBP160,ChillStream,100.04
19773,557OYAG517,CineQuest,239.96999999999997
19774,557RDSQ670,ChillStream,100.02
19775,557RJZJ422,CineQuest,132.22
19776,557RUXK917,CineQuest,60.01
19777,557WNBD569,RetroReel,179.94
19778,557WQFA309,Pulse,106.0
19779,558AJSA523,Pulse,123.99000000000001
19780,558AOMN556,LimeLight,239.88
19781,558BJAR123,RetroReel,210.14
19782,558BYBY576,CineQuest,60.0
19783,558CUQD986,LimeLight,220.0
19784,558EYIM949,CineQuest,83.96000000000001
19785,558FJJW471,CineQuest,120.1
19786,558FLHD291,RetroReel,325.49
19787,558FWDL355,LimeLight,40.02
19788,558GMVI464,CineQuest,144.18
19789,558HJOQ677,RetroReel,269.96999999999997
19790,558JCPU780,Pulse,55.93
19791,558LGNK234,LimeLight,99.94999999999999
19792,558MJOO891,ChillStream,175.07000000000002
19793,558MJOO891,LimeLight,85.35
19794,558MWRT035,LimeLight,200.0
19795,558NBYZ033,ChillStream,225.0
19796,558NKHH436,Pulse,96.12
19797,558NLMN154,ChillStream,100.0
19798,558OKOG500,Pulse,74.03999999999999
19799,558OOOB567,CineQuest,95.92
19800,558PTSF564,Pulse,50.01
19801,558QUTV140,Pulse,33.32
19802,558RJPC302,LimeLight,79.99
19803,558TBAW649,Pulse,88.11
19804,558TPTV836,CineQuest,144.06
19805,558TZDQ979,ChillStream,100.0
19806,558USYA144,LimeLight,80.01
19807,558UVHB302,Pulse,58.0
19808,558VUZZ348,Pulse,82.03999999999999
19809,558WAAD498,RetroReel,179.94
19810,558WWZM072,RetroReel,360.0
19811,558YDHV211,CineQuest,108.17
19812,558YDHV211,Pulse,23.84
19813,558YRQZ859,RetroReel,120.0
19814,558YUKD436,Pulse,16.02
19815,559BAXB850,ChillStream,100.0
19816,559CEPG244,CineQuest,59.99
19817,559CWWF876,RetroReel,329.97
19818,559ECBY278,RetroReel,180.02
19819,559FJZG083,LimeLight,180.09
19820,559FOMS041,Pulse,7.99
19821,559FRCF535,LimeLight,79.99
19822,559HQEQ071,RetroReel,240.02
19823,559HSDC466,LimeLight,160.02
19824,559IFNV235,RetroReel,119.99
19825,559IIQV854,LimeLight,120.08999999999999
19826,559LMIE667,LimeLight,240.03
19827,559MMTA019,LimeLight,119.94
19828,559NIOR661,CineQuest,59.99
19829,559OYZN350,RetroReel,120.01
19830,559PBWD216,CineQuest,60.0
19831,559PTIA296,Pulse,50.01
19832,559QQBJ126,LimeLight,159.84
19833,559QUVQ997,Pulse,100.0
19834,559RLGZ711,CineQuest,59.99
19835,559RRCT555,ChillStream,275.11
19836,559SGWG910,LimeLight,152.86
19837,559SLIU751,LimeLight,240.12
19838,559SYIO730,RetroReel,119.99
19839,559TMSA305,Pulse,47.94
19840,559VFKY093,CineQuest,119.9
19841,559YPAS718,ChillStream,299.93
19842,559YPAS718,RetroReel,299.9
19843,559ZDSJ020,RetroReel,120.01
19844,559ZKRI567,Pulse,88.0
19845,560BFWS801,ChillStream,174.92999999999998
19846,560BGPX814,Pulse,105.99000000000001
19847,560CHWW037,Pulse,63.97
19848,560CORE976,CineQuest,100.2
19849,560DVTF024,RetroReel,360.12
19850,560ESGJ408,Pulse,28.950000000000003
19851,560FDJA409,ChillStream,174.94
19852,560FDJA409,RetroReel,210.07000000000002
19853,560GKFW825,ChillStream,150.06
19854,560ICCZ360,ChillStream,250.0
19855,560IKSO649,ChillStream,99.98
19856,560IKSO649,LimeLight,166.32
19857,560IYZS506,Pulse,56.07
19858,560JBMK799,Pulse,55.93
19859,560JSIS529,ChillStream,248.12
19860,560KGEC810,CineQuest,71.97
19861,560KGEC810,LimeLight,123.92
19862,560KYQL958,LimeLight,300.1
19863,560LSBE394,CineQuest,48.0
19864,560QCGP347,LimeLight,140.07000000000002
19865,560QEJH161,RetroReel,119.99
19866,560QKXQ303,Pulse,47.980000000000004
19867,560QTEC774,RetroReel,120.0
19868,560QWDM096,RetroReel,60.04
19869,560ROMK694,Pulse,95.91
19870,560RXQI612,RetroReel,196.03
19871,560SDNM268,ChillStream,99.92
19872,560SUPH851,LimeLight,160.08
19873,560UHXH640,LimeLight,260.13
19874,560VTIP658,ChillStream,100.01
19875,560VXMH113,RetroReel,60.0
19876,560WITQ858,RetroReel,240.0
19877,560WQZK032,Pulse,97.94999999999999
19878,560XOAJ514,Pulse,79.80000000000001
19879,560YBNB234,LimeLight,140.03
19880,560ZYFD438,RetroReel,210.07000000000002
19881,561AHJJ947,ChillStream,75.0
19882,561AHNJ270,ChillStream,125.03
19883,561AIYN716,CineQuest,59.96
19884,561BYZG896,LimeLight,159.84
19885,561DIKT893,LimeLight,179.95999999999998
19886,561EXWV675,LimeLight,79.99
19887,561GEZE349,LimeLight,80.0
19888,561GNST643,CineQuest,119.82000000000001
19889,561GNYD426,LimeLight,70.17999999999999
19890,561GTZM966,LimeLight,220.0
19891,561HVXS866,LimeLight,79.99
19892,561IHUK629,RetroReel,179.94
19893,561JEOZ384,RetroReel,150.0
19894,561JLJH423,CineQuest,109.3
19895,561MPHN942,Pulse,39.97
19896,561MTEF190,Pulse,47.94
19897,561NOSE321,CineQuest,84.0
19898,561OEDW600,CineQuest,59.95
19899,561OTIL197,RetroReel,120.01
19900,561POSE387,LimeLight,59.989999999999995
19901,561PRUL285,Pulse,98.05000000000001
19902,561PZZL443,Pulse,49.99
19903,561QCJH596,Pulse,47.94
19904,561QLNC519,Pulse,100.00999999999999
19905,561QYHU339,Pulse,49.99
19906,561RLZE837,LimeLight,80.0
19907,561TCFS757,ChillStream,99.99
19908,561TPRB203,LimeLight,79.99
19909,561UCHB874,Pulse,32.04
19910,561UMJV583,CineQuest,132.03
19911,561USIT054,RetroReel,149.95
19912,561VLAZ931,RetroReel,359.87
19913,561VVOY994,CineQuest,60.01
19914,561VVOY994,LimeLight,79.99
19915,561WPEC774,LimeLight,140.04000000000002
19916,561XZQB546,LimeLight,239.88
19917,561YRZG851,ChillStream,99.99
19918,561ZEDL513,RetroReel,180.01
19919,562ABXO775,CineQuest,107.69
19920,562BJIM063,RetroReel,150.0
19921,562CIRH623,ChillStream,175.05
19922,562CIRH623,LimeLight,120.06
19923,562CIRH623,RetroReel,210.07000000000002
19924,562DCGY728,LimeLight,200.0
19925,562DMDW291,CineQuest,131.89000000000001
19926,562DMDW291,LimeLight,99.99
19927,562GPQW407,CineQuest,60.07
19928,562ITBQ888,LimeLight,180.0
19929,562JWFK556,CineQuest,201.42
19930,562KKCQ891,Pulse,40.0
19931,562KQJS561,LimeLight,140.0
19932,562KQVC414,LimeLight,80.0
19933,562LMNW003,LimeLight,196.74
19934,562TDHJ890,LimeLight,180.0
19935,562TJYF821,CineQuest,84.0
19936,562UAMR146,LimeLight,39.98
19937,562VBOK084,RetroReel,330.11
19938,562VXQJ901,Pulse,56.0
19939,562WYWH545,LimeLight,219.89
19940,562WZMP172,ChillStream,124.99
19941,562XCIF020,LimeLight,300.0
19942,562XHJW476,ChillStream,324.88
19943,562YCIM985,Pulse,67.97999999999999
19944,562YZPZ226,LimeLight,240.12
19945,562ZZWJ455,CineQuest,59.98
19946,562ZZWJ455,Pulse,71.85
19947,563BAUD658,ChillStream,75.0
19948,563BJKN521,LimeLight,119.88
19949,563BVOX840,CineQuest,47.92
19950,563BXHB959,RetroReel,180.06
19951,563CCEW535,LimeLight,240.0
19952,563CMJY952,LimeLight,200.10000000000002
19953,563DWJU655,RetroReel,120.0
19954,563FDYV275,ChillStream,100.01
19955,563GHID419,Pulse,79.93
19956,563GLNW868,CineQuest,155.89000000000001
19957,563HNHK938,LimeLight,199.89999999999998
19958,563HWJL243,Pulse,96.24
19959,563JLOA597,Pulse,72.0
19960,563KBZM218,CineQuest,120.1
19961,563LKTF196,CineQuest,83.98
19962,563LUEO247,ChillStream,200.08
19963,563ORNH088,RetroReel,270.0
19964,563OYFR633,LimeLight,195.70000000000002
19965,563PFSY612,Pulse,80.14
19966,563PNXN404,CineQuest,82.36
19967,563RFGB638,RetroReel,210.04000000000002
19968,563RGYE897,ChillStream,99.99
19969,563RRYN335,ChillStream,124.99
19970,563RZAQ381,Pulse,72.0
19971,563UDUV804,ChillStream,237.48000000000002
19972,563UDUV804,RetroReel,179.94
19973,563VNEQ519,LimeLight,39.96
19974,563WHVL671,CineQuest,72.11
19975,563XONB076,Pulse,80.1
19976,563XUYP527,ChillStream,89.39
19977,563YKNF060,Pulse,104.25999999999999
19978,563ZZIW245,Pulse,148.0
19979,564BWYO527,CineQuest,47.96
19980,564CEGG954,Pulse,88.0
19981,564CMFV266,ChillStream,275.0
19982,564DDFI323,RetroReel,90.06
19983,564GKRW709,RetroReel,270.0
19984,564KFAH065,LimeLight,256.7
19985,564KFJV698,CineQuest,83.97
19986,564KFJV698,LimeLight,80.01
19987,564KYIR067,ChillStream,100.0
19988,564LFOH275,ChillStream,50.02
19989,564LFOH275,CineQuest,131.89000000000001
19990,564PDIJ317,RetroReel,449.99
19991,564PLZM447,LimeLight,120.0
19992,564POBA652,LimeLight,80.01
19993,564PXEI847,LimeLight,80.01
19994,564RPUH625,ChillStream,275.11
19995,564STHY312,LimeLight,156.66
19996,564STHY312,RetroReel,30.0
19997,564SVMH189,Pulse,34.47
19998,564TPAQ125,CineQuest,36.01
19999,564UQEQ242,Pulse,8.01
20000,564VKCK852,RetroReel,29.99
20001,564VKUS796,CineQuest,142.3
20002,564WSRG575,Pulse,32.0
20003,564XEQK381,LimeLight,79.98
20004,564XFXQ984,LimeLight,240.12
20005,564YGGZ550,LimeLight,120.0
20006,564YGGZ550,Pulse,72.09
20007,564YGUZ938,ChillStream,200.08
20008,564ZDKJ506,CineQuest,48.0
20009,565BJYC320,ChillStream,200.0
20010,565EHGU460,LimeLight,100.03
20011,565EHGU460,Pulse,32.04
20012,565FGIZ550,RetroReel,269.90999999999997
20013,565FWXA442,CineQuest,35.97
20014,565HKRW577,LimeLight,120.06
20015,565HQUM199,CineQuest,60.01
20016,565IKXK509,CineQuest,66.51
20017,565IZVA110,Pulse,23.97
20018,565JAZN709,ChillStream,100.01
20019,565KXMX566,LimeLight,119.94
20020,565LGHJ203,CineQuest,96.0
20021,565LMPO483,Pulse,96.0
20022,565MEQA811,RetroReel,150.0
20023,565MJPG945,RetroReel,120.0
20024,565MRVH853,RetroReel,120.0
20025,565NNAF075,Pulse,71.95
20026,565NQGR344,RetroReel,330.21999999999997
20027,565NWIG147,CineQuest,156.05
20028,565OEFR529,RetroReel,119.99
20029,565OETX272,ChillStream,99.99
20030,565PSHN005,RetroReel,119.99
20031,565QEMR100,CineQuest,132.0
20032,565REES375,CineQuest,120.0
20033,565RXUR604,Pulse,30.15
20034,565SOKM313,Pulse,32.07
20035,565SOKM313,RetroReel,270.0
20036,565TNUF883,LimeLight,119.88
20037,565TTIY177,RetroReel,270.14
20038,565UOZX954,Pulse,96.0
20039,565VKDW926,LimeLight,60.03
20040,565XAGE054,ChillStream,275.11
20041,565XAGE054,CineQuest,9.0
20042,565XOHC617,Pulse,56.0
20043,565XXYF455,RetroReel,300.0
20044,565XYNL835,CineQuest,36.0
20045,565YGLL333,CineQuest,96.0
20046,565ZEWY964,ChillStream,99.98
20047,566BKOX647,RetroReel,120.02
20048,566BOET176,RetroReel,94.39
20049,566DTZM384,RetroReel,270.0
20050,566DWAN293,LimeLight,94.27000000000001
20051,566EKDL924,CineQuest,59.99
20052,566ENOI378,Pulse,21.13
20053,566EZHG456,RetroReel,186.51999999999998
20054,566FQBE791,CineQuest,60.0
20055,566FSOS713,CineQuest,35.97
20056,566HEVB362,RetroReel,120.0
20057,566HFUN715,CineQuest,59.99
20058,566JNMB965,LimeLight,59.97
20059,566KHKJ067,LimeLight,219.89
20060,566KXOP290,Pulse,115.97
20061,566MJAT124,CineQuest,65.78999999999999
20062,566NBJI710,ChillStream,199.99
20063,566NITP854,ChillStream,225.0
20064,566NMZA714,LimeLight,176.95
20065,566NOHP673,ChillStream,125.05000000000001
20066,566OLDU071,CineQuest,144.12
20067,566OLIJ371,Pulse,120.07
20068,566PFZB890,Pulse,49.99
20069,566PKUL161,LimeLight,80.0
20070,566QGGE939,ChillStream,125.0
20071,566QGGE939,Pulse,50.0
20072,566RHDU681,Pulse,59.0
20073,566RKFF140,CineQuest,72.03999999999999
20074,566SFHL018,RetroReel,89.94
20075,566TAKT115,LimeLight,80.04
20076,566TAZQ569,LimeLight,140.01
20077,566TRZA156,LimeLight,220.0
20078,566UQSU645,RetroReel,90.0
20079,566URPN114,LimeLight,159.84
20080,566URPN114,Pulse,98.12
20081,566VDMH109,LimeLight,180.18
20082,566WUGN678,ChillStream,175.0
20083,566XXKQ612,LimeLight,140.0
20084,566YMZG607,ChillStream,100.0
20085,566YMZG607,LimeLight,219.89
20086,566YOVZ383,LimeLight,40.02
20087,567BNSV564,CineQuest,60.0
20088,567BNSV564,LimeLight,159.92
20089,567BYTI646,CineQuest,119.99000000000001
20090,567CDQN821,LimeLight,79.99
20091,567CGWS459,LimeLight,80.0
20092,567CHRQ392,Pulse,49.99
20093,567CLDG396,CineQuest,113.74000000000001
20094,567CNWE358,Pulse,63.76
20095,567EUUC759,Pulse,48.019999999999996
20096,567FDYU227,RetroReel,120.0
20097,567HHFH914,CineQuest,60.0
20098,567HHFH914,RetroReel,29.98
20099,567IPBB949,CineQuest,119.9
20100,567IRBL150,ChillStream,250.0
20101,567IRBL150,LimeLight,179.91
20102,567JHTZ505,CineQuest,167.95
20103,567JVZE149,ChillStream,99.99
20104,567JZNH152,CineQuest,60.02
20105,567LECP096,ChillStream,74.97
20106,567OETG766,ChillStream,100.02
20107,567OULD159,Pulse,87.72
20108,567QGJH493,CineQuest,107.92
20109,567QPUN721,RetroReel,360.06
20110,567QQOK790,LimeLight,179.91
20111,567RKRH842,Pulse,79.94
20112,567SGNK624,LimeLight,112.95
20113,567SINH959,LimeLight,80.01
20114,567STXT174,CineQuest,60.01
20115,567UHUS623,LimeLight,159.99
20116,567UTFH403,CineQuest,60.0
20117,567VDVF229,LimeLight,99.94999999999999
20118,567XVRR969,CineQuest,71.99000000000001
20119,567XVRR969,Pulse,50.01
20120,567YGYY824,CineQuest,120.03
20121,567YHJL999,CineQuest,156.0
20122,567YZBC268,ChillStream,105.75
20123,567ZFYS315,LimeLight,179.82
20124,567ZNEL179,RetroReel,149.95
20125,568CWNN635,ChillStream,200.03
20126,568CWNN635,RetroReel,201.11
20127,568GZVJ359,Pulse,80.1
20128,568HFRT037,Pulse,97.99000000000001
20129,568HVKY175,ChillStream,350.1
20130,568HXYX474,CineQuest,60.0
20131,568HXYX474,LimeLight,199.82999999999998
20132,568HXYX474,Pulse,50.0
20133,568IJAK958,LimeLight,180.04000000000002
20134,568JBDN187,RetroReel,120.0
20135,568JZKI296,CineQuest,132.05
20136,568KXPV126,LimeLight,120.0
20137,568LLHC707,RetroReel,200.61
20138,568OASN047,Pulse,111.95
20139,568OJYQ338,RetroReel,120.01
20140,568QALD316,Pulse,31.96
20141,568QARR744,Pulse,130.08999999999997
20142,568QPWP957,Pulse,88.05
20143,568QQLO435,Pulse,49.98
20144,568QTYN112,CineQuest,96.03999999999999
20145,568QTYN112,LimeLight,60.0
20146,568REHI573,ChillStream,175.07000000000002
20147,568RGRH680,Pulse,50.01
20148,568TLIJ495,ChillStream,175.0
20149,568TLIJ495,Pulse,96.12
20150,568TOKH680,RetroReel,120.01
20151,568UGDV947,CineQuest,120.00999999999999
20152,568USVH413,Pulse,96.0
20153,568WBAH009,LimeLight,240.0
20154,568WKVJ280,ChillStream,99.99
20155,568WPSL894,CineQuest,60.0
20156,568XFPU850,LimeLight,40.0
20157,568XFPU850,RetroReel,270.0
20158,568ZIZR965,ChillStream,300.12
20159,568ZIZR965,CineQuest,120.0
20160,569ACDO710,Pulse,114.08
20161,569EAEB731,ChillStream,100.0
20162,569EGWR439,LimeLight,199.89999999999998
20163,569ENLB085,ChillStream,75.0
20164,569FZMG687,Pulse,50.0
20165,569GLBG490,CineQuest,132.0
20166,569GNCB255,ChillStream,240.10000000000002
20167,569GOEH916,RetroReel,60.0
20168,569GXXB713,LimeLight,20.0
20169,569HCWU124,CineQuest,72.0
20170,569HHFZ740,LimeLight,220.0
20171,569HKAD570,CineQuest,71.94
20172,569HKAD570,LimeLight,139.92999999999998
20173,569HKAD570,Pulse,8.01
20174,569IRQA893,RetroReel,390.13
20175,569JFZL489,CineQuest,119.81
20176,569KBEI233,ChillStream,24.99
20177,569KBEI233,Pulse,48.0
20178,569LGQJ421,LimeLight,60.0
20179,569MNNV679,CineQuest,60.01
20180,569MNNV679,LimeLight,139.92999999999998
20181,569MNPA338,ChillStream,75.03
20182,569MXTG249,LimeLight,220.09
20183,569MYFO390,ChillStream,90.13999999999999
20184,569MYMU272,RetroReel,240.0
20185,569OJSH046,LimeLight,48.5
20186,569QNDJ062,CineQuest,132.10999999999999
20187,569RDEG630,LimeLight,260.1
20188,569RQYH380,CineQuest,107.91
20189,569RXDX196,ChillStream,275.11
20190,569RXDX196,LimeLight,120.0
20191,569SXLO196,RetroReel,289.68
20192,569TSGS954,Pulse,73.97999999999999
20193,569TVXH483,RetroReel,360.15
20194,569VXIP503,LimeLight,80.01
20195,569WHEF173,Pulse,87.86
20196,569WSCX614,LimeLight,99.94999999999999
20197,569WSCX614,RetroReel,176.79000000000002
20198,569XCVU624,LimeLight,80.0
20199,569XTCR144,ChillStream,99.97999999999999
20200,570GDHA617,CineQuest,119.05
20201,570GDHA617,Pulse,65.99000000000001
20202,570GMKD943,Pulse,72.0
20203,570GWHY006,RetroReel,300.0
20204,570HSML436,LimeLight,220.14000000000001
20205,570HUGG863,Pulse,90.0
20206,570IZTH886,CineQuest,108.69999999999999
20207,570IZTH886,Pulse,40.099999999999994
20208,570KDXA438,RetroReel,120.01
20209,570KOBB853,Pulse,56.07
20210,570MGHI789,CineQuest,108.09
20211,570NECC388,ChillStream,100.0
20212,570OSEE614,LimeLight,87.04
20213,570QFFT326,LimeLight,140.0
20214,570QGXG065,Pulse,16.0
20215,570QJMM381,LimeLight,159.99
20216,570QOOC488,CineQuest,120.0
20217,570QRWK233,RetroReel,89.94
20218,570SIFR923,LimeLight,140.07000000000002
20219,570SJIJ447,Pulse,87.91000000000001
20220,570SOQA246,CineQuest,108.17999999999999
20221,570TDIP155,RetroReel,179.94
20222,570UGVF884,CineQuest,47.4
20223,570UMPX098,CineQuest,59.95
20224,570USIF701,CineQuest,48.04
20225,570VEED444,CineQuest,12.0
20226,570VSAL395,LimeLight,59.97
20227,570WLHU770,LimeLight,79.99
20228,570WNDD170,LimeLight,79.99
20229,570YQOO586,ChillStream,100.01
20230,570ZFOB879,ChillStream,100.01
20231,570ZJPD053,LimeLight,60.0
20232,571AEGH788,RetroReel,300.0
20233,571AOCM242,CineQuest,132.07
20234,571CERI899,Pulse,88.0
20235,571COGT612,Pulse,80.08
20236,571CXSO103,LimeLight,60.03
20237,571DRTZ778,LimeLight,110.6
20238,571DTHY986,ChillStream,150.01
20239,571FHHU858,LimeLight,220.0
20240,571GJKC857,Pulse,80.19999999999999
20241,571HULV864,CineQuest,60.0
20242,571IJYD962,ChillStream,275.01
20243,571JABL248,LimeLight,160.0
20244,571KGSE957,ChillStream,235.32
20245,571LPTQ205,CineQuest,132.0
20246,571NKZL120,LimeLight,99.97999999999999
20247,571NPFH568,Pulse,79.9
20248,571NYXR794,ChillStream,99.99
20249,571OFDV002,LimeLight,168.33999999999997
20250,571OJZK517,Pulse,39.980000000000004
20251,571PKPW691,Pulse,48.0
20252,571PXJV859,Pulse,100.00999999999999
20253,571QKOA795,ChillStream,275.0
20254,571QKSR509,CineQuest,96.08
20255,571QUND155,RetroReel,209.92999999999998
20256,571QXQO004,CineQuest,108.17999999999999
20257,571RXCJ918,ChillStream,150.06
20258,571TDQO820,LimeLight,0.0
20259,571TGDV847,CineQuest,71.99
20260,571TYQZ539,LimeLight,80.0
20261,571UCKU287,ChillStream,325.01
20262,571UMHP030,Pulse,64.08
20263,571VJFX754,CineQuest,119.80000000000001
20264,571WRDY108,Pulse,65.22
20265,571XTXN800,LimeLight,199.89999999999998
20266,571YIJV806,Pulse,87.69999999999999
20267,571YUJI554,RetroReel,210.07000000000002
20268,571ZORV572,CineQuest,120.00999999999999
20269,572BVYZ442,ChillStream,122.9
20270,572BVYZ442,RetroReel,120.01
20271,572BWTV919,Pulse,99.99000000000001
20272,572CBQW886,CineQuest,192.34
20273,572CPAJ009,CineQuest,168.53
20274,572DHGH406,LimeLight,139.86
20275,572EQWS002,RetroReel,330.05
20276,572ETMX665,LimeLight,220.11
20277,572FRNB255,LimeLight,100.05000000000001
20278,572HDMX889,CineQuest,59.99
20279,572HNJW508,CineQuest,60.0
20280,572JKYJ230,ChillStream,100.04
20281,572JPUE704,LimeLight,240.0
20282,572KNGC799,CineQuest,41.35
20283,572LDLC552,CineQuest,129.06
20284,572MGKC695,LimeLight,80.0
20285,572MZER210,Pulse,87.89
20286,572NIRL009,ChillStream,125.0
20287,572PCCG499,LimeLight,160.16
20288,572PJSK343,CineQuest,96.08
20289,572PQTN229,ChillStream,99.98
20290,572PUMJ310,RetroReel,210.07000000000002
20291,572PUVJ658,LimeLight,120.0
20292,572PUVJ658,Pulse,23.97
20293,572PZUO215,RetroReel,240.0
20294,572QGQJ831,CineQuest,132.0
20295,572RWCB557,RetroReel,293.03999999999996
20296,572TAFJ373,LimeLight,140.14
20297,572THLB313,Pulse,99.97
20298,572VLGX469,RetroReel,118.48
20299,572VQUG760,Pulse,79.9
20300,572WBSY944,CineQuest,104.3
20301,572WFTC491,RetroReel,119.92
20302,572WNDH932,Pulse,88.75
20303,572WVSY453,LimeLight,60.03
20304,572XAIM244,LimeLight,79.98
20305,572YFGW660,CineQuest,83.93
20306,572YFGW660,Pulse,128.2
20307,572YQRH385,CineQuest,120.10999999999999
20308,572YQRH385,LimeLight,219.78
20309,572ZNZF400,CineQuest,105.71000000000001
20310,572ZUHF686,CineQuest,132.0
20311,573AIMF439,RetroReel,300.0
20312,573AMMJ667,CineQuest,71.94
20313,573ASWB603,ChillStream,224.99
20314,573BGLU633,RetroReel,360.0
20315,573CWNZ628,ChillStream,250.10000000000002
20316,573CWNZ628,RetroReel,118.8
20317,573DGAT127,CineQuest,120.05
20318,573DSIG191,LimeLight,79.99
20319,573ECAS159,ChillStream,124.98
20320,573ELZC188,CineQuest,91.24
20321,573EREW110,LimeLight,180.0
20322,573GMSX306,RetroReel,330.11
20323,573HGMF522,LimeLight,80.0
20324,573HMED515,LimeLight,180.0
20325,573JLWW238,Pulse,50.01
20326,573KCIK153,Pulse,29.86
20327,573KFYU480,RetroReel,210.07000000000002
20328,573LJRK086,ChillStream,175.0
20329,573MRMB082,Pulse,106.00999999999999
20330,573PWDD018,CineQuest,48.04
20331,573QIXL480,CineQuest,36.03
20332,573QIXL480,LimeLight,240.0
20333,573QKJA811,RetroReel,300.0
20334,573RUWK095,LimeLight,220.22
20335,573RZHQ968,CineQuest,144.12
20336,573SSCS677,RetroReel,120.0
20337,573SULL585,ChillStream,125.05000000000001
20338,573UMIH348,ChillStream,331.67
20339,573WCWN234,ChillStream,100.0
20340,574AHCJ353,Pulse,121.9
20341,574BCPS198,Pulse,71.24000000000001
20342,574CJEV428,Pulse,50.0
20343,574CRRT023,LimeLight,140.14
20344,574ECBF216,RetroReel,209.92999999999998
20345,574FKCF690,RetroReel,329.89
20346,574HGYW570,Pulse,96.0
20347,574ICLX098,CineQuest,60.0
20348,574MOUC255,LimeLight,79.99
20349,574ODCU033,ChillStream,200.0
20350,574OKIF650,CineQuest,131.78
20351,574OKIF650,Pulse,47.95
20352,574PDDX079,ChillStream,150.05
20353,574PTJE733,CineQuest,96.16
20354,574PXVW444,CineQuest,132.1
20355,574QAKC351,LimeLight,200.10000000000002
20356,574QSOR097,CineQuest,108.1
20357,574QWBI532,Pulse,48.0
20358,574RZZW035,CineQuest,59.99
20359,574SBMI286,Pulse,50.0
20360,574TPRX383,CineQuest,156.14
20361,574UKPM831,CineQuest,59.99
20362,574UPLL927,RetroReel,120.0
20363,574VHXM420,RetroReel,120.04
