,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,DURATION,REVENUE
14162,366GFXT702,LimeLight,paid monthly,2022-01-13,2022-01-13,168,120.06
14163,366HADS393,ChillStream,discounted monthly,2022-01-15,2022-06-19,155,141.60000000000002
14164,366JGQF585,RetroReel,discounted monthly,2022-04-23,2022-04-23,68,49.230000000000004
14165,366JLDC976,CineQuest,discounted annual,2022-02-07,2022-04-06,58,57.14
14166,366JQZJ722,LimeLight,paid annual,2022-05-12,2022-05-12,49,80.01
14167,366NCSF714,Pulse,paid monthly,2022-04-26,2022-04-26,65,23.97
14168,366NKCJ270,RetroReel,paid annual,2022-06-12,2022-06-12,18,119.98
14169,366NXCQ431,CineQuest,paid annual,2022-02-08,2022-02-08,142,60.01
14170,366ORCR146,RetroReel,paid monthly,2022-01-23,2022-01-23,158,180.0
14171,366OVUS825,Pulse,expired monthly,2022-01-01,2022-06-19,169,48.06
14172,366OXUN022,ChillStream,expired monthly,2022-01-01,2022-03-25,83,74.97
14173,366PBGO607,Pulse,expired annual,2022-01-01,2022-01-12,11,50.01
14174,366PBGO607,Pulse,trial monthly,2022-02-15,2022-02-15,135,34.300000000000004
14175,366PDDJ453,LimeLight,expired annual,2022-01-01,2022-01-29,28,80.0
14176,366QGJI953,ChillStream,paid monthly,2022-01-07,2022-06-18,162,150.12
14177,366QQMX013,ChillStream,paid monthly,2022-03-22,2022-05-27,66,74.94
14178,366QYCV164,ChillStream,paid monthly,2022-06-25,2022-06-25,5,25.01
14179,366RFXY333,CineQuest,discounted monthly,2022-02-07,2022-02-07,143,46.4
14180,366RKWI995,ChillStream,paid annual,2022-03-25,2022-03-25,97,100.01
14181,366TCVS400,RetroReel,discounted monthly,2022-02-28,2022-02-28,122,82.10000000000001
14182,366TIHA082,LimeLight,paid monthly,2022-04-30,2022-06-26,57,40.02
14183,366UTRQ487,Pulse,paid monthly,2022-03-02,2022-03-02,120,32.0
14184,366VNTP256,CineQuest,paid monthly,2022-04-14,2022-04-14,77,36.03
14185,366WFZL364,CineQuest,paid monthly,2022-02-15,2022-02-15,135,60.0
14186,366WNRE757,ChillStream,discounted monthly,2022-01-20,2022-03-07,46,47.44
14187,366YRNP445,RetroReel,expired monthly,2022-01-01,2022-01-26,25,29.99
14188,366YRNP445,RetroReel,paid monthly,2022-03-09,2022-03-09,113,120.04
14189,366YXAB408,CineQuest,paid monthly,2022-03-10,2022-03-10,112,48.0
14190,367ABXZ820,LimeLight,trial monthly,2022-05-25,2022-05-25,36,39.66
14191,367AILS253,LimeLight,paid monthly,2022-01-30,2022-01-30,151,120.06
14192,367AWYD006,ChillStream,paid monthly,2022-06-27,2022-06-27,3,25.0
14193,367AXEN906,ChillStream,paid monthly,2022-02-05,2022-02-05,145,124.94999999999999
14194,367AXEN906,Pulse,paid monthly,2022-05-06,2022-06-07,32,16.02
14195,367BNHU865,Pulse,expired monthly,2022-01-01,2022-02-20,50,16.0
14196,367BNHU865,Pulse,paid monthly,2022-03-25,2022-03-25,97,32.04
14197,367BPEK127,ChillStream,paid annual,2022-03-08,2022-03-08,114,100.0
14198,367BPEK127,LimeLight,expired annual,2022-01-01,2022-03-03,61,80.0
14199,367BXQR179,ChillStream,paid annual,2022-04-03,2022-04-03,88,99.99
14200,367DGFK849,LimeLight,paid annual,2022-03-01,2022-03-01,121,80.01
14201,367DQSW187,ChillStream,expired monthly,2022-01-01,2022-05-22,141,125.05000000000001
14202,367DQSW187,RetroReel,paid monthly,2022-03-20,2022-03-20,102,119.96
14203,367FRCZ619,RetroReel,paid monthly,2022-04-20,2022-04-20,71,89.97
14204,367FVZI971,ChillStream,paid monthly,2022-04-24,2022-05-25,31,83.0
14205,367FVZI971,ChillStream,discounted monthly,2022-06-03,2022-06-03,27,23.87
14206,367GWAB651,Pulse,expired monthly,2022-01-01,2022-03-15,73,24.0
14207,367GWAB651,Pulse,paid annual,2022-04-16,2022-04-16,75,49.99
14208,367HIMI556,ChillStream,paid annual,2022-05-09,2022-05-09,52,100.0
14209,367HLTC401,CineQuest,paid monthly,2022-02-14,2022-02-14,136,59.95
14210,367HLTC401,Pulse,paid monthly,2022-01-07,2022-01-07,174,48.06
14211,367JQUH392,LimeLight,trial monthly,2022-02-01,2022-02-01,149,52.800000000000004
14212,367LHZB366,ChillStream,paid annual,2022-05-02,2022-05-02,59,100.0
14213,367LVAF416,Pulse,paid monthly,2022-02-22,2022-02-22,128,39.95
14214,367MELH882,ChillStream,paid annual,2022-01-25,2022-01-25,156,100.01
14215,367MFHK155,Pulse,discounted monthly,2022-01-18,2022-02-11,24,6.09
14216,367MFHK155,Pulse,paid annual,2022-03-01,2022-03-01,121,50.01
14217,367MQHB590,ChillStream,expired monthly,2022-01-01,2022-01-21,20,25.0
14218,367MQHB590,ChillStream,paid monthly,2022-02-13,2022-02-13,137,125.05000000000001
14219,367MQHB590,Pulse,expired monthly,2022-01-01,2022-02-27,57,15.96
14220,367MQHB590,Pulse,paid annual,2022-04-07,2022-04-07,84,50.02
14221,367NDXZ983,LimeLight,paid monthly,2022-02-28,2022-02-28,122,100.1
14222,367PGRO349,ChillStream,paid monthly,2022-01-20,2022-01-20,161,150.0
14223,367PHAC018,ChillStream,expired monthly,2022-01-01,2022-03-07,65,75.03
14224,367PHAC018,RetroReel,expired annual,2022-01-01,2022-05-23,142,120.0
14225,367SLHB825,CineQuest,paid monthly,2022-06-01,2022-06-01,29,12.01
14226,367SXYN390,ChillStream,paid monthly,2022-04-27,2022-06-24,58,50.02
14227,367SXYN390,Pulse,paid monthly,2022-02-19,2022-02-19,131,39.95
14228,367TDLA545,LimeLight,paid annual,2022-03-27,2022-03-27,95,80.01
14229,367VAQY832,CineQuest,paid monthly,2022-04-19,2022-06-30,72,36.0
14230,367VQLM811,LimeLight,paid annual,2022-03-20,2022-03-20,102,79.99
14231,367VRCC780,CineQuest,expired monthly,2022-01-01,2022-02-13,43,23.98
14232,367VRCC780,CineQuest,paid monthly,2022-04-24,2022-04-24,67,36.0
14233,367WAMG809,CineQuest,paid annual,2022-05-23,2022-05-23,38,60.01
14234,367WHOM539,LimeLight,paid monthly,2022-03-18,2022-03-18,104,80.04
14235,367XIEF624,CineQuest,paid annual,2022-02-28,2022-02-28,122,60.01
14236,367YLBE262,ChillStream,paid monthly,2022-01-05,2022-05-02,117,99.96
14237,367YLBE262,ChillStream,paid monthly,2022-06-09,2022-06-09,21,24.99
14238,367YNTW693,ChillStream,paid monthly,2022-03-15,2022-03-15,107,99.96
14239,367ZOHI328,ChillStream,expired annual,2022-01-01,2022-03-25,83,100.01
14240,367ZOHI328,ChillStream,paid monthly,2022-06-20,2022-06-20,10,25.0
14241,368BCML596,ChillStream,paid monthly,2022-01-14,2022-01-14,167,149.94
14242,368BCML596,CineQuest,expired monthly,2022-01-01,2022-01-03,2,12.0
14243,368BCML596,CineQuest,paid annual,2022-05-03,2022-05-03,58,60.01
14244,368CPXV278,LimeLight,expired monthly,2022-01-01,2022-06-10,160,120.0
14245,368DZOR159,CineQuest,paid annual,2022-03-29,2022-03-29,93,60.01
14246,368GWHE766,CineQuest,paid monthly,2022-02-24,2022-02-24,126,60.05
14247,368IVME410,RetroReel,paid annual,2022-04-09,2022-04-09,82,120.0
14248,368IYWF213,Pulse,expired monthly,2022-01-01,2022-05-04,123,40.05
14249,368JLBF377,CineQuest,paid annual,2022-02-22,2022-02-22,128,59.99
14250,368JTHR329,LimeLight,paid monthly,2022-02-21,2022-02-21,129,100.0
14251,368KQLK632,RetroReel,discounted annual,2022-03-14,2022-03-14,108,76.54
14252,368LZQJ976,RetroReel,paid monthly,2022-06-21,2022-06-21,9,29.99
14253,368MPHR502,LimeLight,expired monthly,2022-01-01,2022-01-26,25,19.99
14254,368MPHR502,Pulse,paid monthly,2022-01-22,2022-01-22,159,48.0
14255,368MYCU048,CineQuest,paid annual,2022-03-23,2022-03-23,99,59.99
14256,368PSYJ293,Pulse,expired monthly,2022-01-01,2022-06-16,166,47.94
14257,368QAII930,Pulse,paid monthly,2022-01-13,2022-01-13,168,48.0
14258,368RFZM218,ChillStream,expired annual,2022-01-01,2022-01-07,6,100.01
14259,368RFZM218,ChillStream,paid annual,2022-05-14,2022-05-14,47,100.0
14260,368RSHO013,LimeLight,expired monthly,2022-01-01,2022-03-26,84,60.0
14261,368RSHO013,LimeLight,discounted monthly,2022-05-05,2022-05-05,56,12.76
14262,368TSQJ162,CineQuest,expired monthly,2022-01-01,2022-03-20,78,36.0
14263,368WIYS190,ChillStream,paid annual,2022-05-03,2022-05-03,58,99.99
14264,368XWWS162,CineQuest,paid monthly,2022-02-15,2022-06-21,126,60.05
14265,368YAQT745,CineQuest,expired annual,2022-01-01,2022-02-25,55,59.99
14266,368YAQT745,CineQuest,paid monthly,2022-04-06,2022-04-06,85,36.0
14267,368ZUXO469,LimeLight,paid monthly,2022-03-07,2022-03-07,115,79.96
14268,369ARIB933,CineQuest,discounted monthly,2022-03-16,2022-04-29,44,18.14
14269,369ARIB933,CineQuest,discounted monthly,2022-06-11,2022-06-11,19,5.7
14270,369BFZS254,LimeLight,paid monthly,2022-01-19,2022-01-19,162,119.94
14271,369COAQ524,Pulse,trial monthly,2022-01-11,2022-04-21,100,11.6
14272,369COAQ524,Pulse,paid monthly,2022-06-14,2022-06-14,16,8.0
14273,369DEWX756,LimeLight,expired monthly,2022-01-01,2022-05-11,130,100.0
14274,369FJXC650,ChillStream,paid annual,2022-01-07,2022-01-07,174,100.0
14275,369FTUI357,Pulse,paid annual,2022-05-15,2022-05-15,46,50.01
14276,369GDZA120,LimeLight,paid annual,2022-04-03,2022-04-03,88,80.01
14277,369GRPK546,Pulse,paid monthly,2022-06-21,2022-06-21,9,7.99
14278,369IMBZ297,CineQuest,trial monthly,2022-05-14,2022-05-14,47,18.6
14279,369JLSB512,LimeLight,expired monthly,2022-01-01,2022-06-22,172,120.0
14280,369KSCT051,Pulse,paid monthly,2022-03-29,2022-03-29,93,32.04
14281,369KYCT299,LimeLight,expired monthly,2022-01-01,2022-04-17,106,79.96
14282,369OBRW585,CineQuest,expired monthly,2022-01-01,2022-02-21,51,24.0
14283,369OZOM181,Pulse,paid annual,2022-04-26,2022-04-26,65,50.0
14284,369PARJ777,CineQuest,expired monthly,2022-01-01,2022-05-15,134,60.0
14285,369PARJ777,LimeLight,paid annual,2022-03-16,2022-03-16,106,80.01
14286,369PESU232,LimeLight,expired monthly,2022-01-01,2022-03-19,77,59.97
14287,369PESU232,LimeLight,paid monthly,2022-04-13,2022-04-13,78,60.0
14288,369QQDX168,Pulse,discounted annual,2022-01-29,2022-01-29,152,31.62
14289,369REYI184,Pulse,expired monthly,2022-01-01,2022-01-26,25,8.0
14290,369REYI184,Pulse,paid monthly,2022-04-19,2022-04-19,72,24.03
14291,369SNTG921,CineQuest,expired annual,2022-01-01,2022-02-17,47,60.01
14292,369SNTG921,CineQuest,paid annual,2022-03-18,2022-03-18,104,59.99
14293,369TBIM397,RetroReel,paid monthly,2022-02-06,2022-02-06,144,150.1
14294,369TBPC083,Pulse,paid monthly,2022-03-18,2022-05-10,53,16.04
14295,369TBPC083,Pulse,paid monthly,2022-06-25,2022-06-25,5,7.99
14296,369TDXB599,CineQuest,discounted annual,2022-02-12,2022-02-12,138,44.45
14297,369TQGA897,LimeLight,paid monthly,2022-01-24,2022-01-24,157,120.0
14298,369UAYE437,ChillStream,expired monthly,2022-01-01,2022-06-27,177,149.94
14299,369UJEQ585,RetroReel,expired monthly,2022-01-01,2022-02-22,52,60.02
14300,369UUWZ922,CineQuest,expired monthly,2022-01-01,2022-03-22,80,35.97
14301,369UUWZ922,CineQuest,paid annual,2022-05-24,2022-05-24,37,60.0
14302,369VAII852,LimeLight,paid monthly,2022-01-24,2022-05-20,116,80.0
14303,369VIFD834,CineQuest,trial annual,2022-05-12,2022-05-12,49,48.4
14304,369WTWY071,Pulse,expired annual,2022-01-01,2022-01-22,21,50.01
14305,369WTWY071,Pulse,trial annual,2022-02-22,2022-02-22,128,44.06
14306,369XEYR512,CineQuest,paid monthly,2022-02-21,2022-03-20,27,15.78
14307,369XEYR512,CineQuest,paid monthly,2022-04-17,2022-04-17,74,36.03
14308,369XEYR512,LimeLight,expired monthly,2022-01-01,2022-06-04,154,120.0
14309,369XIDG581,LimeLight,paid monthly,2022-06-11,2022-06-11,19,19.99
14310,369YFQN173,ChillStream,paid monthly,2022-04-29,2022-04-29,62,74.97
14311,369ZQGG264,Pulse,paid monthly,2022-04-30,2022-04-30,61,24.03
14312,369ZUDP129,CineQuest,paid monthly,2022-04-24,2022-04-24,67,35.94
14313,369ZZDA158,Pulse,expired monthly,2022-01-01,2022-02-23,53,15.98
14314,369ZZDA158,Pulse,paid monthly,2022-04-19,2022-04-19,72,24.0
14315,370HDQU926,RetroReel,paid annual,2022-01-24,2022-01-24,157,120.0
14316,370IZNE373,CineQuest,trial annual,2022-03-08,2022-03-08,114,21.39
14317,370KCZW228,ChillStream,paid monthly,2022-02-09,2022-05-09,89,74.97
14318,370LQEZ409,CineQuest,paid monthly,2022-02-22,2022-02-22,128,60.0
14319,370MJQB025,LimeLight,paid annual,2022-02-05,2022-02-05,145,80.01
14320,370MVOW313,Pulse,paid annual,2022-05-04,2022-05-04,57,50.0
14321,370MVTZ581,LimeLight,trial monthly,2022-02-17,2022-04-17,59,13.12
14322,370NDKL422,LimeLight,paid monthly,2022-05-19,2022-05-19,42,40.02
14323,370NGZT762,LimeLight,paid annual,2022-04-19,2022-04-19,72,80.01
14324,370QVQT654,ChillStream,discounted monthly,2022-05-06,2022-05-06,55,23.68
14325,370QVQT654,CineQuest,paid monthly,2022-02-18,2022-06-01,103,48.0
14326,370RQCS500,CineQuest,paid annual,2022-04-01,2022-04-01,90,60.01
14327,370RXMJ126,LimeLight,paid monthly,2022-02-20,2022-02-20,130,100.05000000000001
14328,370SCWN223,ChillStream,expired annual,2022-01-01,2022-03-01,59,100.0
14329,370SCWN223,ChillStream,paid monthly,2022-04-27,2022-04-27,64,75.0
14330,370SDMT473,ChillStream,trial monthly,2022-04-21,2022-04-21,70,23.07
14331,370SEVV293,CineQuest,paid annual,2022-04-30,2022-05-06,6,59.99
14332,370SHIC994,ChillStream,discounted annual,2022-02-28,2022-02-28,122,64.21
14333,370SLYM829,LimeLight,paid monthly,2022-02-20,2022-02-20,130,100.1
14334,370VUJV790,LimeLight,expired monthly,2022-01-01,2022-03-06,64,60.03
14335,370WMCG303,CineQuest,expired monthly,2022-01-01,2022-02-04,34,24.04
14336,370WTIW760,ChillStream,expired monthly,2022-01-01,2022-05-01,120,99.96
14337,370WTIW760,ChillStream,paid annual,2022-06-21,2022-06-21,9,100.0
14338,370XTPT938,CineQuest,paid annual,2022-01-19,2022-04-12,83,59.99
14339,370XUVB677,Pulse,expired monthly,2022-01-01,2022-01-06,5,7.99
14340,370XUVB677,Pulse,discounted monthly,2022-02-15,2022-02-15,135,21.0
14341,370YRNA819,LimeLight,expired monthly,2022-01-01,2022-04-02,91,80.0
14342,370YWPV956,CineQuest,expired annual,2022-01-01,2022-06-13,163,60.0
14343,370YWPV956,Pulse,paid annual,2022-01-27,2022-01-27,154,50.02
14344,370YYKU599,ChillStream,expired monthly,2022-01-01,2022-01-04,3,24.99
14345,370YZZI866,ChillStream,paid annual,2022-03-04,2022-03-04,118,99.99
14346,370ZEYD999,CineQuest,paid monthly,2022-02-25,2022-03-13,16,11.99
14347,370ZMWT498,CineQuest,trial monthly,2022-06-20,2022-06-20,10,11.4
14348,371ADJZ776,ChillStream,paid annual,2022-01-28,2022-01-28,153,100.0
14349,371AVRV889,CineQuest,paid monthly,2022-02-12,2022-02-12,138,60.0
14350,371CWMS025,LimeLight,trial annual,2022-02-28,2022-02-28,122,52.33
14351,371CZLD109,ChillStream,expired annual,2022-01-01,2022-03-03,61,100.0
14352,371CZST143,LimeLight,paid monthly,2022-03-17,2022-03-17,105,80.0
14353,371DOEG643,Pulse,paid monthly,2022-05-06,2022-05-06,55,16.0
14354,371EDLM631,LimeLight,paid annual,2022-06-03,2022-06-03,27,79.98
14355,371EGAD613,RetroReel,paid monthly,2022-01-15,2022-06-23,159,179.94
14356,371FKCZ491,RetroReel,paid monthly,2022-03-22,2022-03-22,100,120.04
14357,371FQMO239,CineQuest,expired monthly,2022-01-01,2022-03-31,89,35.97
14358,371FQMO239,CineQuest,paid monthly,2022-05-16,2022-05-16,45,24.0
14359,371HCTN712,CineQuest,paid monthly,2022-01-11,2022-01-11,170,71.94
14360,371HKSY292,RetroReel,discounted monthly,2022-05-15,2022-05-15,46,18.44
14361,371IRTW426,CineQuest,expired monthly,2022-01-01,2022-01-17,16,12.01
14362,371IRTW426,Pulse,discounted monthly,2022-04-09,2022-04-09,82,23.61
14363,371IZJW355,CineQuest,paid monthly,2022-05-16,2022-05-16,45,24.0
14364,371LXTZ961,CineQuest,paid monthly,2022-01-05,2022-01-05,176,71.94
14365,371NKAW830,ChillStream,paid annual,2022-02-14,2022-02-14,136,100.0
14366,371OCQV819,CineQuest,paid monthly,2022-01-10,2022-06-12,153,71.94
14367,371OUBK145,CineQuest,paid monthly,2022-02-24,2022-02-24,126,60.0
14368,371RTOT288,CineQuest,expired annual,2022-01-01,2022-05-24,143,60.0
14369,371SAJZ663,RetroReel,discounted monthly,2022-01-13,2022-01-13,168,60.900000000000006
14370,371SOHR122,LimeLight,trial annual,2022-06-26,2022-06-26,4,35.48
14371,371SXEL337,LimeLight,paid monthly,2022-06-18,2022-06-18,12,19.99
14372,371TBYG961,ChillStream,paid monthly,2022-03-04,2022-03-04,118,100.0
14373,371TWET429,RetroReel,expired monthly,2022-01-01,2022-02-12,42,60.02
14374,371TWET429,RetroReel,discounted monthly,2022-03-17,2022-03-17,105,38.76
14375,371TZDA442,CineQuest,expired monthly,2022-01-01,2022-04-26,115,48.0
14376,371TZDA442,CineQuest,paid monthly,2022-06-29,2022-06-29,1,12.0
14377,371UQZJ359,Pulse,paid monthly,2022-06-14,2022-06-14,16,8.02
14378,371UYXE269,LimeLight,paid monthly,2022-02-19,2022-06-03,104,80.04
14379,371VIOW254,RetroReel,paid monthly,2022-03-24,2022-03-24,98,120.0
14380,371VMDE464,LimeLight,paid monthly,2022-04-22,2022-04-22,69,60.0
14381,371WOXC373,ChillStream,expired monthly,2022-01-01,2022-02-26,56,50.02
14382,371WVAW904,CineQuest,paid annual,2022-02-01,2022-02-01,149,59.98
14383,371XION488,CineQuest,paid monthly,2022-01-07,2022-01-07,174,72.06
14384,371YOXP234,CineQuest,paid monthly,2022-05-25,2022-05-25,36,23.98
14385,371ZGOU338,ChillStream,paid annual,2022-04-23,2022-04-23,68,99.99
14386,372ACCX237,RetroReel,expired annual,2022-01-01,2022-01-09,8,119.98
14387,372ACCX237,RetroReel,paid monthly,2022-05-07,2022-05-07,54,59.96
14388,372AREP501,LimeLight,discounted monthly,2022-01-29,2022-02-08,10,11.59
14389,372AREP501,LimeLight,paid monthly,2022-06-29,2022-06-29,1,19.99
14390,372AYFF445,RetroReel,expired monthly,2022-01-01,2022-06-25,175,179.88
14391,372BTXE863,CineQuest,expired monthly,2022-01-01,2022-01-10,9,12.02
14392,372BTXE863,CineQuest,paid monthly,2022-06-15,2022-06-15,15,12.0
14393,372CCAR094,Pulse,expired monthly,2022-01-01,2022-02-03,33,15.98
14394,372CCAR094,Pulse,trial annual,2022-04-27,2022-04-27,64,27.79
14395,372CYKU615,Pulse,paid annual,2022-05-09,2022-05-09,52,50.01
14396,372DYZW665,Pulse,expired monthly,2022-01-01,2022-03-25,83,23.94
14397,372DYZW665,Pulse,paid monthly,2022-05-14,2022-05-14,47,15.96
14398,372EBJZ327,ChillStream,paid annual,2022-03-15,2022-03-15,107,100.01
14399,372EXUC311,LimeLight,paid annual,2022-04-23,2022-04-23,68,80.01
14400,372FQIF428,LimeLight,discounted monthly,2022-04-24,2022-04-24,67,53.22
14401,372GKWY084,RetroReel,paid monthly,2022-02-18,2022-02-18,132,150.05
14402,372GXFU746,LimeLight,expired monthly,2022-01-01,2022-04-01,90,60.0
14403,372HNRC064,CineQuest,paid monthly,2022-03-06,2022-03-06,116,48.0
14404,372HZLM402,ChillStream,paid monthly,2022-02-26,2022-02-26,124,125.05000000000001
14405,372IADG968,LimeLight,discounted annual,2022-01-31,2022-01-31,150,63.83
14406,372KKXE854,LimeLight,paid annual,2022-04-15,2022-04-15,76,80.0
14407,372LXHZ154,RetroReel,paid monthly,2022-02-21,2022-02-21,129,150.05
14408,372MBXO837,RetroReel,paid monthly,2022-05-01,2022-05-01,60,59.98
14409,372NXUQ126,ChillStream,paid monthly,2022-04-21,2022-04-21,70,75.03
14410,372OPGU569,RetroReel,paid annual,2022-03-09,2022-03-09,113,119.99
14411,372ORIM241,LimeLight,paid monthly,2022-05-01,2022-05-01,60,40.0
14412,372OUHA341,Pulse,expired monthly,2022-01-01,2022-03-05,63,24.03
14413,372OUHA341,Pulse,paid monthly,2022-05-10,2022-05-10,51,16.02
14414,372OVLO329,LimeLight,trial monthly,2022-01-23,2022-01-23,158,53.519999999999996
14415,372POBV728,Pulse,trial annual,2022-01-31,2022-01-31,150,47.5
14416,372PTRJ513,ChillStream,paid annual,2022-04-13,2022-04-13,78,100.01
14417,372QSEL554,ChillStream,paid monthly,2022-05-12,2022-05-12,49,49.98
14418,372RUON073,CineQuest,paid annual,2022-02-01,2022-06-14,133,60.01
14419,372SVNI768,LimeLight,trial monthly,2022-05-25,2022-05-25,36,23.92
14420,372SVNI768,Pulse,expired monthly,2022-01-01,2022-06-27,177,48.0
14421,372SVXE031,CineQuest,trial monthly,2022-01-31,2022-01-31,150,43.650000000000006
14422,372SVXE031,LimeLight,paid monthly,2022-03-23,2022-03-23,99,79.96
14423,372UIGL071,CineQuest,paid annual,2022-01-05,2022-01-05,176,59.99
14424,372VABZ196,Pulse,expired annual,2022-01-01,2022-02-17,47,49.99
14425,372WPGN746,LimeLight,paid monthly,2022-06-30,2022-06-30,0,0.0
14426,372WQGK821,ChillStream,expired monthly,2022-01-01,2022-03-26,84,75.0
14427,372XDIU693,LimeLight,paid monthly,2022-01-15,2022-01-15,166,120.0
14428,372XGKD996,ChillStream,expired monthly,2022-01-01,2022-03-13,71,75.0
14429,372XGKD996,ChillStream,paid monthly,2022-05-12,2022-05-12,49,50.02
14430,372YAHJ000,CineQuest,expired monthly,2022-01-01,2022-02-26,56,24.0
14431,372YFRF352,RetroReel,paid annual,2022-05-13,2022-05-13,48,120.01
14432,373AWVW271,CineQuest,paid monthly,2022-04-06,2022-04-06,85,35.97
14433,373CHBI244,LimeLight,expired monthly,2022-01-01,2022-02-07,37,40.0
14434,373CVJL675,LimeLight,paid annual,2022-04-17,2022-04-17,74,80.01
14435,373DOAE921,CineQuest,paid monthly,2022-03-22,2022-03-22,100,48.04
14436,373EZAC239,Pulse,trial annual,2022-03-24,2022-03-24,98,37.93
14437,373EZUO326,ChillStream,expired monthly,2022-01-01,2022-01-16,15,25.0
14438,373EZUO326,ChillStream,paid annual,2022-02-05,2022-05-08,92,124.99
14439,373GVQQ450,Pulse,expired monthly,2022-01-01,2022-05-31,150,39.900000000000006
14440,373GXCJ502,CineQuest,expired monthly,2022-01-01,2022-01-15,14,11.98
14441,373HATR096,LimeLight,paid annual,2022-03-13,2022-03-13,109,79.97
14442,373HPEF577,CineQuest,expired monthly,2022-01-01,2022-02-13,43,24.0
14443,373HPEF577,CineQuest,discounted monthly,2022-04-18,2022-04-18,73,31.619999999999997
14444,373HYYH897,Pulse,trial monthly,2022-02-20,2022-02-20,130,32.7
14445,373IOYZ915,CineQuest,expired annual,2022-01-01,2022-03-25,83,60.0
14446,373IOYZ915,CineQuest,paid annual,2022-04-13,2022-04-13,78,60.01
14447,373JBMF273,Pulse,paid monthly,2022-06-24,2022-06-24,6,8.0
14448,373KQTU496,CineQuest,paid monthly,2022-06-16,2022-06-16,14,12.0
14449,373KXIK731,CineQuest,trial monthly,2022-03-27,2022-03-27,95,39.04
14450,373LWWE090,CineQuest,trial monthly,2022-06-20,2022-06-20,10,9.73
14451,373LXQF916,Pulse,paid annual,2022-01-03,2022-01-03,178,49.97
14452,373MDUK177,LimeLight,paid monthly,2022-05-24,2022-05-24,37,40.02
14453,373MEZN757,RetroReel,expired annual,2022-01-01,2022-04-02,91,120.01
14454,373MUAF863,ChillStream,expired monthly,2022-01-01,2022-05-04,123,125.05000000000001
14455,373NDPI994,CineQuest,paid monthly,2022-03-22,2022-03-22,100,48.0
14456,373NFUH989,LimeLight,paid monthly,2022-03-07,2022-03-07,115,79.96
14457,373PAHH427,LimeLight,trial monthly,2022-03-18,2022-03-18,104,46.56
14458,373RYWI568,ChillStream,paid annual,2022-03-25,2022-03-25,97,99.99
14459,373UPVU617,Pulse,paid annual,2022-02-11,2022-02-11,139,50.01
14460,373WOYH624,RetroReel,trial monthly,2022-03-20,2022-03-20,102,117.88
14461,373XLXO299,RetroReel,paid monthly,2022-04-25,2022-04-25,66,90.0
14462,373ZEMB470,LimeLight,paid annual,2022-03-17,2022-03-17,105,80.01
14463,373ZUZY323,ChillStream,paid monthly,2022-06-11,2022-06-11,19,25.0
14464,374ADKB265,LimeLight,paid annual,2022-06-14,2022-06-14,16,80.0
14465,374AUEY151,LimeLight,paid monthly,2022-05-12,2022-05-12,49,39.98
14466,374BGBT134,LimeLight,expired monthly,2022-01-01,2022-06-26,176,119.94
14467,374BPTY388,CineQuest,paid monthly,2022-02-04,2022-02-04,146,59.95
14468,374CKIT620,RetroReel,expired monthly,2022-01-01,2022-01-14,13,30.01
14469,374CSKT597,Pulse,paid monthly,2022-05-08,2022-05-08,53,16.04
14470,374CXIZ771,LimeLight,discounted monthly,2022-06-16,2022-06-16,14,7.43
14471,374DXIM242,Pulse,trial monthly,2022-01-02,2022-01-02,179,28.44
14472,374ELSC776,CineQuest,expired annual,2022-01-01,2022-02-07,37,59.99
14473,374ELSC776,CineQuest,paid monthly,2022-06-27,2022-06-27,3,12.0
14474,374FMJC260,Pulse,paid annual,2022-03-05,2022-03-05,117,50.02
14475,374FVAP334,Pulse,paid annual,2022-02-13,2022-02-13,137,50.02
14476,374GLGT678,Pulse,paid annual,2022-02-20,2022-02-20,130,50.01
14477,374HHHU461,CineQuest,expired monthly,2022-01-01,2022-02-18,48,24.0
14478,374HHHU461,Pulse,expired monthly,2022-01-01,2022-03-26,84,24.0
14479,374HHHU461,Pulse,paid monthly,2022-05-30,2022-05-30,31,15.98
14480,374HIWV064,CineQuest,expired annual,2022-01-01,2022-02-16,46,59.99
14481,374INRK657,CineQuest,paid monthly,2022-01-11,2022-01-11,170,72.06
14482,374IPSC270,CineQuest,trial monthly,2022-03-23,2022-03-23,99,27.84
14483,374KKYP496,Pulse,expired monthly,2022-01-01,2022-03-26,84,23.94
14484,374KKYP496,Pulse,paid monthly,2022-05-24,2022-05-24,37,16.0
14485,374LWWY619,RetroReel,paid annual,2022-04-08,2022-04-08,83,120.01
14486,374LXZW607,Pulse,paid monthly,2022-01-01,2022-01-01,180,47.88
14487,374MPQM421,CineQuest,expired annual,2022-01-01,2022-05-30,149,60.01
14488,374NECT829,LimeLight,paid annual,2022-01-31,2022-04-05,64,79.99
14489,374OBOM822,RetroReel,expired monthly,2022-01-01,2022-04-17,106,120.04
14490,374OWHN796,CineQuest,discounted monthly,2022-01-13,2022-01-13,168,24.900000000000002
14491,374QFCX311,CineQuest,expired monthly,2022-01-01,2022-05-22,141,60.0
14492,374QMHS957,RetroReel,paid monthly,2022-04-14,2022-04-14,77,89.94
14493,374RMCS760,CineQuest,trial monthly,2022-01-15,2022-01-15,166,70.98
14494,374RMCS760,LimeLight,expired annual,2022-01-01,2022-02-11,41,79.98
