,ID,2023_REVENUE
4309,489VTJG878,60.03
4310,489VWDT284,139.95999999999998
4311,489WCOU819,80.0
4312,489ZLYU202,39.96
4313,490FGMW809,140.05
4314,490HGXK513,139.92999999999998
4315,490MEFN906,179.95
4316,490MKZV964,99.07
4317,490ONZU356,60.06
4318,490PMMD120,260.0
4319,490PUPS288,259.87
4320,490QYTL028,80.0
4321,490SCZG103,180.0
4322,490SUIN736,80.08
4323,490TSMB918,79.99
4324,490XPQQ529,71.35
4325,491AUHE753,135.51
4326,491CJAC055,240.08
4327,491IANM477,80.0
4328,491KGSO925,80.0
4329,491KTWR922,140.14
4330,491LEON190,40.04
4331,492AUNE374,220.01
4332,492BLYG327,159.99
4333,492DFBZ626,180.15
4334,492EYZF626,159.99
4335,492PQIF926,99.94999999999999
4336,492VXRJ557,179.91
4337,492WBEL804,80.0
4338,493EABI837,120.06
4339,493EYVV087,79.98
4340,493GVAK882,199.89999999999998
4341,493GYCV510,180.0
4342,493HSHS431,20.01
4343,493NFBN131,80.0
4344,493OHDM953,79.92
4345,493OUUC119,239.96999999999997
4346,493QCQI906,200.0
4347,493VQXC386,120.06
4348,493XKFW975,148.0
4349,494BLLF607,200.2
4350,494CNDY951,220.0
4351,494NOAI760,80.0
4352,494PXIR863,80.01
4353,494VBPN194,160.0
4354,495AIEA447,100.05000000000001
4355,495CJXN397,80.01
4356,495CPJK969,200.10000000000002
4357,495HRSV976,200.02
4358,495LXQY795,80.0
4359,495OBXQ100,100.0
4360,495VKMO234,159.84
4361,495XWEC642,83.8
4362,495ZTPG886,160.01
4363,496BRGH881,140.0
4364,496IWMB036,60.03
4365,496JNJL031,80.0
4366,496NOXB475,80.0
4367,496SWCD898,160.0
4368,496WWUZ409,199.95
4369,497BPWQ616,80.0
4370,497KZGS994,100.0
4371,497MOCG578,160.24
4372,497NGJK160,79.98
4373,497PGNX393,180.0
4374,497RBEL412,139.86
4375,497UDSP016,240.24
4376,497VZGJ551,80.0
4377,497XUWS391,79.98
4378,497ZMXH029,255.47
4379,498ETMJ172,240.0
4380,498JQHB641,79.99
4381,498XJEZ614,80.0
4382,499GTRM143,79.98
4383,499IFNP307,48.6
4384,499JHWW783,220.0
4385,499LVWT305,159.92
4386,499MLJP151,240.0
4387,499PBOC286,80.0
4388,499VGPX731,80.01
4389,499XCSE304,239.88
4390,499ZJHN770,80.01
4391,500EBJG146,80.0
4392,500EOSK952,79.96
4393,500FPXQ060,80.01
4394,500NJUM754,59.97
4395,500QZBK337,79.99
4396,500XRKS553,227.91999999999996
4397,500ZNCP150,220.0
4398,501JWLQ912,140.0
4399,501LJAV207,79.99
4400,501LOTU771,80.0
4401,501LZQQ655,79.99
4402,501PNLN496,40.02
4403,501ZGMC172,79.99
4404,502BHKR202,120.06
4405,502CKFV739,80.02
4406,502GCUO204,239.76
4407,502JFFA260,239.84
4408,502LHIT420,80.0
4409,502LNXV630,40.02
4410,502MNMN654,120.06
4411,502OMIM102,80.0
4412,502UBYF154,100.0
4413,502WLBI435,99.99
4414,502ZTSV616,200.10000000000002
4415,503BIUH794,80.01
4416,503DCSG457,220.0
4417,503EINR334,160.0
4418,503NXRA686,20.01
4419,503PMER571,80.02
4420,503PVRG895,140.04000000000002
4421,503SEDZ441,239.89999999999998
4422,503TGBY587,220.11
4423,503XPFA092,179.95
4424,503XSXA219,139.97
4425,504FOOX889,240.0
4426,504OIFR286,39.98
4427,504SDCN221,80.0
4428,504TDGD274,159.95999999999998
4429,504UZKN242,79.99
4430,504VGCU339,60.03
4431,504WQPC278,80.0
4432,505CTTP772,109.81
4433,505DEYE677,220.0
4434,505LAWJ606,79.99
4435,505SHKJ822,79.99
4436,505TYBT875,200.0
4437,506ALFU518,139.92999999999998
4438,506DMAF729,240.01
4439,506DWEL377,100.0
4440,506FPQG324,80.01
4441,506FUEV781,174.79999999999998
4442,506KYJW479,79.99
4443,506NRYD115,180.09
4444,506QCXB266,240.04000000000002
4445,506VHTG953,120.0
4446,506ZHKL240,79.99
4447,507AMKS244,139.92999999999998
4448,507BKIA917,60.0
4449,507HEBY203,19.99
4450,507KKTH652,160.0
4451,507NAZE983,80.0
4452,507TZEJ847,80.0
4453,507VRGM875,40.0
4454,508MAAM723,200.0
4455,508NBGS682,59.94
4456,508OVAX562,139.86
4457,508TRKZ748,100.0
4458,508ZKLF030,180.0
4459,508ZOZA322,40.0
4460,509AMDX572,79.98
4461,509CYUQ585,220.0
4462,509EXUS111,80.03
4463,509GCNS006,40.010000000000005
4464,509GFCP700,119.94
4465,509HEFQ939,159.92
4466,509HFPA489,240.0
4467,509IIKZ154,39.98
4468,509IORW695,240.12
4469,509LYAR899,240.12
4470,509QKNT477,160.01
4471,509QVJQ734,79.99
4472,509XQDM469,80.01
4473,509YAXY828,140.04
4474,509YFKP834,80.0
4475,509YJOV750,80.0
4476,510ACES257,19.99
4477,510CXOQ531,79.96
4478,510DNUY837,160.0
4479,510HNZC665,80.0
4480,510KLRM040,180.0
4481,510OPSO274,119.97
4482,510SAAU642,240.12
4483,510XIPC992,219.91999999999996
4484,510XRQT454,100.05000000000001
4485,510YWNX015,179.91
4486,511ACVZ443,220.0
4487,511BMDZ472,219.99
4488,511EBWS301,40.02
4489,511LLVF815,120.12
4490,511RTQM991,214.09999999999997
4491,511RWJZ019,227.96000000000004
4492,511TYFI979,119.94
4493,511XGQS697,100.0
4494,512AOLJ102,80.01
4495,512FAVQ093,60.03
4496,512FYWW230,40.0
4497,512NOJB061,159.92
4498,512NXIO766,200.0
4499,512QBMM890,100.0
4500,512QWRI445,80.0
4501,512TPHR591,240.0
4502,512VBCT365,80.01
4503,512WTYI730,79.99
4504,512XCHU507,80.01
4505,512XLBG439,240.12
4506,512YBPC130,200.10000000000002
4507,513CFJW008,180.12
4508,513DSAN247,120.00000000000001
4509,513HOUA121,200.10000000000002
4510,513TXFS821,240.0
4511,513XDKD926,60.0
4512,514DDKS246,80.0
4513,514HXBG136,179.95999999999998
4514,514HYEU723,136.14
4515,514YPPB022,119.94
4516,515CHVC045,40.010000000000005
4517,515FRZF885,59.94
4518,515GOHY230,220.11
4519,515ICDC182,151.7
4520,515IRXE951,219.89
4521,515MQVT335,79.99
4522,515PCCO775,159.98
4523,515PPUI337,200.0
4524,515WMPT970,140.0
4525,515WNRR211,59.94
4526,516AETS697,174.54
4527,516DPMM631,179.91
4528,516DQOT729,139.92999999999998
4529,516GGIH480,139.92999999999998
4530,516KBUW091,200.10000000000002
4531,516MMLC994,80.0
4532,516PELS051,20.0
4533,516RFZA882,120.06
4534,516RXPK733,59.97
4535,516XZDW228,140.0
4536,516YEHC163,160.08
4537,517AGTH900,179.92
4538,517HOYV411,100.01
4539,517IHFF359,160.01
4540,517LDMR313,80.0
4541,517LEXM732,180.01
4542,517LPBP994,80.0
4543,517TVAH889,100.0
4544,517VNKP032,140.0
4545,517ZWGO678,220.10000000000002
4546,518BREH480,59.97
4547,518CSYK103,200.0
4548,518FRIG824,100.0
4549,518IATI196,80.0
4550,518JQGN331,40.04
4551,518LGFB865,179.95999999999998
4552,518MERG980,80.04
4553,518MSRX116,79.99
4554,518XEOQ644,152.13
4555,518YCKW758,177.84
4556,519AUMC081,160.0
4557,519CWTV429,139.92999999999998
4558,519GWYC158,97.78
4559,519LJZZ104,160.0
4560,519MJYI206,80.01
4561,519PSJO024,160.03
4562,519PZSU473,219.89
4563,519SADD122,180.0
4564,519SAHP946,80.0
4565,519UZMR827,20.02
4566,520AFLS657,20.01
4567,520DZGM824,80.0
4568,520EOKM969,220.19
4569,520IBRE206,240.12
4570,520JXNR452,219.99
4571,520REDI024,60.03
4572,520SLWS116,80.0
4573,520VLST330,60.03
4574,521EUKT933,100.0
4575,521EVRN758,199.8
4576,521GGNP512,159.84
4577,521NIAA575,40.04
4578,521NITI691,100.05000000000001
4579,521NRTR581,39.98
4580,521TMMV378,84.69999999999999
4581,521VAYP032,200.10000000000002
4582,521WLUZ329,80.01
4583,521ZXVL958,79.99
4584,522DBVE021,239.9
4585,522GPGA631,11.94
4586,522KCCT496,180.09
4587,522PGJG724,120.0
4588,522TBZA775,120.06
4589,522WGMX211,159.98
4590,523HQJW651,80.0
4591,523JRHL321,80.08
4592,523MIUV818,148.66
4593,523OPVI347,219.78
4594,523PBUQ892,179.92
4595,523PPYD496,179.81
4596,523QXSS065,139.93
4597,523VYMP220,80.01
4598,523WQZS672,200.10000000000002
4599,523ZHQI754,80.0
4600,524BQUU251,80.01
4601,524HZQD582,220.0
4602,524PKDU715,239.91
4603,524PZOU918,139.86
4604,524SGPG293,200.10000000000002
4605,524XCDU797,100.05000000000001
4606,525CTAM490,140.0
4607,525CTDL315,80.0
4608,525DSIM924,240.12
4609,525LRGB225,79.98
4610,525MFDX935,160.16
4611,525NZGN894,179.91
4612,525PVTE980,60.03
4613,525REOE274,74.07
4614,526AHQD830,100.1
4615,526BRPS419,220.0
4616,526BWLZ708,140.07000000000002
4617,526GHYE434,279.99
4618,526JHRP591,179.91
4619,526KHPF708,180.11999999999998
4620,526LPYW629,80.0
4621,526NAMK135,220.11
4622,526OOMX605,120.0
4623,526OWNY052,199.89999999999998
4624,526SEKU794,119.99
4625,526YYEB982,80.01
4626,526ZGAD975,80.02
4627,526ZLFT561,187.01999999999998
4628,527EWMQ122,160.01
4629,527FHHG247,240.12
4630,527FLTV092,144.6
4631,527NGSY922,160.13
4632,527OAVJ301,60.0
4633,527RSFM908,80.0
4634,527SVQU951,79.99
4635,527UKVX848,219.92
4636,527XTCJ910,80.0
4637,527YVLJ739,240.09000000000003
4638,527ZKYM927,220.05
4639,528DPJN111,200.0
4640,528EELF804,80.0
4641,528KGHO449,219.89
4642,528LROK012,259.77
4643,528LYON683,239.88
4644,528PXGV033,139.98000000000002
4645,528TBTK695,80.0
4646,528VXRU633,80.01
4647,529AQGK751,80.02
4648,529ERRT067,100.05000000000001
4649,529MHPD670,80.01
4650,529MXON866,80.02
4651,529PSNW212,240.0
4652,529ZOAN384,199.98000000000002
4653,530CJKV026,79.99
4654,530GOYW850,159.84
4655,530GQQX599,80.0
4656,530IMZG022,80.01
4657,530MBXJ556,196.7
4658,530TLED327,99.94999999999999
4659,530UCZF047,160.02
4660,530UFHB648,160.0
4661,530WKUR610,200.07000000000002
4662,530XBOV105,120.0
4663,530XXGH571,80.01
4664,531HLSP252,100.05000000000001
4665,531HOMQ684,39.98
4666,531HREM642,200.0
4667,531IOYF537,40.0
4668,531KRZB935,240.12
4669,531MTKN566,80.0
4670,531RAHL855,99.94999999999999
4671,531TFKT541,39.96
4672,531YEGE865,220.0
4673,532AAAV679,71.3
4674,532CIQV677,239.88
4675,532DNEH193,80.0
4676,532DWCH211,200.0
4677,532HSMP303,79.99
4678,532QZWY051,120.06
4679,532VYSY653,439.9
4680,532YJRW173,179.82
4681,532YYEQ572,240.12
4682,533ASWA870,79.99
4683,533CIGS842,80.01
4684,533DUKI983,59.97
4685,533EZFR680,200.0
4686,533NDVO723,59.97
4687,533VKIP868,159.98
4688,533ZWHF662,20.01
4689,534BGGW831,160.0
4690,534DDSN119,240.12
4691,534DNVK326,280.13
4692,534HBYK241,140.0
4693,534LEYO021,80.0
4694,534RHMC821,260.13
4695,534TIPS417,117.64
4696,534UIMP232,80.01
4697,534WXUB039,79.99
4698,534XKAR876,80.01
4699,534ZKJL776,80.01
4700,535CKSY304,99.94999999999999
4701,535CXEX821,68.84
4702,535FSPY999,100.1
4703,535FUJF567,120.06
4704,535HGKX159,139.92999999999998
4705,535HVUR808,239.88
4706,535HYME252,179.91
4707,535IBES413,80.01
4708,535LSPV326,100.03
4709,535NSMA082,17.4
4710,535PAFR310,160.0
4711,535PFXX302,139.92999999999998
4712,535VMCI510,199.84
4713,535ZFFN390,120.03
4714,536CFAO688,120.12
4715,536CYPM138,260.0
4716,536FNHE018,60.0
4717,536GUXY268,80.01
4718,536KWPK242,80.0
4719,536ORGP880,80.0
4720,536OTOL153,160.0
4721,536OWNH339,80.04
4722,536QOVU318,20.0
4723,536SFCM574,80.01
4724,536UUZF427,39.98
4725,537AKUD294,129.13
4726,537EBPA905,20.01
4727,537EOZK656,200.0
4728,537GHLC236,140.0
4729,537GWNH366,120.08
4730,537HYPB343,80.0
4731,537KUEF899,120.0
4732,537LIZW389,80.0
4733,537PMGQ639,140.0
4734,538FVWA356,80.0
4735,538GQWG360,60.06
4736,538KYOR489,79.99
4737,538LDMN016,179.82
4738,538OHAP559,137.1
4739,538UFHW486,297.06
4740,538VSZL158,140.0
4741,538YPKY033,26.94
4742,539EXWW232,39.98
4743,539RRNC350,80.02
4744,539TLDL790,79.99
4745,540GDWV673,79.96
4746,540HEKM918,219.89
4747,540IVOJ374,120.0
4748,540KOQS379,20.0
4749,540LXQY000,100.05000000000001
4750,540MVRB808,40.0
4751,540OIPH817,140.13
4752,540PHWE706,100.0
4753,540ZUBY124,108.58
4754,541BGWQ632,240.0
4755,541FEKU786,70.8
4756,541TQAH641,180.0
4757,541WERQ657,179.91
4758,541XACG298,80.0
4759,541XOUP186,100.0
4760,541YEDP899,80.0
4761,541ZZXF332,99.94999999999999
4762,542FKOD802,139.92999999999998
4763,542MEDH501,40.04
4764,542PIZG796,120.0
4765,542QBQD006,200.06
4766,542TTFP833,80.0
4767,542UECL777,160.08
4768,542WORL702,159.92
4769,543AHWQ993,60.0
4770,543ASKT808,38.26
4771,543AVPH180,80.0
4772,543BIQG085,180.09
4773,543EBUL551,80.02000000000001
4774,543IRPY250,240.0
4775,543JJCD859,160.05
4776,543KTWJ464,59.98
4777,543LRKG144,80.01
4778,543NBGZ871,80.0
4779,543TSFY962,140.91
4780,543VCOT394,200.0
4781,543WBKZ537,80.02
4782,544FBLK749,79.99
4783,544FTMU917,80.02
4784,544ITDF957,80.0
4785,544MVDS417,59.97
4786,544OJWY591,80.02
4787,544TPDK252,200.0
4788,544TYWD070,219.95999999999998
4789,544UREF716,139.92000000000002
4790,544VZGT916,79.99
4791,544XVKI269,20.01
4792,544ZNIM340,180.0
4793,545AORB223,80.0
4794,545BSJV660,80.0
4795,545CFKB952,79.99
4796,545MUME659,80.04
4797,545MWGR580,179.91
4798,545RJPS411,160.0
4799,545STZO163,80.0
4800,545TQES027,173.66
4801,545UKGE025,80.0
4802,545UYRK276,40.0
4803,546AHDX776,120.0
4804,546DUIR438,181.32
4805,546FXNM498,120.0
4806,546GSFH464,259.90999999999997
4807,546IJQD796,79.98
4808,546ISYG827,80.04
4809,546ITWE900,80.01
4810,546JFHV041,220.11
4811,546KCRU945,179.82
4812,546XUHB676,119.94
4813,547CLPU154,79.99
4814,547GSPO379,140.01
4815,547IUNH611,139.92999999999998
4816,547MPCB693,80.0
4817,547MPZS381,284.56
4818,547SCJZ700,99.94999999999999
4819,547TDKC891,40.0
4820,547UYJS473,260.0
4821,547WSAT636,160.0
4822,547XIKJ777,200.18
4823,548CRYE666,80.0
4824,548ETGY309,80.02
4825,548HDHJ957,100.0
4826,548OAFX916,160.0
4827,548QISV032,180.0
4828,548QNFM057,180.09
4829,549BWWF808,160.0
4830,549DWYI541,200.01
4831,549HSYC593,40.02
4832,549IZLI522,219.78
4833,549JMGY905,100.05000000000001
4834,549LHZS073,40.0
4835,549MZVK067,110.20000000000002
4836,549OKDX550,179.82000000000002
4837,549QSNG119,64.83
4838,549SZAI714,120.0
4839,549VUCQ557,79.99
4840,550HBTA637,100.05000000000001
4841,550HGAK423,79.98
4842,550IWPW445,80.01
4843,550JFCQ009,159.84
4844,550MKUH200,119.24
4845,550PZGW336,80.01
4846,550SUIW535,80.0
4847,550YXLX975,99.94999999999999
4848,551AKEF617,60.0
4849,551CCWI113,239.97
4850,551EOPT361,160.08
4851,551EWQF705,59.97
4852,551IXTO216,80.0
4853,551LBCZ662,79.96
4854,551LPVE784,99.94999999999999
4855,551NADA534,79.97999999999999
4856,551NPIV471,120.0
4857,551PMJI683,80.0
4858,551QHYG253,79.98
4859,551QMQK017,60.02
4860,551SKAP609,80.01
4861,551WGPC998,260.0
4862,552BDAD911,80.0
4863,552DYLN800,219.78
4864,552IPJG432,177.06
4865,552KLEA800,100.0
4866,552KNVW325,139.92999999999998
4867,552TPBW660,239.88
4868,552YXDB203,80.02
4869,553BXHC861,219.89
4870,553CCBZ206,80.0
4871,553FFFQ154,120.01
4872,553JJXQ793,100.0
4873,553KQXC575,180.0
4874,553LCCQ984,80.01
4875,553NBGG681,19.99
4876,553SJEF174,160.0
4877,553UTWE400,140.0
4878,553XLAU506,180.07000000000002
4879,553YAZW150,80.0
4880,554ASSC449,60.010000000000005
4881,554DMMT853,160.01
4882,554FJYL408,219.99
4883,554KFKT929,200.0
4884,554OKNG486,177.08
4885,554RSGS778,120.0
4886,554VGFA735,120.0
4887,554ZHBV087,80.0
4888,555GXRL410,79.99
4889,555OWQU430,79.99
4890,555QMQY033,80.0
4891,555XHHM236,80.0
4892,555ZNJZ930,156.02
4893,556CEQS101,79.99
4894,556DVQN434,145.01999999999998
4895,556FUTK105,120.06000000000002
4896,556HDWI960,76.64
4897,556HVKT775,80.0
4898,556JOLU363,80.01
4899,556KOIS931,140.0
4900,556SZJS515,200.0
4901,556VNGR731,180.05
4902,556WWFQ486,99.94999999999999
4903,557DGUR524,159.97
4904,558AOMN556,239.88
4905,558CUQD986,220.0
4906,558FWDL355,40.02
4907,558LGNK234,99.94999999999999
4908,558MJOO891,85.35
4909,558MWRT035,200.0
4910,558RJPC302,79.99
4911,558USYA144,80.01
4912,559FJZG083,180.09
4913,559FRCF535,79.99
4914,559HSDC466,160.02
4915,559IIQV854,120.08999999999999
4916,559LMIE667,240.03
4917,559MMTA019,119.94
4918,559QQBJ126,159.84
4919,559SGWG910,152.86
4920,559SLIU751,240.12
4921,560IKSO649,166.32
4922,560KGEC810,123.92
4923,560KYQL958,300.1
4924,560QCGP347,140.07000000000002
4925,560SUPH851,160.08
4926,560UHXH640,260.13
4927,560YBNB234,140.03
4928,561BYZG896,159.84
4929,561DIKT893,179.95999999999998
4930,561EXWV675,79.99
4931,561GEZE349,80.0
4932,561GNYD426,70.17999999999999
4933,561GTZM966,220.0
4934,561HVXS866,79.99
4935,561POSE387,59.989999999999995
4936,561RLZE837,80.0
4937,561TPRB203,79.99
4938,561VVOY994,79.99
4939,561WPEC774,140.04000000000002
4940,561XZQB546,239.88
4941,562CIRH623,120.06
4942,562DCGY728,200.0
4943,562DMDW291,99.99
4944,562ITBQ888,180.0
4945,562KQJS561,140.0
4946,562KQVC414,80.0
4947,562LMNW003,196.74
4948,562TDHJ890,180.0
4949,562UAMR146,39.98
4950,562WYWH545,219.89
4951,562XCIF020,300.0
4952,562YZPZ226,240.12
4953,563BJKN521,119.88
4954,563CCEW535,240.0
4955,563CMJY952,200.10000000000002
4956,563HNHK938,199.89999999999998
4957,563OYFR633,195.70000000000002
4958,563VNEQ519,39.96
4959,564KFAH065,256.7
4960,564KFJV698,80.01
4961,564PLZM447,120.0
4962,564POBA652,80.01
4963,564PXEI847,80.01
4964,564STHY312,156.66
4965,564XEQK381,79.98
4966,564XFXQ984,240.12
4967,564YGGZ550,120.0
4968,565EHGU460,100.03
4969,565HKRW577,120.06
4970,565KXMX566,119.94
4971,565TNUF883,119.88
4972,565VKDW926,60.03
4973,566DWAN293,94.27000000000001
4974,566JNMB965,59.97
4975,566KHKJ067,219.89
4976,566NMZA714,176.95
4977,566PKUL161,80.0
4978,566TAKT115,80.04
4979,566TAZQ569,140.01
4980,566TRZA156,220.0
4981,566URPN114,159.84
4982,566VDMH109,180.18
4983,566XXKQ612,140.0
4984,566YMZG607,219.89
4985,566YOVZ383,40.02
4986,567BNSV564,159.92
4987,567CDQN821,79.99
4988,567CGWS459,80.0
4989,567IRBL150,179.91
4990,567QQOK790,179.91
4991,567SGNK624,112.95
4992,567SINH959,80.01
4993,567UHUS623,159.99
4994,567VDVF229,99.94999999999999
4995,567ZFYS315,179.82
4996,568HXYX474,199.82999999999998
4997,568IJAK958,180.04000000000002
4998,568KXPV126,120.0
4999,568QTYN112,60.0
5000,568WBAH009,240.0
5001,568XFPU850,40.0
5002,569EGWR439,199.89999999999998
5003,569GXXB713,20.0
5004,569HHFZ740,220.0
5005,569HKAD570,139.92999999999998
5006,569LGQJ421,60.0
5007,569MNNV679,139.92999999999998
5008,569MXTG249,220.09
5009,569OJSH046,48.5
5010,569RDEG630,260.1
5011,569RXDX196,120.0
5012,569VXIP503,80.01
5013,569WSCX614,99.94999999999999
5014,569XCVU624,80.0
5015,570HSML436,220.14000000000001
5016,570OSEE614,87.04
5017,570QFFT326,140.0
5018,570QJMM381,159.99
5019,570SIFR923,140.07000000000002
5020,570VSAL395,59.97
5021,570WLHU770,79.99
5022,570WNDD170,79.99
5023,570ZJPD053,60.0
5024,571CXSO103,60.03
5025,571DRTZ778,110.6
5026,571FHHU858,220.0
5027,571JABL248,160.0
5028,571NKZL120,99.97999999999999
5029,571OFDV002,168.33999999999997
5030,571TDQO820,0.0
5031,571TYQZ539,80.0
5032,571XTXN800,199.89999999999998
5033,572DHGH406,139.86
5034,572ETMX665,220.11
5035,572FRNB255,100.05000000000001
5036,572JPUE704,240.0
5037,572MGKC695,80.0
5038,572PCCG499,160.16
5039,572PUVJ658,120.0
5040,572TAFJ373,140.14
5041,572WVSY453,60.03
5042,572XAIM244,79.98
5043,572YQRH385,219.78
5044,573DSIG191,79.99
5045,573EREW110,180.0
5046,573HGMF522,80.0
5047,573HMED515,180.0
5048,573QIXL480,240.0
5049,573RUWK095,220.22
5050,574CRRT023,140.14
5051,574MOUC255,79.99
5052,574QAKC351,200.10000000000002
5053,574VOVN594,160.16
5054,575EOFI829,80.0
5055,575OJGV379,199.89999999999998
5056,575PIBF513,60.0
5057,575UAPH400,160.02
5058,575ZCJC662,80.01
5059,576AIGP072,220.11
5060,576FBRT378,79.96
5061,576GLYE338,159.94
5062,576JCCY682,80.02
5063,576LQGC381,80.0
5064,576RTPB485,80.0
5065,576TWKL908,220.0
5066,576UNYS422,40.0
5067,576WZGE069,40.0
5068,576XOGL901,76.47999999999999
5069,577BYVH755,220.11
5070,577GMXZ016,80.01
5071,577HRUA127,80.04
5072,577IMSK268,60.03
5073,577LJLV301,159.97
5074,577NFFR447,240.0
5075,577OEWO665,120.06
5076,577QOQZ669,79.99
5077,577ROOW286,79.99
5078,577SMTZ570,240.12
5079,578ERIA809,80.0
5080,578JNLY555,80.0
5081,578JXNF609,80.04
5082,578NYTA923,40.02
5083,578QFGH654,199.8
5084,578RLAP849,159.98000000000002
5085,578RWVN001,40.0
5086,578YZLZ638,80.0
5087,579MJAU137,80.01
5088,579QOBL540,220.11
5089,579RSHP539,339.99
5090,579VSHL280,160.0
5091,579VWZX255,80.0
5092,579XKMS976,40.0
5093,580JOWG650,240.12
5094,580MKSZ571,26.06
5095,580VOBY765,119.5
5096,580WTQG854,199.97
5097,580ZDKH474,179.91
5098,581CJOJ785,53.91
5099,581GOKK708,79.98
5100,581HGIU380,80.08
5101,581NFUY070,127.07000000000001
5102,581ONYA155,137.56
5103,581QISZ622,120.01
5104,581QYXF719,80.01
5105,581ROLY866,140.14
5106,581SNGK094,240.0
5107,581TYIJ244,240.0
5108,581WEOB292,79.98
5109,581WTIL099,259.87
5110,582IESL727,79.97999999999999
5111,582ISYX075,200.05
5112,582KCSB583,20.01
5113,582LZKI305,220.01
5114,582NUUU210,80.01
5115,582OGXW948,239.88
5116,582RDWD129,260.26
5117,582XEDH389,239.88
5118,582YCRU352,20.02
5119,583AAWE080,139.92
5120,583BQPW982,160.08
5121,583DUNP718,240.0
5122,583IXAI465,80.02
5123,583JZZA332,79.99
5124,583NLQU466,199.8
5125,583OVWW546,209.55
5126,583OZBP322,240.12
5127,583ZRQI497,100.1
5128,584BFRV884,240.16
5129,584ERBT024,140.07000000000002
5130,584GCHY099,199.89999999999998
5131,584IGWD853,21.42
5132,584JSET941,160.05
5133,584LQLO261,80.0
5134,584MDXE110,160.08
5135,584RVVA144,40.0
5136,584SMRI190,79.99
5137,584UGBT958,239.88
5138,585BOMJ439,80.0
5139,585FUCI783,40.0
5140,585KSOS298,80.0
5141,585QLJR402,74.3
5142,585URWW278,80.0
5143,586BEYM152,140.01
5144,586BKCA927,80.02
5145,586EUWB474,120.0
5146,586LBFY129,219.89
5147,586LVGJ314,80.02
5148,586QNBP440,80.0
5149,586WTEU309,80.0
5150,586XVKJ067,240.12
5151,587BNLM533,140.07000000000002
5152,587DXNF414,239.88
5153,587DZYW303,79.92
5154,587FGBF900,160.04000000000002
5155,587KQQZ293,159.92
5156,587MLKL809,179.84
5157,587PETL332,160.0
5158,587QOKA281,249.48
5159,587UYQD471,79.99
5160,588CQEM648,200.10000000000002
5161,588EYRF414,80.0
5162,588HQIL827,59.94
5163,588IYYY559,240.0
5164,588LUBN710,100.01
5165,588LVOR663,20.02
5166,588QSPP904,109.69
5167,588QXNP827,80.0
5168,588YNPT758,240.0
5169,588ZUQB702,79.99
5170,589ADKA303,80.0
5171,589BSKP875,80.08
5172,589HESR883,139.99
5173,589HMOB633,200.0
5174,589IMKA224,80.02
5175,589JNKR082,200.01
5176,589KIYY335,32.83
5177,589RGTT862,140.0
5178,589VOVH153,220.0
5179,589VPLI319,101.25
5180,589XYQU370,199.89999999999998
5181,590JWKF981,180.09
5182,590KBTS532,80.08
5183,590MIZA884,220.11
5184,590OUZK631,80.0
5185,590POQN825,79.99
5186,590TSJR070,80.01
5187,590VDYT635,99.94999999999999
5188,590YFAG657,60.0
5189,590ZWPX858,240.0
5190,591CVOT318,80.02
5191,591HTMT036,200.0
5192,591LNUI589,160.01
5193,591PHIB109,79.96
5194,591RGVP009,86.05000000000001
5195,591SAXA195,119.94
5196,591SXEU848,20.0
5197,591UDGC828,201.27000000000004
5198,591UJXI303,180.0
5199,591VJIR323,59.94
5200,592AIYG792,100.0
5201,592AJQW631,100.02000000000001
5202,592FACC415,80.0
5203,592JRWX696,80.01
5204,592RFWI987,80.0
5205,592TKFX842,80.0
5206,592ZVOY283,240.0
5207,593BLRB456,340.0
5208,593BUKB653,79.99
5209,593FSKW659,259.9
5210,593JGOP005,40.02
5211,593JKTP438,180.0
5212,593KNCB984,79.99
5213,593KRJW342,220.11
5214,593LTXF644,160.05
5215,593NLYO687,239.88
5216,593PFQP243,179.95
5217,593UNVN662,140.03
5218,593VKMS978,199.95
5219,593WKEQ377,80.0
5220,593YPQU584,180.0
5221,593YSFX796,80.0
5222,594CUJQ273,200.09
5223,594DJEG084,99.99
5224,594FQDB702,200.10000000000002
5225,594HSQA198,119.8
5226,594MSLI492,78.45
5227,594OQQW110,160.02
5228,594VXGG311,170.17000000000002
5229,594WNOG176,300.01
5230,595BRXB437,80.0
5231,595BSTI677,80.0
5232,595CJRZ631,39.98
5233,595CUQG574,100.05000000000001
5234,595ITWZ350,80.0
5235,595JJPS689,120.0
5236,595JZLS398,259.74
5237,595LVOG542,199.8
5238,595NKTG112,260.13
5239,595QECJ771,200.0
5240,595QZLZ285,117.47000000000001
5241,595WRBE149,80.01
5242,595ZADR661,139.93
5243,596IAYM410,200.0
5244,596LUHH096,160.0
5245,596MFQL617,160.0
5246,596OSAL094,180.18
5247,596OSDW055,240.0
5248,596SKOJ628,219.89
5249,596TYBE829,120.0
5250,596UKFQ664,159.99
5251,596VHXB420,100.03
5252,596XILZ914,80.04
5253,596YSHT258,220.0
5254,596ZJCA661,220.0
5255,597ATSH806,79.99
5256,597EQTW659,65.16
5257,597FKXH522,80.0
5258,597GVTA181,79.98
5259,597ICGY505,80.04
5260,597MWPT319,139.92999999999998
5261,597NKLV266,80.04
5262,597NSQU827,80.0
5263,597QZNO245,109.38
5264,597RBHC655,140.0
5265,597UEPG542,80.0
5266,597YACD297,80.02
5267,598BGIF934,79.99
