,Unnamed: 0,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
4270,17995,411CHCT140,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
4271,18011,411KTGH534,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4272,18014,411LIEF691,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4273,18017,411NSCO081,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4274,18025,411UEDW806,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4275,18026,411UVAZ436,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4276,18027,411VIAW676,LimeLight,0,40.02,2,2,1,0,3,189.76,2,0,0,1
4277,18033,411XUGI825,LimeLight,0,80.03,2,2,1,1,4,0.0,0,0,0,1
4278,18037,412BRCX898,LimeLight,0,140.07000000000002,1,2,0,2,4,40.01999999999995,0,0,0,1
4279,18038,412BWCH427,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4280,18042,412ESAD407,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
4281,18049,412IFFR543,LimeLight,0,60.03,1,2,0,0,2,120.06,1,0,1,0
4282,18051,412IVXO835,LimeLight,0,99.9,1,2,0,1,3,119.88,1,0,0,1
4283,18060,412PVOA863,LimeLight,0,60.0,2,2,1,0,3,299.9,2,0,0,1
4284,18063,412QXZE674,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4285,18065,412RPLM491,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4286,18066,412RWXH664,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4287,18070,412UDMO959,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
4288,18078,413AZJA281,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4289,18079,413BFUA342,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4290,18086,413GDDQ357,LimeLight,0,139.92999999999998,1,2,0,2,4,19.99000000000004,0,0,0,1
4291,18094,413ISYL868,LimeLight,0,60.0,2,2,1,0,3,120.0,1,0,0,1
4292,18097,413JKNN845,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
4293,18099,413JVTL936,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4294,18102,413KDGN288,LimeLight,0,60.0,1,2,0,0,2,120.0,1,0,1,0
4295,18126,413XGTY330,LimeLight,0,80.04,2,2,1,1,4,120.06000000000002,1,0,0,1
4296,18131,413YUVH462,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4297,18133,413ZGLZ562,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
4298,18134,413ZUMQ043,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
4299,18137,414BGZH529,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95000000000002,1,1,0,0
4300,18141,414CVUX863,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4301,18144,414DZWG769,LimeLight,1,110.67,1,2,0,1,3,80.01,1,0,0,1
4302,18147,414FCCJ458,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4303,18157,414KSGP070,LimeLight,0,73.22,1,2,0,1,3,189.63000000000002,2,0,0,1
4304,18178,415AUKS252,LimeLight,33,180.05,1,2,0,2,4,80.0,1,0,0,1
4305,18181,415BHBS508,LimeLight,0,100.05,3,2,2,1,5,209.23,2,1,0,0
4306,18188,415EBCE765,LimeLight,0,140.07000000000002,1,2,0,2,4,161.04,1,0,0,1
4307,18189,415EOSZ436,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4308,18191,415FORA245,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4309,18194,415HYYO586,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
4310,18202,415MDBI888,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4311,18203,415MDIP160,LimeLight,131,115.92000000000002,1,0,0,2,2,20.56,0,0,1,0
4312,18225,416CBLV756,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4313,18228,416DRYI579,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4314,18230,416ENCP998,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
4315,18234,416GMDE497,LimeLight,0,79.92,2,2,1,1,4,79.92,1,0,0,1
4316,18236,416GOUT649,LimeLight,0,99.9,2,2,1,1,4,119.88,1,0,0,1
4317,18237,416HTUA388,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
4318,18240,416KNVH195,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
4319,18243,416MOTQ261,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4320,18246,416NKCK306,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4321,18247,416NSGD934,LimeLight,97,39.96000000000001,1,1,0,0,1,40.0,0,0,1,0
4322,18249,416PHQT487,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
4323,18251,416QCPH848,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
4324,18253,416QVVA617,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
4325,18259,416UQUJ962,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
4326,18264,416XZOU590,LimeLight,0,70.37000000000002,1,2,0,1,3,0.0,0,0,0,1
4327,18265,416YHRO257,LimeLight,138,7.700000000000003,1,0,0,0,0,20.0,0,0,1,0
4328,18271,417BISQ337,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4329,18272,417BNCG338,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
4330,18274,417DYVB932,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4331,18278,417FUEL613,LimeLight,0,34.85,1,2,0,0,2,41.82,0,0,1,0
4332,18282,417HBBO645,LimeLight,0,99.94,1,2,0,1,3,139.93,1,0,0,1
4333,18283,417HPDG237,LimeLight,134,80.0,1,0,0,1,1,120.06,1,0,1,0
4334,18288,417JZFU919,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4335,18289,417KZUI755,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4336,18294,417ROXN240,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
4337,18297,417RUJB466,LimeLight,0,79.99,2,2,1,1,4,40.0,0,0,0,1
4338,18298,417TLHB106,LimeLight,0,139.92999999999998,1,2,0,2,4,79.94,1,0,0,1
4339,18301,417WEMS003,LimeLight,21,277.2,1,2,0,3,5,80.02,1,1,0,0
4340,18302,417WTVJ198,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
4341,18308,418CBME097,LimeLight,0,140.14,1,2,0,2,4,100.1,1,0,0,1
4342,18310,418CVQM357,LimeLight,0,60.06,1,2,0,0,2,120.12,1,0,1,0
4343,18313,418DHHM124,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95,1,1,0,0
4344,18322,418KMCF537,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4345,18323,418KNFB379,LimeLight,0,59.97,1,2,0,0,2,119.94,1,0,1,0
4346,18324,418MFXP459,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4347,18327,418PHIA530,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4348,18343,418YMMI614,LimeLight,56,100.01,1,1,0,1,2,60.03,1,0,1,0
4349,18344,418YXPR995,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
4350,18348,418ZURO748,LimeLight,0,100.0,1,2,0,1,3,100.0,1,0,0,1
4351,18349,419ABZS728,LimeLight,0,119.42,1,2,0,2,4,85.29999999999998,1,0,0,1
4352,18351,419APAQ805,LimeLight,117,39.97999999999999,1,0,0,0,0,40.0,0,0,1,0
4353,18353,419DAOF738,LimeLight,0,140.07000000000002,1,2,0,2,4,40.02000000000001,0,0,0,1
4354,18354,419DFSM739,LimeLight,0,60.03,1,2,0,0,2,120.06,1,0,1,0
4355,18357,419EARJ716,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4356,18365,419HPWD634,LimeLight,0,47.74,1,2,0,0,2,86.83000000000001,1,0,1,0
4357,18370,419KXJO424,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4358,18372,419LZFZ592,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
4359,18374,419MVQW046,LimeLight,0,140.07000000000002,1,2,0,2,4,134.9,1,0,0,1
4360,18377,419NVGY390,LimeLight,0,139.92999999999998,1,2,0,2,4,90.61,1,0,0,1
4361,18389,419TGPR407,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
4362,18390,419UGJM675,LimeLight,0,169.26999999999998,1,2,0,2,4,109.28,1,0,0,1
4363,18392,419VEOZ548,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4364,18397,419YEAC863,LimeLight,31,100.05,1,2,0,1,3,79.99,1,0,0,1
4365,18402,420EDKY593,LimeLight,0,30.82,3,2,2,0,4,92.46,1,0,0,1
4366,18404,420FJVB939,LimeLight,0,39.98,1,2,0,0,2,119.94,1,0,1,0
4367,18406,420GRTV813,LimeLight,0,140.14,1,2,0,2,4,0.0,0,0,0,1
4368,18411,420JJAQ874,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
4369,18421,420MUVA550,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4370,18427,420NUNE603,LimeLight,0,19.99,2,2,1,0,3,99.94,1,0,0,1
4371,18429,420OFBG476,LimeLight,0,111.44,1,2,0,1,3,79.6,1,0,0,1
4372,18430,420OQKI023,LimeLight,68,0.0,1,1,0,0,1,80.01,1,0,1,0
4373,18431,420OTAS060,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4374,18437,420PMQW334,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4375,18442,420RAHA326,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4376,18443,420SHGE363,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
4377,18445,420SUZL864,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
4378,18453,420XRLU623,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4379,18456,420ZIZM551,LimeLight,0,60.0,1,2,0,0,2,120.0,1,0,1,0
4380,18458,420ZRKP227,LimeLight,79,60.06,1,1,0,0,1,159.51999999999998,1,0,1,0
4381,18460,420ZYQS398,LimeLight,0,100.1,1,2,0,1,3,120.12,1,0,0,1
4382,18462,421ADXF475,LimeLight,0,140.07000000000002,3,2,2,2,6,100.02000000000002,1,1,0,0
4383,18465,421BFLO245,LimeLight,52,0.0,1,1,0,0,1,20.01,0,0,1,0
4384,18468,421DLCG057,LimeLight,0,80.01,2,2,1,1,4,0.0,0,0,0,1
4385,18483,421LAZI761,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4386,18489,421NXCK234,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4387,18490,421NXCR197,LimeLight,138,40.0,1,0,0,0,0,59.97,1,0,1,0
4388,18496,421QLST400,LimeLight,53,79.96,1,1,0,1,2,79.92,1,0,1,0
4389,18497,421RNHF154,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4390,18501,421UCVW082,LimeLight,0,63.77,1,2,0,0,2,45.55,0,0,1,0
4391,18505,421YKRW711,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4392,18507,421YTYT370,LimeLight,75,160.04999999999998,1,1,0,2,3,100.0,1,0,0,1
4393,18510,422BBAO193,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4394,18512,422DDQO840,LimeLight,0,139.92999999999998,1,2,0,2,4,85.99000000000007,1,0,0,1
4395,18515,422ENLO782,LimeLight,0,139.92999999999998,1,2,0,2,4,119.93999999999996,1,0,0,1
4396,18522,422JAHM962,LimeLight,0,80.03,1,2,0,1,3,0.0,0,0,0,1
4397,18523,422KTCI130,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
4398,18524,422LGHV728,LimeLight,0,140.0,1,2,0,2,4,120.06,1,0,0,1
4399,18527,422MDLY100,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
4400,18537,422QXTT179,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4401,18539,422UOBP328,LimeLight,0,59.94,1,2,0,0,2,99.9,1,0,1,0
4402,18548,423CKEM998,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4403,18549,423DCAK968,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4404,18555,423GNVJ035,LimeLight,0,140.14,1,2,0,2,4,40.00000000000003,0,0,0,1
4405,18564,423KYAP177,LimeLight,0,140.0,1,2,0,2,4,-20.0,0,0,0,1
4406,18566,423MNCA322,LimeLight,0,95.73,1,2,0,1,3,119.93999999999998,1,0,0,1
4407,18568,423NTRR422,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4408,18569,423PCPH731,LimeLight,0,80.0,1,2,0,1,3,102.64,1,0,0,1
4409,18573,423QWGJ796,LimeLight,149,105.63,1,0,0,1,1,40.02,0,0,1,0
4410,18584,423WLTI084,LimeLight,0,79.96,1,2,0,1,3,119.93999999999998,1,0,0,1
4411,18590,423ZPER418,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4412,18595,424AWXU774,LimeLight,0,120.06,2,2,1,2,5,120.06,1,1,0,0
4413,18598,424BBGG478,LimeLight,0,80.0,4,2,2,1,5,0.0,0,1,0,0
4414,18610,424IFXZ996,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4415,18615,424JPGJ867,LimeLight,0,140.07000000000002,3,2,2,2,6,40.02000000000001,0,1,0,0
4416,18619,424KGGF208,LimeLight,0,140.07000000000002,1,2,0,2,4,19.99999999999997,0,0,0,1
4417,18623,424LVHN023,LimeLight,0,80.01,2,2,1,1,4,0.0,0,0,0,1
4418,18628,424NEBQ576,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4419,18636,424QASE934,LimeLight,0,140.0,1,2,0,2,4,-20.0,0,0,0,1
4420,18646,424UCRN323,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
4421,18650,424WIJM649,LimeLight,83,80.03999999999999,1,1,0,1,2,59.97,1,0,1,0
4422,18651,424XRRL738,LimeLight,91,258.0,1,1,0,3,4,19.99,0,0,0,1
4423,18662,425CTKS083,LimeLight,20,193.13,1,2,0,3,5,20.01,0,1,0,0
4424,18663,425EAPN906,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4425,18670,425GPYK174,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
4426,18672,425JMAW781,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
4427,18679,425NFVH794,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4428,18682,425OODW986,LimeLight,0,139.86,2,2,1,2,5,99.9,1,1,0,0
4429,18686,425QIGI994,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4430,18696,425VUDH090,LimeLight,0,80.0,1,2,0,1,3,120.01000000000002,1,0,0,1
4431,18702,426DJHF677,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4432,18715,426LVCA222,LimeLight,23,100.0,1,2,0,1,3,40.02,0,0,0,1
4433,18720,426NOIM572,LimeLight,96,0.0,1,1,0,0,1,73.66,1,0,1,0
4434,18727,426QPSF368,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4435,18731,426UGQW440,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4436,18734,426UOEQ175,LimeLight,0,152.81,1,2,0,2,4,0.0,0,0,0,1
4437,18737,426YDZA582,LimeLight,98,60.06,1,1,0,0,1,100.0,1,0,1,0
4438,18739,426ZKFX771,LimeLight,0,140.07000000000002,2,2,1,2,5,100.05,1,1,0,0
4439,18743,427AIEI289,LimeLight,22,120.0,1,2,0,2,4,60.0,1,0,0,1
4440,18746,427CWXV967,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4441,18750,427FNYI152,LimeLight,0,109.27,2,2,1,1,4,78.05,1,0,0,1
4442,18758,427JKIP988,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4443,18759,427JVDT096,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4444,18768,427QMXT611,LimeLight,0,140.0,1,2,0,2,4,60.0,1,0,0,1
4445,18769,427QNSS908,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4446,18776,427VZFD966,LimeLight,0,140.07000000000002,2,2,1,2,5,120.05999999999996,1,1,0,0
4447,18777,427WZHR173,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4448,18778,427XJQZ003,LimeLight,0,139.92999999999998,1,2,0,2,4,59.97,1,0,0,1
4449,18779,427YUPS332,LimeLight,0,284.09000000000003,1,2,0,3,5,119.93999999999998,1,1,0,0
4450,18784,428BRLE774,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4451,18785,428CUMN801,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4452,18789,428EFEH338,LimeLight,121,39.97999999999999,1,0,0,0,0,79.99,1,0,1,0
4453,18790,428EOXD208,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
4454,18794,428FGFG266,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4455,18796,428GDWL270,LimeLight,0,52.0,1,2,0,0,2,38.400000000000006,0,0,1,0
4456,18808,428KFVG367,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4457,18809,428NSMU208,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4458,18810,428OMWI381,LimeLight,0,19.99,1,2,0,0,2,119.93999999999998,1,0,1,0
4459,18817,428ULYN486,LimeLight,0,140.07000000000002,1,2,0,2,4,138.73999999999998,1,0,0,1
4460,18821,428YTJT971,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
4461,18823,428YVNB731,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
4462,18829,429BXIC105,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
4463,18831,429DBSR436,LimeLight,0,139.92999999999998,1,2,0,2,4,117.92,1,0,0,1
4464,18834,429FAEB971,LimeLight,0,139.86,1,2,0,2,4,79.91999999999999,1,0,0,1
4465,18840,429HNDB175,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4466,18845,429KAMW342,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4467,18846,429KDOB121,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4468,18847,429KRAA126,LimeLight,56,133.04,1,1,0,2,3,100.0,1,0,0,1
4469,18850,429MPER902,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
4470,18863,429WQEK855,LimeLight,0,160.01999999999998,1,2,0,2,4,0.0,0,0,0,1
4471,18864,429XWMZ998,LimeLight,0,60.0,1,2,0,0,2,120.0,1,0,1,0
4472,18878,430HLXQ675,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
4473,18886,430LAOF488,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4474,18894,430MMRJ823,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
4475,18895,430MUEU622,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4476,18897,430OQYY010,LimeLight,0,220.01,2,2,1,3,6,0.0,0,1,0,0
4477,18900,430OXVG857,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
4478,18904,430QVSF860,LimeLight,36,180.0,1,1,0,2,3,80.0,1,0,0,1
4479,18906,430TDAC632,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
4480,18907,430TELZ143,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
4481,18908,430TEZJ082,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4482,18912,430UTUR334,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
4483,18913,430UXCQ765,LimeLight,0,60.0,1,2,0,0,2,120.0,1,0,1,0
4484,18919,430XJMQ306,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
4485,18933,431GGMH685,LimeLight,0,100.05,1,2,0,1,3,120.06,1,0,0,1
4486,18936,431ILBM911,LimeLight,138,79.99,1,0,0,1,1,19.99,0,0,1,0
4487,18940,431KHZU327,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95000000000002,1,1,0,0
4488,18941,431KJCS523,LimeLight,0,60.03,1,2,0,0,2,120.06,1,0,1,0
4489,18947,431MKXA058,LimeLight,0,140.0,1,2,0,2,4,20.0,0,0,0,1
4490,18953,431TBLO248,LimeLight,0,80.0,1,2,0,1,3,-14.379999999999995,0,0,0,1
4491,18954,431TCBI904,LimeLight,0,60.39,1,2,0,0,2,0.0,0,0,1,0
4492,18959,431YWRG625,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
4493,18961,431YXTS915,LimeLight,30,60.03,2,2,1,0,3,79.99,1,0,0,1
4494,18970,432IAXW473,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4495,18976,432KQBM095,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4496,18977,432KTFT379,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4497,18982,432ORIK906,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
4498,18983,432PCTG364,LimeLight,0,140.14,1,2,0,2,4,-20.019999999999985,0,0,0,1
4499,18985,432RIMV160,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
4500,18988,432UJMF531,LimeLight,0,40.02,1,2,0,0,2,120.06,1,0,1,0
4501,18991,432VHBN903,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4502,18993,432WSRP921,LimeLight,0,113.54,3,2,2,1,5,81.1,1,1,0,0
4503,19000,433AXMR903,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4504,19002,433CCQI491,LimeLight,0,40.0,1,2,0,0,2,140.0,1,0,1,0
4505,19005,433DXEW793,LimeLight,0,140.14,2,2,1,2,5,100.1,1,1,0,0
4506,19007,433EFKH923,LimeLight,17,120.0,1,2,0,2,4,80.04,1,0,0,1
4507,19008,433EFYB063,LimeLight,0,72.95,1,2,0,1,3,7.039999999999992,0,0,0,1
4508,19009,433EYBX726,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
4509,19013,433FWGO251,LimeLight,0,140.14,2,2,1,2,5,100.1,1,1,0,0
4510,19017,433HRLD890,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4511,19022,433JXDD874,LimeLight,0,139.92999999999998,1,2,0,2,4,183.33000000000007,2,0,0,1
4512,19029,433MTQF562,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4513,19036,433QYZI894,LimeLight,0,99.99,2,2,1,1,4,186.19,2,0,0,1
4514,19038,433RHNJ309,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4515,19040,433SLUU698,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
4516,19044,433VPLL529,LimeLight,44,79.95999999999998,1,1,0,1,2,120.0,1,0,1,0
4517,19046,433WYMP189,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4518,19057,434EGWE028,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4519,19066,434IHKB125,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4520,19070,434MENF920,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
4521,19073,434OZIL352,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
4522,19077,434RBVG171,LimeLight,0,99.9,1,2,0,1,3,119.88,1,0,0,1
4523,19082,434UPXL100,LimeLight,0,139.92999999999998,1,2,0,2,4,59.96999999999997,1,0,0,1
4524,19083,434VAUB042,LimeLight,0,79.99,1,2,0,1,3,66.29,1,0,0,1
4525,19084,434VDSA638,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95,1,1,0,0
4526,19086,434WGJW224,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4527,19088,434YCAR606,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
4528,19090,435BCDA237,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4529,19092,435CLBR457,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4530,19096,435GHCP629,LimeLight,0,100.0,1,2,0,1,3,140.0,1,0,0,1
4531,19102,435JAEM188,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4532,19103,435KBRO341,LimeLight,81,34.68000000000001,1,1,0,0,1,40.0,0,0,1,0
4533,19105,435LYWL495,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
4534,19112,435OCLE895,LimeLight,0,85.8,1,2,0,1,3,120.0,1,0,0,1
4535,19114,435OVCD446,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
4536,19120,435SDKM631,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4537,19121,435SNHD536,LimeLight,0,139.92999999999998,1,2,0,2,4,119.94000000000004,1,0,0,1
4538,19122,435SZIS034,LimeLight,0,80.01,1,2,0,1,3,60.74,1,0,0,1
4539,19123,435TILH464,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
4540,19125,435UKOM588,LimeLight,132,14.86,1,0,0,0,0,100.05,1,0,1,0
4541,19131,435WCHW057,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4542,19135,435WVIO246,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
4543,19136,435XIFM300,LimeLight,0,140.07000000000002,1,2,0,2,4,74.19999999999997,1,0,0,1
4544,19137,435XYQG521,LimeLight,0,139.92999999999998,1,2,0,2,4,119.93999999999996,1,0,0,1
4545,19139,436BOJZ371,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4546,19144,436CHFX504,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4547,19148,436FJFH218,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
4548,19149,436GFMI933,LimeLight,0,99.95,1,2,0,1,3,119.94,1,0,0,1
4549,19156,436HZZR748,LimeLight,0,140.07000000000002,2,2,1,2,5,100.05,1,1,0,0
4550,19165,436OFAW772,LimeLight,0,178.20999999999998,1,2,0,2,4,108.84,1,0,0,1
4551,19166,436OTVD407,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
4552,19168,436PTCQ944,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
4553,19169,436QMKS615,LimeLight,114,160.0,1,0,0,2,2,79.96,1,0,1,0
