,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,SUB_DURATION_DAYS,REVENUE
4365,405IJKB760,CineQuest,paid annual,2023-02-13,2023-06-07,114,60.0
4366,405MAVN742,CineQuest,expired annual,2023-01-01,2023-06-15,165,59.99
4367,405SUXP363,CineQuest,expired annual,2023-01-01,2023-03-16,74,59.99
4368,405VUUM783,Pulse,paid monthly,2023-01-18,2023-03-09,50,16.0
4369,405XZDH817,RetroReel,expired monthly,2023-01-01,2023-04-26,115,120.04
4370,405YFJB730,CineQuest,expired monthly,2023-01-01,2023-06-26,176,72.0
4371,405YFJB730,LimeLight,expired monthly,2023-01-01,2023-03-18,76,60.06
4372,406EEHI900,LimeLight,expired annual,2023-01-01,2023-06-04,154,79.99
4373,406ENES556,RetroReel,expired monthly,2023-01-01,2023-04-27,116,119.92
4374,406EWAK510,ChillStream,expired monthly,2023-01-01,2023-05-05,124,124.9
4375,406FRIR219,RetroReel,expired monthly,2023-01-01,2023-02-25,55,59.98
4376,406GNOD976,LimeLight,expired monthly,2023-01-01,2023-04-10,99,80.08
4377,406OJZO160,Pulse,expired monthly,2023-01-01,2023-03-22,80,23.97
4378,406ONIU300,CineQuest,expired monthly,2023-01-01,2023-06-04,154,72.06
4379,407AFCR508,Pulse,expired monthly,2023-01-01,2023-05-05,124,39.95
4380,407COBZ008,CineQuest,paid monthly,2023-01-27,2023-02-09,13,12.0
4381,407COBZ008,CineQuest,discounted monthly,2023-03-14,2023-04-03,20,23.990000000000002
4382,407COBZ008,Pulse,expired monthly,2023-01-01,2023-04-11,100,31.96
4383,407CQYY707,RetroReel,expired monthly,2023-01-01,2023-03-25,83,90.06
4384,407FICS537,Pulse,expired monthly,2023-01-01,2023-01-03,2,8.01
4385,407FORA349,ChillStream,expired monthly,2023-01-01,2023-01-12,11,25.0
4386,407GETH072,Pulse,expired annual,2023-01-01,2023-02-24,54,50.03
4387,407HKNY931,CineQuest,expired monthly,2023-01-01,2023-06-06,156,71.88
4388,407JIHY651,ChillStream,expired annual,2023-01-01,2023-04-11,100,99.99
4389,407MPBY719,CineQuest,expired monthly,2023-01-01,2023-01-19,18,11.99
4390,407NAYE818,CineQuest,paid annual,2023-04-04,2023-05-01,27,59.99
4391,407OYWV243,CineQuest,paid monthly,2023-01-10,2023-03-12,61,36.0
4392,407PKIF664,ChillStream,expired monthly,2023-01-01,2023-05-09,128,125.05000000000001
4393,407QYCS445,Pulse,expired monthly,2023-01-01,2023-02-12,42,15.98
4394,407VUBZ603,LimeLight,expired annual,2023-01-01,2023-04-15,104,79.98
4395,408DHGY216,CineQuest,expired monthly,2023-01-01,2023-03-04,62,35.97
4396,408ENQA372,Pulse,expired monthly,2023-01-01,2023-05-04,123,40.0
4397,408HJDD102,Pulse,expired monthly,2023-01-01,2023-01-04,3,7.99
4398,408HQFM647,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.02
4399,408IZFK687,Pulse,trial monthly,2023-02-07,2023-03-26,47,16.02
4400,408KQBK024,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.0
4401,408LKJF341,Pulse,expired annual,2023-01-01,2023-02-18,48,49.99
4402,408YWUA150,RetroReel,paid monthly,2023-01-25,2023-05-03,98,120.0
4403,409BXXB771,CineQuest,expired monthly,2023-01-01,2023-01-23,22,11.99
4404,409CMZK449,RetroReel,expired monthly,2023-01-01,2023-03-01,59,59.98
4405,409DSAT809,Pulse,expired annual,2023-01-01,2023-05-09,128,50.01
4406,409EZYZ785,Pulse,paid monthly,2023-01-08,2023-03-07,58,16.0
4407,409FJLL921,LimeLight,expired monthly,2023-01-01,2023-06-26,176,120.0
4408,409LBPF016,RetroReel,expired monthly,2023-01-01,2023-01-23,22,29.99
4409,409LMLF763,CineQuest,expired annual,2023-01-01,2023-05-12,131,60.0
4410,409LQDF395,CineQuest,expired monthly,2023-01-01,2023-04-24,113,48.0
4411,409NYOZ606,ChillStream,expired monthly,2023-01-01,2023-05-07,126,125.0
4412,409VNJO640,ChillStream,expired monthly,2023-01-01,2023-03-30,88,75.0
4413,410BIOI234,Pulse,paid monthly,2023-02-07,2023-04-17,69,23.97
4414,410KDTD519,ChillStream,paid monthly,2023-01-25,2023-03-23,57,49.98
4415,410LMPG403,CineQuest,expired annual,2023-01-01,2023-03-07,65,60.01
4416,410TING517,RetroReel,expired monthly,2023-01-01,2023-04-19,108,120.0
4417,410XYAX411,Pulse,expired monthly,2023-01-01,2023-03-02,60,16.04
4418,410YMYR596,Pulse,expired monthly,2023-01-01,2023-03-10,68,24.0
4419,410ZXXE582,CineQuest,expired monthly,2023-01-01,2023-02-03,33,24.0
4420,411CZAA394,CineQuest,expired monthly,2023-01-01,2023-02-02,32,24.0
4421,411DOFE886,RetroReel,expired monthly,2023-01-01,2023-02-11,41,60.0
4422,411EZKS121,RetroReel,expired monthly,2023-01-01,2023-03-19,77,89.97
4423,411IQDI010,ChillStream,expired monthly,2023-01-01,2023-02-11,41,50.02
4424,411IWEF647,ChillStream,expired annual,2023-01-01,2023-04-22,111,100.0
4425,411KWZA649,CineQuest,expired monthly,2023-01-01,2023-01-24,23,12.0
4426,411LOIH446,CineQuest,expired annual,2023-01-01,2023-06-14,164,60.0
4427,411WWEW659,CineQuest,paid monthly,2023-02-20,2023-05-26,95,47.96
4428,412BPKD887,Pulse,paid monthly,2023-02-14,2023-05-07,82,23.97
4429,412EXMS642,CineQuest,expired annual,2023-01-01,2023-05-07,126,60.0
4430,412GDOX445,ChillStream,expired monthly,2023-01-01,2023-06-12,162,150.06
4431,412KZXC097,CineQuest,paid annual,2023-02-13,2023-03-26,41,60.02
4432,412LRQD322,Pulse,expired annual,2023-01-01,2023-02-11,41,50.0
4433,412NPVN378,ChillStream,expired monthly,2023-01-01,2023-03-12,70,75.03
4434,412NPVN378,RetroReel,expired monthly,2023-01-01,2023-05-27,146,149.95
4435,412WFXH181,RetroReel,paid annual,2023-03-27,2023-06-11,76,119.99
4436,413AKVW109,Pulse,expired monthly,2023-01-01,2023-05-03,122,39.95
4437,413DIJF959,CineQuest,expired monthly,2023-01-01,2023-06-07,157,72.0
4438,413GBHE387,ChillStream,expired annual,2023-01-01,2023-04-07,96,100.01
4439,413HDPR682,RetroReel,expired monthly,2023-01-01,2023-04-19,108,119.96
4440,413HDXJ114,CineQuest,paid monthly,2023-01-26,2023-06-29,154,71.88
4441,413HGEK069,RetroReel,expired annual,2023-01-01,2023-04-17,106,119.98
4442,413HONP181,RetroReel,expired monthly,2023-01-01,2023-05-02,121,150.05
4443,413HRAH952,LimeLight,expired annual,2023-01-01,2023-05-22,141,79.99
4444,413KBMX963,ChillStream,expired monthly,2023-01-01,2023-03-02,60,50.0
4445,413LCNQ600,CineQuest,expired monthly,2023-01-01,2023-02-20,50,24.0
4446,413MJDL048,CineQuest,expired monthly,2023-01-01,2023-01-07,6,11.99
4447,413OPSR777,Pulse,paid annual,2023-02-01,2023-03-22,49,50.02
4448,413RIOC619,CineQuest,expired monthly,2023-01-01,2023-04-10,99,48.04
4449,413TJRU033,LimeLight,expired monthly,2023-01-01,2023-01-05,4,19.99
4450,413UTEA978,LimeLight,expired monthly,2023-01-01,2023-05-26,145,99.9
4451,413XGTY330,LimeLight,expired annual,2023-01-01,2023-01-12,11,79.99
4452,413XGTY330,RetroReel,expired monthly,2023-01-01,2023-05-02,121,150.05
4453,414AIRX659,CineQuest,expired monthly,2023-01-01,2023-04-02,91,47.92
4454,414DZWG769,LimeLight,paid monthly,2023-04-03,2023-06-29,87,60.03
4455,414FSQF281,RetroReel,expired monthly,2023-01-01,2023-03-29,87,90.0
4456,414KCTG332,RetroReel,expired monthly,2023-01-01,2023-02-22,52,60.02
4457,414SHCD253,CineQuest,expired monthly,2023-01-01,2023-01-26,25,11.98
4458,414SHCD253,LimeLight,expired monthly,2023-01-01,2023-05-23,142,100.0
4459,414TCAR540,CineQuest,expired monthly,2023-01-01,2023-02-17,47,23.98
4460,414WHQV729,RetroReel,expired monthly,2023-01-01,2023-02-25,55,59.94
4461,414YACP004,RetroReel,expired monthly,2023-01-01,2023-05-16,135,150.0
4462,415AUKS252,LimeLight,expired monthly,2023-01-01,2023-05-28,147,99.9
4463,415BHBS508,RetroReel,expired annual,2023-01-01,2023-06-23,173,120.0
4464,415BHKS727,CineQuest,expired monthly,2023-01-01,2023-06-27,177,72.0
4465,415JRGV475,CineQuest,expired annual,2023-01-01,2023-01-06,5,60.0
4466,415LGDV753,CineQuest,expired monthly,2023-01-01,2023-06-04,154,72.06
4467,415MDIP160,LimeLight,expired monthly,2023-01-01,2023-02-19,49,40.0
4468,415VBNY529,RetroReel,expired monthly,2023-01-01,2023-02-27,57,60.02
4469,415VFXS223,ChillStream,expired annual,2023-01-01,2023-02-20,50,100.0
4470,415VMBZ150,ChillStream,paid monthly,2023-02-17,2023-04-20,62,74.97
4471,415XGIG550,ChillStream,expired annual,2023-01-01,2023-01-20,19,100.0
4472,415XGIG550,ChillStream,paid annual,2023-03-01,2023-04-21,51,200.01
4473,416AFBG119,Pulse,expired annual,2023-01-01,2023-04-17,106,50.0
4474,416AVZO062,LimeLight,expired annual,2023-01-01,2023-01-14,13,80.0
4475,416CCAB122,ChillStream,expired monthly,2023-01-01,2023-04-06,95,100.0
4476,416DXPY396,Pulse,expired annual,2023-01-01,2023-06-26,176,50.01
4477,416FUNV099,CineQuest,expired monthly,2023-01-01,2023-05-23,142,59.900000000000006
4478,416GJAK866,ChillStream,paid monthly,2023-02-14,2023-04-23,68,75.06
4479,416ITYA589,ChillStream,paid monthly,2023-01-14,2023-04-29,105,99.92
4480,416MDSO688,RetroReel,expired monthly,2023-01-01,2023-04-29,118,119.96
4481,416MYHK486,ChillStream,expired monthly,2023-01-01,2023-05-21,140,125.05000000000001
4482,416NSGD934,LimeLight,expired monthly,2023-01-01,2023-03-25,83,59.94
4483,416ONTG479,Pulse,expired annual,2023-01-01,2023-06-21,171,50.0
4484,416SMRY143,Pulse,expired monthly,2023-01-01,2023-04-28,117,32.0
4485,416VXUB490,RetroReel,expired monthly,2023-01-01,2023-02-25,55,59.98
4486,416XMVV568,ChillStream,expired annual,2023-01-01,2023-01-29,28,100.01
4487,416XZOU590,LimeLight,expired monthly,2023-01-01,2023-01-21,20,20.02
4488,416YHRO257,LimeLight,expired monthly,2023-01-01,2023-02-12,42,40.02
4489,416YHSA813,CineQuest,expired annual,2023-01-01,2023-05-31,150,59.99
4490,417CRYV241,CineQuest,expired monthly,2023-01-01,2023-03-06,64,35.94
4491,417DZVR612,ChillStream,discounted monthly,2023-02-23,2023-03-31,36,50.02
4492,417ERYU643,Pulse,expired annual,2023-01-01,2023-05-17,136,49.99
4493,417ERYU643,RetroReel,expired monthly,2023-01-01,2023-05-09,128,150.05
4494,417GERX316,Pulse,expired monthly,2023-01-01,2023-03-03,61,24.03
4495,417HBBO645,LimeLight,expired monthly,2023-01-01,2023-01-20,19,20.02
4496,417HPDG237,LimeLight,expired annual,2023-01-01,2023-02-16,46,80.0
4497,417JWLM842,ChillStream,expired annual,2023-01-01,2023-05-15,134,100.0
4498,417LEHF951,ChillStream,expired annual,2023-01-01,2023-06-05,155,100.0
4499,417NDBE972,Pulse,expired monthly,2023-01-01,2023-03-04,62,24.03
4500,417NDBE972,Pulse,paid monthly,2023-05-10,2023-06-15,36,40.05
4501,417TXCO283,RetroReel,expired annual,2023-01-01,2023-01-19,18,120.01
4502,417WEMS003,LimeLight,paid monthly,2023-02-28,2023-06-09,101,80.0
4503,417XURK960,CineQuest,paid annual,2023-04-01,2023-06-16,76,60.01
4504,417YCZW540,CineQuest,expired monthly,2023-01-01,2023-02-05,35,24.0
4505,418DHHM124,CineQuest,paid monthly,2023-02-08,2023-06-22,134,60.0
4506,418JFKJ046,Pulse,expired monthly,2023-01-01,2023-01-03,2,8.0
4507,418QNTX487,LimeLight,expired monthly,2023-01-01,2023-03-08,66,59.97
4508,418RPEU639,ChillStream,expired monthly,2023-01-01,2023-01-23,22,25.0
4509,418TBRC309,RetroReel,expired monthly,2023-01-01,2023-05-24,143,149.9
4510,418TGHL260,CineQuest,expired annual,2023-01-01,2023-04-16,105,60.0
4511,418UIYH634,LimeLight,expired monthly,2023-01-01,2023-03-22,80,60.06
4512,418UROS304,Pulse,expired monthly,2023-01-01,2023-04-10,99,32.0
4513,418YKNP297,Pulse,expired monthly,2023-01-01,2023-06-26,176,48.0
4514,418YMMI614,LimeLight,paid monthly,2023-04-19,2023-05-05,16,19.99
4515,419ADZG413,RetroReel,expired monthly,2023-01-01,2023-04-02,91,120.04
4516,419APAQ805,LimeLight,expired monthly,2023-01-01,2023-03-05,63,59.97
4517,419AQRX827,Pulse,expired monthly,2023-01-01,2023-06-20,170,48.06
4518,419DPJI583,RetroReel,expired monthly,2023-01-01,2023-03-22,80,90.03
4519,419HCJL145,LimeLight,paid monthly,2023-01-22,2023-03-27,64,60.03
4520,419IUNB845,CineQuest,expired annual,2023-01-01,2023-02-26,56,60.01
4521,419KNDJ714,RetroReel,expired monthly,2023-01-01,2023-06-08,158,180.0
4522,419QXXR333,RetroReel,expired monthly,2023-01-01,2023-01-02,1,30.0
4523,419UGJM675,LimeLight,expired monthly,2023-01-01,2023-03-04,62,59.97
4524,419WCQX847,CineQuest,expired monthly,2023-01-01,2023-03-12,70,36.0
4525,419YEAC863,LimeLight,expired monthly,2023-01-01,2023-05-30,149,100.05000000000001
4526,420EDKY593,Pulse,expired monthly,2023-01-01,2023-03-28,86,24.06
4527,420IEEG491,Pulse,expired monthly,2023-01-01,2023-01-05,4,7.99
4528,420JZFZ880,CineQuest,paid monthly,2023-04-19,2023-06-10,52,24.02
4529,420KDSK167,CineQuest,expired monthly,2023-01-01,2023-06-04,154,72.0
4530,420LACH732,Pulse,expired monthly,2023-01-01,2023-06-30,180,47.94
4531,420OQKI023,LimeLight,expired annual,2023-01-01,2023-04-23,112,80.01
4532,420PBLL142,Pulse,expired annual,2023-01-01,2023-03-08,66,50.01
4533,420XFVA559,CineQuest,expired monthly,2023-01-01,2023-01-19,18,12.01
4534,420ZJRN022,Pulse,expired monthly,2023-01-01,2023-06-21,171,47.94
4535,420ZRKP227,LimeLight,expired monthly,2023-01-01,2023-04-12,101,80.0
4536,421ADXF475,CineQuest,expired monthly,2023-01-01,2023-02-25,55,24.0
4537,421AXGG979,Pulse,paid monthly,2023-03-18,2023-06-15,89,23.97
4538,421BFLO245,LimeLight,expired annual,2023-01-01,2023-05-09,128,80.01
4539,421DPGN012,RetroReel,expired monthly,2023-01-01,2023-01-17,16,29.99
4540,421FQDS701,ChillStream,expired annual,2023-01-01,2023-02-28,58,100.01
4541,421HGHI970,ChillStream,expired monthly,2023-01-01,2023-05-24,143,124.94999999999999
4542,421HKTF790,RetroReel,expired monthly,2023-01-01,2023-04-04,93,120.0
4543,421HROP110,Pulse,expired monthly,2023-01-01,2023-04-15,104,32.0
4544,421IUXD537,CineQuest,expired monthly,2023-01-01,2023-02-20,50,23.98
4545,421MRPP942,LimeLight,expired monthly,2023-01-01,2023-05-16,135,100.05000000000001
4546,421MRPP942,Pulse,expired monthly,2023-01-01,2023-04-07,96,32.04
4547,421NXCR197,LimeLight,expired annual,2023-01-01,2023-02-12,42,80.0
4548,421OMUF661,CineQuest,expired monthly,2023-01-01,2023-04-12,101,48.0
4549,421ONUE221,CineQuest,expired monthly,2023-01-01,2023-04-17,106,48.04
4550,421ONUE221,CineQuest,trial monthly,2023-05-19,2023-06-22,34,72.06
4551,421QLST400,LimeLight,expired monthly,2023-01-01,2023-05-08,127,100.0
4552,421YTYT370,LimeLight,expired monthly,2023-01-01,2023-04-16,105,80.04
4553,422EGOC545,RetroReel,expired monthly,2023-01-01,2023-04-12,101,119.92
4554,422GLEU142,RetroReel,expired monthly,2023-01-01,2023-03-29,87,90.03
4555,422HVOG962,CineQuest,paid annual,2023-01-31,2023-02-18,18,59.99
4556,422NNRP978,Pulse,expired monthly,2023-01-01,2023-04-23,112,32.0
4557,422PAHJ313,Pulse,expired monthly,2023-01-01,2023-01-18,17,7.99
4558,422PAMS305,RetroReel,expired monthly,2023-01-01,2023-03-12,70,89.97
4559,422PFIR137,CineQuest,expired annual,2023-01-01,2023-04-16,105,60.0
4560,422PZSL491,RetroReel,expired annual,2023-01-01,2023-03-31,89,120.0
4561,422QUFG227,CineQuest,trial monthly,2023-01-22,2023-05-02,100,47.96
4562,422WDNQ047,RetroReel,expired monthly,2023-01-01,2023-01-20,19,30.0
4563,422WPED066,RetroReel,expired monthly,2023-01-01,2023-04-11,100,120.04
4564,422WSHP083,CineQuest,expired monthly,2023-01-01,2023-06-28,178,72.0
4565,422ZXYD796,RetroReel,paid monthly,2023-01-16,2023-03-05,48,60.04
4566,423BLDM910,ChillStream,expired annual,2023-01-01,2023-04-14,103,100.0
4567,423GPDE855,ChillStream,expired annual,2023-01-01,2023-05-05,124,100.0
4568,423HGIO695,ChillStream,expired annual,2023-01-01,2023-01-14,13,100.0
4569,423MNCA322,LimeLight,trial monthly,2023-01-14,2023-02-08,25,19.99
4570,423NCIW059,CineQuest,paid monthly,2023-04-28,2023-06-12,45,23.98
4571,423QBMJ317,ChillStream,trial monthly,2023-01-12,2023-02-23,42,49.98
4572,423QCGW306,CineQuest,expired annual,2023-01-01,2023-05-06,125,60.0
4573,423QVNJ289,CineQuest,expired monthly,2023-01-01,2023-01-28,27,12.01
4574,423QWGJ796,LimeLight,expired monthly,2023-01-01,2023-02-01,31,40.0
4575,423SZUC011,Pulse,expired monthly,2023-01-01,2023-03-31,89,23.97
4576,423UBZB963,CineQuest,expired monthly,2023-01-01,2023-03-21,79,36.0
4577,423UKSI370,RetroReel,expired monthly,2023-01-01,2023-02-23,53,60.02
4578,423XFTF783,CineQuest,expired monthly,2023-01-01,2023-01-16,15,12.0
4579,424AWXU774,CineQuest,discounted monthly,2023-01-20,2023-04-13,83,36.0
4580,424ESSH635,ChillStream,expired monthly,2023-01-01,2023-04-28,117,99.96
4581,424ETLZ174,ChillStream,expired monthly,2023-01-01,2023-03-27,85,75.0
4582,424FVCW626,ChillStream,expired monthly,2023-01-01,2023-03-29,87,75.03
4583,424HHEO038,CineQuest,paid monthly,2023-01-08,2023-05-18,130,60.05
4584,424ILKG931,RetroReel,expired annual,2023-01-01,2023-04-30,119,119.99
4585,424JPGJ867,RetroReel,expired monthly,2023-01-01,2023-05-29,148,150.0
4586,424KCVL027,Pulse,expired monthly,2023-01-01,2023-01-18,17,8.0
4587,424MJRN407,Pulse,paid monthly,2023-02-09,2023-05-03,83,24.0
4588,424NJGG914,CineQuest,trial monthly,2023-01-24,2023-04-14,80,36.0
4589,424OGPL058,CineQuest,expired monthly,2023-01-01,2023-01-14,13,12.01
4590,424QFBQ351,Pulse,expired monthly,2023-01-01,2023-02-12,42,15.98
4591,424TQSY894,CineQuest,expired annual,2023-01-01,2023-04-06,95,60.0
4592,424VIPO300,CineQuest,expired monthly,2023-01-01,2023-04-01,90,36.0
4593,424WIJM649,LimeLight,expired monthly,2023-01-01,2023-04-08,97,80.0
4594,424XRRL738,LimeLight,paid monthly,2023-01-29,2023-03-31,61,60.0
4595,424YYXN325,CineQuest,expired monthly,2023-01-01,2023-01-21,20,12.0
4596,424YYXN325,LimeLight,expired monthly,2023-01-01,2023-04-12,101,79.96
4597,425AJBR374,CineQuest,expired annual,2023-01-01,2023-04-14,103,59.98
4598,425CTKS083,LimeLight,expired annual,2023-01-01,2023-02-26,56,80.01
4599,425CTKS083,LimeLight,discounted annual,2023-03-08,2023-06-10,94,160.01
4600,425EWIF884,LimeLight,expired monthly,2023-01-01,2023-02-08,38,39.98
4601,425GOYP792,CineQuest,paid monthly,2023-03-17,2023-04-26,40,24.02
4602,425KESF651,CineQuest,expired monthly,2023-01-01,2023-06-26,176,72.0
4603,425LFZO589,ChillStream,expired monthly,2023-01-01,2023-01-04,3,25.01
4604,425SADW920,Pulse,expired monthly,2023-01-01,2023-04-01,90,24.03
4605,425TITH071,Pulse,expired monthly,2023-01-01,2023-02-11,41,15.98
4606,425UHLC341,LimeLight,expired monthly,2023-01-01,2023-03-17,75,60.03
4607,426CGKK592,Pulse,expired monthly,2023-01-01,2023-05-01,120,32.0
4608,426IASL493,LimeLight,expired monthly,2023-01-01,2023-05-10,129,99.9
4609,426KFLU282,CineQuest,expired annual,2023-01-01,2023-04-06,95,60.01
4610,426LDBP327,CineQuest,expired monthly,2023-01-01,2023-04-21,110,47.96
4611,426LIVL164,CineQuest,expired monthly,2023-01-01,2023-06-13,163,72.0
4612,426LVCA222,LimeLight,expired monthly,2023-01-01,2023-06-07,157,120.0
4613,426MESY859,CineQuest,expired monthly,2023-01-01,2023-01-09,8,12.0
4614,426NOIM572,LimeLight,expired annual,2023-01-01,2023-03-26,84,79.98
4615,426NUEE142,Pulse,expired monthly,2023-01-01,2023-01-06,5,8.0
4616,426NUEE142,Pulse,paid monthly,2023-04-07,2023-05-03,26,16.0
4617,426NYHQ112,ChillStream,expired annual,2023-01-01,2023-01-02,1,100.0
4618,426PZKW332,CineQuest,paid monthly,2023-02-04,2023-04-22,77,36.0
4619,426QEVW924,ChillStream,expired annual,2023-01-01,2023-06-01,151,100.02
4620,426QSIU493,LimeLight,expired monthly,2023-01-01,2023-03-07,65,59.94
4621,426SRMC387,LimeLight,expired monthly,2023-01-01,2023-04-19,108,80.04
4622,426UOEQ175,LimeLight,expired annual,2023-01-01,2023-01-15,14,80.0
4623,426YDZA582,LimeLight,expired monthly,2023-01-01,2023-03-24,82,60.0
4624,427AIEI289,LimeLight,expired monthly,2023-01-01,2023-06-08,158,120.06
4625,427APZN446,CineQuest,paid annual,2023-01-05,2023-04-18,103,59.98
4626,427JANA646,ChillStream,expired monthly,2023-01-01,2023-03-21,79,75.0
4627,427NNGS615,Pulse,expired monthly,2023-01-01,2023-03-25,83,24.0
4628,427SNFB488,CineQuest,expired monthly,2023-01-01,2023-01-30,29,12.0
4629,427VZFD966,CineQuest,expired annual,2023-01-01,2023-02-24,54,59.99
4630,427YUPS332,LimeLight,paid monthly,2023-02-19,2023-03-24,33,40.0
4631,427ZHCI535,CineQuest,trial monthly,2023-03-02,2023-05-24,83,36.0
4632,428DLTQ062,ChillStream,expired annual,2023-01-01,2023-02-04,34,100.02
4633,428EFEH338,LimeLight,expired monthly,2023-01-01,2023-03-01,59,40.0
4634,428FWVY473,Pulse,expired monthly,2023-01-01,2023-01-16,15,8.01
4635,428GDWL270,LimeLight,expired monthly,2023-01-01,2023-01-28,27,20.0
4636,428HWGF151,CineQuest,expired monthly,2023-01-01,2023-06-13,163,71.88
4637,428HWHW305,Pulse,expired monthly,2023-01-01,2023-03-18,76,23.97
4638,428JNPJ500,ChillStream,expired monthly,2023-01-01,2023-02-22,52,50.0
4639,428PMIC309,ChillStream,expired annual,2023-01-01,2023-06-24,174,100.01
4640,428SXFZ226,LimeLight,expired annual,2023-01-01,2023-05-26,145,79.99
4641,428YXIZ591,LimeLight,expired annual,2023-01-01,2023-01-02,1,79.99
4642,429AWYF369,CineQuest,expired annual,2023-01-01,2023-01-08,7,60.0
4643,429BFZS922,CineQuest,expired annual,2023-01-01,2023-01-18,17,59.99
4644,429ENCB078,ChillStream,expired monthly,2023-01-01,2023-02-22,52,50.0
4645,429GRJW684,LimeLight,paid monthly,2023-01-14,2023-06-01,138,99.9
4646,429JBHO393,LimeLight,expired monthly,2023-01-01,2023-06-24,174,119.88
4647,429JHPF344,Pulse,expired annual,2023-01-01,2023-01-11,10,49.98
4648,429KRAA126,LimeLight,expired monthly,2023-01-01,2023-05-05,124,100.05000000000001
4649,429LAXM044,Pulse,trial annual,2023-01-17,2023-04-27,100,50.0
4650,429PBXA439,Pulse,expired monthly,2023-01-01,2023-02-23,53,16.0
4651,429RTHE882,Pulse,expired annual,2023-01-01,2023-02-02,32,50.01
4652,429WQEK855,LimeLight,expired monthly,2023-01-01,2023-05-15,134,100.0
4653,429ZXCC185,CineQuest,expired monthly,2023-01-01,2023-02-27,57,24.0
4654,430ATIA834,CineQuest,expired monthly,2023-01-01,2023-01-13,12,12.01
4655,430DIFG217,ChillStream,expired annual,2023-01-01,2023-05-18,137,100.0
4656,430GZYA711,ChillStream,expired monthly,2023-01-01,2023-01-31,30,25.01
4657,430HWGX947,Pulse,paid monthly,2023-02-19,2023-03-26,35,16.02
4658,430ICII366,Pulse,expired annual,2023-01-01,2023-01-16,15,50.01
4659,430JQNH375,ChillStream,expired monthly,2023-01-01,2023-03-31,89,75.0
4660,430LOCS869,Pulse,expired monthly,2023-01-01,2023-03-24,82,23.97
4661,430MASC491,ChillStream,expired monthly,2023-01-01,2023-03-02,60,49.98
4662,430MASC491,ChillStream,trial monthly,2023-05-08,2023-06-25,48,99.96
4663,430OQYY010,LimeLight,expired monthly,2023-01-01,2023-03-30,88,59.97
4664,430PZAY998,CineQuest,expired monthly,2023-01-01,2023-04-13,102,48.04
4665,430QVSF860,LimeLight,expired monthly,2023-01-01,2023-05-25,144,99.94999999999999
4666,430XLQO388,ChillStream,expired annual,2023-01-01,2023-04-29,118,99.98
4667,430XVST934,ChillStream,expired annual,2023-01-01,2023-02-11,41,99.99
4668,430YKMM581,Pulse,expired annual,2023-01-01,2023-03-25,83,49.99
4669,431AMVE131,Pulse,expired monthly,2023-01-01,2023-05-22,141,39.95
4670,431BNSS143,ChillStream,expired monthly,2023-01-01,2023-05-11,130,125.0
4671,431EOTA027,CineQuest,paid monthly,2023-01-06,2023-05-24,138,60.0
4672,431FLUH969,CineQuest,expired monthly,2023-01-01,2023-04-07,96,48.0
4673,431HYQS973,ChillStream,expired monthly,2023-01-01,2023-03-02,60,49.98
4674,431ILBM911,LimeLight,expired annual,2023-01-01,2023-02-12,42,79.99
4675,431KRNS764,Pulse,expired monthly,2023-01-01,2023-02-04,34,16.02
4676,431RSSY095,ChillStream,expired monthly,2023-01-01,2023-04-10,99,100.0
4677,431YXTS915,LimeLight,paid monthly,2023-03-25,2023-05-31,67,59.94
4678,432ALZM905,RetroReel,expired monthly,2023-01-01,2023-05-16,135,150.1
4679,432CVMA409,RetroReel,expired monthly,2023-01-01,2023-01-12,11,29.99
4680,432GWEN546,CineQuest,paid monthly,2023-01-28,2023-02-13,16,12.0
4681,432JVRD849,LimeLight,expired monthly,2023-01-01,2023-06-16,166,119.94
4682,432KYWO544,ChillStream,expired monthly,2023-01-01,2023-05-08,127,125.05000000000001
4683,432UMVY849,CineQuest,expired monthly,2023-01-01,2023-01-29,28,12.0
4684,432UMVY849,LimeLight,expired monthly,2023-01-01,2023-01-12,11,19.99
4685,432XAUW457,CineQuest,expired annual,2023-01-01,2023-03-01,59,60.01
4686,432ZPVZ608,CineQuest,expired annual,2023-01-01,2023-02-05,35,59.99
4687,433DXEW793,CineQuest,discounted monthly,2023-01-19,2023-02-13,25,12.0
4688,433EBUH311,Pulse,expired annual,2023-01-01,2023-01-17,16,50.0
4689,433EFKH923,LimeLight,expired monthly,2023-01-01,2023-06-13,163,120.0
4690,433HHGY671,Pulse,expired annual,2023-01-01,2023-06-08,158,50.0
4691,433IYUA950,ChillStream,expired monthly,2023-01-01,2023-02-03,33,49.98
4692,433LAMU560,CineQuest,expired monthly,2023-01-01,2023-04-02,91,48.0
4693,433MJRZ672,CineQuest,expired annual,2023-01-01,2023-03-23,81,60.02
4694,433QUQM646,RetroReel,paid monthly,2023-02-15,2023-03-21,34,60.0
4695,433QYZI894,LimeLight,expired monthly,2023-01-01,2023-01-17,16,19.99
4696,433TKMA887,RetroReel,expired monthly,2023-01-01,2023-05-26,145,150.05
4697,433VPLL529,LimeLight,expired monthly,2023-01-01,2023-05-17,136,99.94999999999999
4698,433XXIM335,Pulse,expired annual,2023-01-01,2023-02-07,37,50.01
