,ID,BRAND,RECENCY,FREQUENCY,REVENUE,SUB
14104,389UYIN594,ChillStream,249,1,50.02,['paid monthly']
14105,389VLXE326,LimeLight,272,1,160.0,['discounted monthly']
14106,389WIXW052,LimeLight,356,1,179.73,['paid monthly']
14107,389WUWQ407,LimeLight,188,1,200.10000000000002,"['paid monthly', 'paid monthly']"
14108,389XODD783,CineQuest,276,1,60.01,['paid annual']
14109,389XODD783,LimeLight,111,1,200.0,['paid monthly']
14110,389XUSS546,LimeLight,631,1,80.02,['paid annual']
14111,389ZEJE793,CineQuest,243,1,156.01999999999998,"['expired monthly', 'paid monthly']"
14112,389ZEJE793,LimeLight,580,1,80.02,['expired annual']
14113,389ZULX237,LimeLight,509,1,160.0,['expired monthly']
14114,390AFDP564,ChillStream,507,1,99.99,['expired annual']
14115,390AFDP564,CineQuest,66,1,119.98,['discounted annual']
14116,390AFIM119,CineQuest,47,1,119.98,['discounted annual']
14117,390BHPN881,ChillStream,717,1,99.99,['expired annual']
14118,390CNWS566,LimeLight,594,1,80.01,['expired annual']
14119,390DKIA748,CineQuest,301,1,155.95000000000002,"['discounted annual', 'trial monthly']"
14120,390EOTQ748,Pulse,298,1,95.88,['trial monthly']
14121,390EUHJ577,CineQuest,519,1,60.0,['discounted annual']
14122,390FEKI171,CineQuest,226,1,239.79999999999998,"['paid monthly', 'paid monthly']"
14123,390FSUO011,ChillStream,716,1,100.0,['expired annual']
14124,390FXLL261,ChillStream,601,1,99.99,['expired annual']
14125,390GCSJ119,Pulse,70,1,233.68,"['trial annual', 'trial monthly', 'paid monthly']"
14126,390GXAD135,Pulse,305,1,112.0,['paid monthly']
14127,390HKLA318,CineQuest,294,1,215.82,"['paid monthly', 'discounted monthly']"
14128,390ICOR461,Pulse,474,1,40.0,['paid monthly']
14129,390IJJO002,Pulse,175,1,136.0,['paid monthly']
14130,390ISSN272,LimeLight,57,1,80.01,['paid annual']
14131,390JWID933,RetroReel,26,1,239.98,['expired annual']
14132,390JZIS311,RetroReel,414,1,329.89,['expired monthly']
14133,390KHJP040,Pulse,116,1,167.81,"['expired monthly', 'paid monthly']"
14134,390KUTI474,Pulse,120,1,264.03999999999996,"['expired monthly', 'paid monthly', 'paid monthly']"
14135,390LYBF885,ChillStream,68,1,99.99,['paid annual']
14136,390NVRG507,Pulse,678,1,16.0,['expired monthly']
14137,390NYAF140,Pulse,513,1,32.0,['discounted monthly']
14138,390OBHP291,RetroReel,132,1,600.0,['expired monthly']
14139,390OFYQ709,Pulse,381,1,87.89,['trial monthly']
14140,390OQIX541,LimeLight,630,1,60.0,['discounted monthly']
14141,390PJGX397,ChillStream,445,1,250.10000000000002,['expired monthly']
14142,390QUAT701,Pulse,223,1,144.12,"['expired monthly', 'discounted monthly']"
14143,390RZQD492,RetroReel,722,1,119.99,['expired annual']
14144,390SNTX612,LimeLight,103,1,379.80999999999995,['paid monthly']
14145,390SPFK954,CineQuest,449,1,120.0,['expired monthly']
14146,390SRLT837,CineQuest,692,1,24.0,['expired monthly']
14147,390SZHX056,Pulse,345,1,104.0,['paid monthly']
14148,390TMHP590,ChillStream,220,1,199.98,['paid annual']
14149,390TREO841,ChillStream,175,1,249.98,"['expired monthly', 'trial annual']"
14150,390UHLJ116,Pulse,714,1,49.99,['expired annual']
14151,390USDL948,CineQuest,423,1,131.99,"['expired annual', 'paid monthly']"
14152,390USDL948,LimeLight,499,1,160.0,['expired monthly']
14153,390UXCF992,LimeLight,419,1,220.0,['expired monthly']
14154,390WSLE561,Pulse,36,1,335.58000000000004,"['paid monthly', 'paid monthly']"
14155,390XBUJ805,Pulse,635,1,32.0,['expired monthly']
14156,390XXSX113,RetroReel,308,1,270.0,['paid monthly']
14157,390YTZO789,LimeLight,325,1,20.0,['paid monthly']
14158,390ZLKQ367,RetroReel,241,1,240.04,['paid annual']
14159,390ZLVY406,LimeLight,350,1,80.0,['paid annual']
14160,390ZUAL737,Pulse,550,1,48.06,['expired monthly']
14161,391BOTQ568,CineQuest,39,1,456.38,"['paid monthly', 'paid monthly']"
14162,391BOTQ568,RetroReel,163,1,570.0,['expired monthly']
14163,391BQYT974,CineQuest,288,1,59.99,['paid annual']
14164,391BQYT974,LimeLight,700,1,20.01,['expired monthly']
14165,391BQYT974,RetroReel,653,1,90.03,['expired monthly']
14166,391CARQ093,Pulse,196,1,88.11,['paid monthly']
14167,391CFIF915,Pulse,435,1,146.0,"['expired monthly', 'paid annual']"
14168,391CJAE703,LimeLight,354,1,160.0,['paid annual']
14169,391CJXV474,RetroReel,510,1,210.0,['paid monthly']
14170,391DFNT384,CineQuest,85,1,251.92000000000002,"['expired monthly', 'paid monthly']"
14171,391DNGY472,Pulse,358,1,100.02,['expired annual']
14172,391DXAX099,Pulse,145,1,104.07,"['paid monthly', 'paid monthly']"
14173,391FEXK369,CineQuest,657,1,36.0,['trial monthly']
14174,391FEXK369,LimeLight,318,1,239.88,['discounted monthly']
14175,391FEXK369,Pulse,720,1,8.0,['expired monthly']
14176,391FVUX197,ChillStream,126,1,1091.88,"['trial monthly', 'paid monthly']"
14177,391GAZN260,Pulse,181,1,99.94,['expired annual']
14178,391HVAS212,Pulse,277,1,97.77,"['expired monthly', 'paid annual']"
14179,391JAUB800,RetroReel,562,1,150.0,['paid monthly']
14180,391JSVN134,CineQuest,121,1,276.15,"['paid annual', 'trial monthly']"
14181,391JSVN134,LimeLight,371,1,239.76,['expired monthly']
14182,391JSVN134,RetroReel,363,1,270.09000000000003,['paid monthly']
14183,391KTVQ169,RetroReel,397,1,119.99,['paid annual']
14184,391LBRL808,LimeLight,96,1,80.01,['paid annual']
14185,391LCRH096,LimeLight,520,1,100.0,['paid monthly']
14186,391LGFN578,LimeLight,312,1,159.98,['paid annual']
14187,391MRDG117,LimeLight,242,1,220.0,['paid monthly']
14188,391NVCB105,RetroReel,79,1,660.22,['expired monthly']
14189,391OSMD059,LimeLight,35,1,319.68,['discounted monthly']
14190,391QUZA112,Pulse,87,1,200.0,"['expired annual', 'discounted annual']"
14191,391QUZA112,RetroReel,271,1,240.02,['expired annual']
14192,391QVIE176,LimeLight,546,1,20.0,['paid monthly']
14193,391SNSA442,CineQuest,488,1,84.07,['paid monthly']
14194,391SQZA806,CineQuest,583,1,60.0,['expired monthly']
14195,391TCOL846,ChillStream,338,1,249.8,['paid monthly']
14196,391THQJ129,LimeLight,541,1,119.82,['trial monthly']
14197,391VOME990,LimeLight,310,1,79.98,['discounted annual']
14198,392CZDR997,Pulse,213,1,127.84,['paid monthly']
14199,392DLPB921,LimeLight,551,1,80.0,['paid annual']
14200,392DNWA813,LimeLight,215,1,340.0,['paid monthly']
14201,392ETKJ096,CineQuest,449,1,24.02,['paid monthly']
14202,392FSNL802,Pulse,53,1,192.0,"['expired monthly', 'paid monthly']"
14203,392FYGD705,ChillStream,340,1,325.26,['expired monthly']
14204,392FYGD705,Pulse,442,1,50.0,['expired annual']
14205,392GBBQ337,CineQuest,18,1,758.8400000000001,"['discounted monthly', 'paid monthly', 'paid monthly']"
14206,392GIVO703,Pulse,126,1,136.0,"['expired monthly', 'paid monthly']"
14207,392GKNC533,CineQuest,377,1,144.12,['expired monthly']
14208,392HSPK034,Pulse,186,1,191.82,"['paid monthly', 'paid monthly']"
14209,392ISCM461,ChillStream,560,1,99.99,['expired annual']
14210,392IYAE150,CineQuest,184,1,228.32,"['discounted monthly', 'discounted monthly', 'discounted monthly']"
14211,392JEXK032,CineQuest,349,1,72.0,['paid monthly']
14212,392JEXK032,Pulse,219,1,136.0,['discounted monthly']
14213,392JGWX652,ChillStream,75,1,678.24,"['trial monthly', 'paid monthly']"
14214,392JGWX652,Pulse,190,1,192.22,"['paid monthly', 'paid monthly']"
14215,392KFEJ603,RetroReel,311,1,420.0,['expired monthly']
14216,392KHGL266,LimeLight,379,1,79.96,['paid monthly']
14217,392KUBX549,Pulse,137,1,184.0,"['expired monthly', 'paid monthly']"
14218,392MNDC241,CineQuest,525,1,47.96,['discounted monthly']
14219,392NPHZ699,ChillStream,613,1,100.0,['expired annual']
14220,392NRCM905,Pulse,25,1,100.04,['paid annual']
14221,392OGLR886,ChillStream,607,1,124.94999999999999,['expired monthly']
14222,392OOFY566,LimeLight,591,1,59.97,['paid monthly']
14223,392QOAD057,RetroReel,540,1,119.98,['expired annual']
14224,392RING424,RetroReel,579,1,150.0,['expired monthly']
14225,392RUAA789,ChillStream,112,1,224.90999999999997,"['paid monthly', 'paid monthly']"
14226,392SIHC380,ChillStream,378,1,275.11,['paid monthly']
14227,392TAMR094,CineQuest,156,1,228.57,['trial monthly']
14228,392VWUD884,Pulse,309,1,149.99,"['expired annual', 'paid annual']"
14229,392YQBA166,LimeLight,34,1,520.0,"['expired monthly', 'paid monthly']"
14230,393BADT577,ChillStream,562,1,100.0,['paid annual']
14231,393CIHH907,CineQuest,26,1,552.06,"['trial monthly', 'paid annual']"
14232,393DGGW459,CineQuest,493,1,84.0,['paid monthly']
14233,393DLJS798,Pulse,273,1,99.98,['paid annual']
14234,393DZCK891,LimeLight,660,1,79.98,['discounted annual']
14235,393EBFN743,ChillStream,311,1,99.99,['trial annual']
14236,393EBSS609,ChillStream,169,1,424.83,['paid monthly']
14237,393EREA180,CineQuest,608,1,60.0,['expired monthly']
14238,393EREA180,Pulse,177,1,127.88,"['paid monthly', 'paid monthly']"
14239,393FOXO897,ChillStream,77,1,275.0,['paid monthly']
14240,393FTIW366,Pulse,148,1,184.32999999999998,"['paid monthly', 'paid monthly', 'paid monthly']"
14241,393IFZS828,CineQuest,346,1,48.0,['paid monthly']
14242,393JIIL238,ChillStream,213,1,275.0,['paid monthly']
14243,393JMIF571,Pulse,443,1,31.96,['paid monthly']
14244,393JYNI907,ChillStream,626,1,99.96,['expired monthly']
14245,393KBDT453,LimeLight,476,1,199.95999999999998,"['expired monthly', 'paid monthly']"
14246,393KWBG539,LimeLight,726,1,80.0,['expired annual']
14247,393KWJS286,RetroReel,486,1,120.0,['expired annual']
14248,393LNLT917,Pulse,608,1,39.95,['expired monthly']
14249,393LYCS953,LimeLight,585,1,99.94999999999999,['expired monthly']
14250,393MKWZ066,ChillStream,3,1,200.0,['paid annual']
14251,393MLGC667,ChillStream,375,1,300.12,['expired monthly']
14252,393MQVS886,Pulse,61,1,327.64,"['discounted monthly', 'paid monthly', 'paid monthly', 'paid annual']"
14253,393NMZH670,LimeLight,261,1,359.9,"['expired monthly', 'paid monthly']"
14254,393OTLO082,LimeLight,111,1,380.38,['paid monthly']
14255,393OWNO900,CineQuest,210,1,156.0,['paid monthly']
14256,393QEPZ053,ChillStream,215,1,274.89,['paid monthly']
14257,393QIDM530,LimeLight,201,1,179.92999999999998,"['paid monthly', 'trial monthly']"
14258,393QPNF606,CineQuest,93,1,240.0,['paid monthly']
14259,393QPNF606,Pulse,64,1,264.0,"['expired annual', 'paid monthly', 'trial annual']"
14260,393RKJZ214,CineQuest,355,1,132.02,"['expired monthly', 'paid annual']"
14261,393SHAS254,CineQuest,287,1,60.0,['paid annual']
14262,393SJMQ686,CineQuest,653,1,36.0,['expired monthly']
14263,393SRZD573,RetroReel,430,1,120.01,['expired annual']
14264,393TKGB989,CineQuest,602,1,35.97,['trial monthly']
14265,393TRSW203,RetroReel,94,1,510.17,['paid monthly']
14266,393UMBC774,CineQuest,727,1,60.0,['expired annual']
14267,393VDGN435,LimeLight,195,1,140.0,['paid monthly']
14268,393VKDX693,CineQuest,218,1,180.0,"['expired monthly', 'paid monthly']"
14269,393VKDX693,LimeLight,112,1,300.0,['paid monthly']
14270,393VKDX693,Pulse,709,1,8.01,['expired monthly']
14271,393VVKA457,LimeLight,281,1,160.0,['paid annual']
14272,393WZVT210,Pulse,604,1,16.0,['paid monthly']
14273,393XAGI258,CineQuest,413,1,59.99,['paid annual']
14274,393XZDE770,LimeLight,696,1,40.02,['expired monthly']
14275,394CDCN816,ChillStream,318,1,125.05000000000001,['discounted monthly']
14276,394DEDD388,Pulse,366,1,50.02,['paid annual']
14277,394DJPU922,CineQuest,146,1,240.09,"['expired monthly', 'paid monthly', 'paid monthly']"
14278,394DJPU922,Pulse,162,1,128.0,"['expired monthly', 'discounted monthly']"
14279,394DNKC837,ChillStream,292,1,25.01,['trial monthly']
14280,394GRDD701,LimeLight,367,1,240.0,['paid monthly']
14281,394GZKG291,LimeLight,549,1,80.01,['expired annual']
14282,394HAHX268,RetroReel,441,1,299.8,['paid monthly']
14283,394HLTR384,CineQuest,680,1,23.98,['expired monthly']
14284,394HUIG497,LimeLight,460,1,240.03000000000003,"['expired annual', 'paid annual']"
14285,394IFAK918,CineQuest,71,1,275.83000000000004,"['paid monthly', 'paid monthly', 'trial monthly']"
14286,394IIZS083,ChillStream,55,1,550.1600000000001,"['expired monthly', 'paid monthly']"
14287,394IQUJ721,RetroReel,131,1,240.0,['paid annual']
14288,394JTFD072,ChillStream,27,1,100.0,['paid annual']
14289,394JTFD072,RetroReel,118,1,630.21,['expired monthly']
14290,394JWKQ254,LimeLight,161,1,100.05000000000001,['paid monthly']
14291,394KMVF612,LimeLight,143,1,400.20000000000005,['expired monthly']
14292,394KMZV483,CineQuest,676,1,23.98,['expired monthly']
14293,394KUPP939,CineQuest,285,1,60.0,['paid annual']
14294,394LEPF374,LimeLight,61,1,160.0,['trial annual']
14295,394LEPF374,Pulse,469,1,48.099999999999994,"['expired monthly', 'paid monthly']"
14296,394NHKC327,RetroReel,495,1,239.84,['expired monthly']
14297,394NLUB517,LimeLight,243,1,80.0,['paid annual']
14298,394NUGB552,Pulse,199,1,88.0,['paid monthly']
14299,394NVUQ204,CineQuest,315,1,168.14,['expired monthly']
14300,394OBLH481,CineQuest,596,1,48.0,['paid monthly']
14301,394ODRC959,CineQuest,625,1,48.04,['expired monthly']
14302,394OONX831,CineQuest,64,1,504.3399999999999,"['expired monthly', 'paid monthly', 'paid monthly']"
14303,394OZXW485,LimeLight,489,1,140.07000000000002,['trial monthly']
14304,394QDLJ352,Pulse,170,1,255.88,"['paid monthly', 'paid monthly', 'paid monthly']"
14305,394QYNE878,LimeLight,95,1,360.14000000000004,"['expired monthly', 'paid monthly']"
14306,394RMRV085,LimeLight,159,1,80.01,['paid annual']
14307,394RMRV085,RetroReel,277,1,240.0,['expired annual']
14308,394RRUW573,ChillStream,281,1,225.09,['paid monthly']
14309,394SUCC255,ChillStream,644,1,74.97,['expired monthly']
14310,394UDCP456,LimeLight,458,1,159.84,['paid monthly']
14311,394UQQG961,Pulse,729,1,0.0,['expired monthly']
14312,394UWBS785,ChillStream,439,1,249.89999999999998,['expired monthly']
14313,394WHCK803,RetroReel,236,1,210.0,['paid monthly']
14314,394XBUM262,LimeLight,188,1,160.0,['paid annual']
14315,394XLDD387,CineQuest,621,1,59.99,['paid annual']
14316,394XXSI961,RetroReel,562,1,119.99,['expired annual']
14317,394YLOQ369,ChillStream,402,1,275.11,['paid monthly']
14318,394YPQS206,LimeLight,614,1,79.99,['expired annual']
14319,395ACGR839,CineQuest,371,1,120.1,['paid monthly']
14320,395ARVF094,RetroReel,666,1,90.03,['expired monthly']
14321,395DCMN298,CineQuest,87,1,240.01999999999998,"['expired monthly', 'paid monthly', 'discounted annual']"
14322,395DDWE802,LimeLight,336,1,272.73,"['discounted monthly', 'paid monthly']"
14323,395DSRT315,Pulse,78,1,175.78,['trial monthly']
14324,395EFRI782,ChillStream,244,1,349.85999999999996,['discounted monthly']
14325,395FVYQ573,CineQuest,572,1,60.0,['paid annual']
14326,395GJCZ754,CineQuest,723,1,12.0,['expired monthly']
14327,395GKED585,LimeLight,95,1,440.0,['expired monthly']
14328,395GKED585,Pulse,239,1,66.00999999999999,"['paid monthly', 'paid annual']"
14329,395HHDO493,RetroReel,516,1,240.08,['expired monthly']
14330,395JKYH089,RetroReel,394,1,479.76,"['expired monthly', 'discounted monthly']"
14331,395JVXT025,Pulse,55,1,100.02,['paid annual']
14332,395KXZY447,LimeLight,162,1,220.22,['paid monthly']
14333,395OLSQ516,LimeLight,86,1,319.84,['paid monthly']
14334,395PTBM789,ChillStream,64,1,500.2,"['expired monthly', 'paid monthly']"
14335,395QAZR844,Pulse,612,1,31.92,['paid monthly']
14336,395QEKV308,LimeLight,515,1,160.0,['expired monthly']
14337,395QENN753,LimeLight,220,1,280.14000000000004,['trial monthly']
14338,395QLVI933,ChillStream,627,1,99.98,['paid annual']
14339,395SCSL804,ChillStream,7,1,749.6999999999999,"['paid monthly', 'paid monthly']"
14340,395SNNQ822,ChillStream,482,1,100.0,['paid annual']
14341,395SQMH097,Pulse,604,1,24.0,['paid monthly']
14342,395TXWH793,Pulse,220,1,120.07999999999998,"['expired monthly', 'paid monthly']"
14343,395WSVR399,CineQuest,137,1,675.75,"['paid monthly', 'trial annual', 'paid monthly']"
14344,395WZTY693,Pulse,291,1,49.99,['paid annual']
14345,395XDJH285,CineQuest,707,1,60.0,['expired annual']
14346,395XKOL717,Pulse,181,1,168.0,"['trial monthly', 'trial monthly']"
14347,395XRZS103,CineQuest,482,1,84.0,['paid monthly']
14348,395ZENT691,ChillStream,638,1,100.04,['expired monthly']
14349,395ZKZK353,LimeLight,425,1,79.99,['paid annual']
14350,395ZSSZ953,LimeLight,620,1,80.0,['expired monthly']
14351,396AESQ252,LimeLight,508,1,80.0,['expired annual']
14352,396AMVI481,Pulse,31,1,143.88,"['paid monthly', 'trial monthly']"
14353,396BHSQ164,CineQuest,490,1,95.92,['expired monthly']
14354,396BIXF301,LimeLight,587,1,79.99,['paid annual']
14355,396CECO234,ChillStream,45,1,300.04,"['expired monthly', 'paid monthly']"
14356,396CQIG649,RetroReel,471,1,120.02,['expired annual']
14357,396ERZY596,RetroReel,212,1,210.0,['paid monthly']
14358,396FGLC996,CineQuest,410,1,131.78,['paid monthly']
14359,396FGLC996,Pulse,328,1,100.02,['trial annual']
14360,396FIOG280,CineQuest,688,1,24.02,['expired monthly']
14361,396FLMM198,CineQuest,370,1,156.09,"['expired monthly', 'trial monthly']"
14362,396GGAH865,CineQuest,381,1,12.01,['discounted monthly']
14363,396HJMK117,LimeLight,96,1,540.1199999999999,"['paid monthly', 'paid monthly']"
14364,396ICVG118,CineQuest,76,1,179.85,['paid monthly']
14365,396IDOB004,ChillStream,438,1,200.24,['paid monthly']
14366,396JJFF557,LimeLight,503,1,160.0,['expired monthly']
14367,396JTMX654,Pulse,517,1,116.0,"['paid annual', 'paid monthly']"
14368,396KFPQ265,Pulse,109,1,128.12,"['expired monthly', 'paid monthly', 'paid monthly']"
14369,396KHXE611,CineQuest,506,1,120.03999999999999,"['expired monthly', 'paid monthly']"
14370,396MPTK819,LimeLight,568,1,80.0,['trial annual']
14371,396NFVR586,Pulse,610,1,50.02,['expired annual']
14372,396NPSM816,CineQuest,44,1,469.15,"['expired monthly', 'trial monthly', 'paid monthly']"
14373,396NXCR800,LimeLight,225,1,319.84,['paid monthly']
14374,396QYXJ640,RetroReel,685,1,60.02,['expired monthly']
14375,396RSWG549,Pulse,490,1,64.0,['expired monthly']
14376,396SGKU814,Pulse,217,1,111.81,"['paid monthly', 'paid monthly', 'paid monthly']"
14377,396SKIV047,Pulse,163,1,112.22,"['paid monthly', 'trial monthly']"
14378,396UDQR038,CineQuest,549,1,60.0,['paid annual']
14379,396ULCP463,CineQuest,416,1,132.10999999999999,['paid monthly']
14380,396UTKS703,ChillStream,315,1,299.91999999999996,"['paid monthly', 'paid annual']"
14381,396WFPU415,RetroReel,142,1,450.0,['paid monthly']
14382,396WUIY885,LimeLight,493,1,80.0,['paid monthly']
14383,396XPZW161,CineQuest,566,1,72.17999999999999,['expired monthly']
14384,396ZUCK803,Pulse,299,1,177.67000000000002,"['paid monthly', 'paid annual']"
14385,397AIXF870,RetroReel,727,1,29.99,['expired monthly']
14386,397ASFV233,Pulse,698,1,16.0,['expired monthly']
14387,397DHLW047,LimeLight,86,1,99.9,['paid monthly']
14388,397EHTR323,ChillStream,144,1,424.83,['discounted monthly']
14389,397EVPM990,CineQuest,425,1,24.0,['trial monthly']
14390,397FWXX389,RetroReel,17,1,600.2,['paid monthly']
14391,397GKSH825,CineQuest,290,1,108.09,['paid monthly']
14392,397IIJS923,LimeLight,57,1,680.26,"['paid monthly', 'paid monthly', 'discounted monthly']"
14393,397JEPU923,CineQuest,177,1,180.27999999999997,"['expired monthly', 'discounted monthly']"
14394,397JVDU212,LimeLight,178,1,319.84,['paid monthly']
14395,397LFOE784,CineQuest,224,1,191.84,['paid monthly']
14396,397OAWH369,Pulse,130,1,100.02,['paid annual']
14397,397OUNI750,Pulse,83,1,215.82,"['paid monthly', 'paid monthly']"
14398,397PXXM379,Pulse,341,1,103.87,['paid monthly']
14399,397QQAL301,LimeLight,546,1,140.0,['expired monthly']
14400,397RDSF933,RetroReel,194,1,120.0,['trial annual']
14401,397STUA397,CineQuest,312,1,168.0,"['expired monthly', 'paid monthly']"
14402,397TECN134,RetroReel,458,1,180.0,['paid monthly']
14403,397TTQA322,CineQuest,333,1,131.8,"['expired monthly', 'discounted monthly']"
14404,397TTUR642,ChillStream,22,1,600.0,['expired monthly']
14405,397UAJE828,Pulse,381,1,72.0,['paid monthly']
14406,397UKKQ578,CineQuest,544,1,84.0,['expired monthly']
14407,397VEEU038,CineQuest,439,1,71.94,['trial monthly']
14408,397VWHE078,ChillStream,128,1,100.0,['paid annual']
14409,397XCCI104,LimeLight,14,1,420.42,['paid monthly']
14410,397XHSH215,CineQuest,348,1,156.13,['expired monthly']
14411,397XILQ619,CineQuest,126,1,120.0,['expired annual']
14412,397YTOP523,RetroReel,661,1,60.0,['paid monthly']
14413,397YZRJ134,Pulse,415,1,88.06,"['expired monthly', 'paid monthly']"
14414,397ZKLN393,RetroReel,278,1,240.0,['expired annual']
14415,397ZRSG504,Pulse,705,1,8.01,['expired monthly']
14416,397ZRUX297,Pulse,102,1,256.08,"['expired monthly', 'paid monthly', 'paid monthly']"
14417,398BHDO774,ChillStream,555,1,100.0,['expired annual']
14418,398BIWQ993,Pulse,81,1,152.07999999999998,"['paid monthly', 'paid monthly']"
14419,398BNZY755,RetroReel,400,1,89.97,['paid monthly']
14420,398CPWI618,Pulse,108,1,87.89,"['paid monthly', 'paid monthly']"
14421,398FSKK138,Pulse,605,1,16.02,['paid monthly']
14422,398HGQC639,LimeLight,673,1,40.0,['expired monthly']
14423,398IESM085,Pulse,410,1,171.91,"['expired annual', 'paid monthly']"
14424,398IMWA726,ChillStream,43,1,500.0,['paid monthly']
14425,398IRUJ566,Pulse,335,1,55.99000000000001,"['paid monthly', 'paid monthly']"
14426,398JZPH771,LimeLight,141,1,340.0,['paid monthly']
14427,398KHAA122,CineQuest,359,1,398.88,"['expired monthly', 'discounted annual', 'paid monthly']"
14428,398KMUB590,CineQuest,176,1,203.83,['paid monthly']
14429,398MNYK926,LimeLight,194,1,319.84,['discounted monthly']
14430,398MPZJ268,Pulse,0,1,162.43,"['paid monthly', 'paid annual']"
14431,398NPWA562,RetroReel,711,1,30.0,['expired monthly']
14432,398OAMP166,ChillStream,122,1,200.02,['discounted annual']
14433,398ORAI385,LimeLight,592,1,99.94999999999999,['paid monthly']
14434,398RDXV339,Pulse,183,1,82.00999999999999,"['paid monthly', 'paid annual']"
14435,398RNQK225,LimeLight,667,1,79.99,['expired annual']
14436,398RUBW084,RetroReel,359,1,150.05,['discounted monthly']
14437,398UHQH331,RetroReel,93,1,450.0,['paid monthly']
14438,398UIOO358,LimeLight,237,1,219.85999999999996,"['paid monthly', 'paid monthly']"
14439,398VBUW467,Pulse,608,1,39.95,['expired monthly']
14440,398VWQC345,CineQuest,173,1,227.72000000000003,"['paid monthly', 'paid annual']"
14441,398VZQN831,LimeLight,359,1,59.94,['discounted monthly']
14442,398WBKJ125,RetroReel,592,1,29.99,['paid monthly']
14443,398WIDE410,CineQuest,332,1,168.06,"['expired annual', 'paid monthly']"
14444,398WIDE410,LimeLight,172,1,100.05000000000001,['paid monthly']
14445,398WMDO269,CineQuest,95,1,240.2,['discounted monthly']
14446,399AGMW156,LimeLight,69,1,379.80999999999995,['trial monthly']
14447,399DCDK590,ChillStream,181,1,550.28,"['expired annual', 'paid monthly']"
14448,399GHFS122,Pulse,501,1,49.98,['expired annual']
14449,399GXNF791,Pulse,276,1,88.11,['paid monthly']
14450,399KMOV537,RetroReel,136,1,660.2,"['trial monthly', 'discounted monthly']"
14451,399MLHD392,LimeLight,406,1,80.01,['expired annual']
14452,399NSRB043,CineQuest,309,1,119.98,['paid annual']
14453,399NTLQ530,LimeLight,300,1,219.89,['discounted monthly']
14454,399NTLQ530,RetroReel,578,1,180.0,['expired monthly']
14455,399NTMA362,RetroReel,627,1,120.0,['expired annual']
14456,399OVSO530,LimeLight,598,1,80.04,['discounted annual']
14457,399QDHN347,RetroReel,72,1,629.79,['paid monthly']
14458,399QIQQ775,ChillStream,42,1,1192.2000000000003,"['paid monthly', 'paid monthly', 'discounted monthly', 'paid monthly']"
14459,399TCTL671,CineQuest,462,1,95.92,"['expired monthly', 'paid monthly']"
14460,399TUQW238,ChillStream,704,1,24.99,['expired monthly']
14461,399WXVM587,Pulse,46,1,176.22,['trial monthly']
14462,399WXVM587,RetroReel,328,1,419.85999999999996,['expired monthly']
14463,399YROQ213,Pulse,7,1,100.0,['paid annual']
14464,399ZNDJ239,CineQuest,448,1,11.99,['paid monthly']
14465,400AMWR695,ChillStream,579,1,100.01,['expired annual']
14466,400BKVD317,CineQuest,634,1,36.0,['paid monthly']
14467,400BKVD317,LimeLight,338,1,160.0,['paid annual']
14468,400BWPN021,Pulse,638,1,32.0,['expired monthly']
14469,400CCKQ469,LimeLight,699,1,19.99,['expired monthly']
14470,400CVSJ781,ChillStream,672,1,49.98,['expired monthly']
14471,400DSVU982,CineQuest,437,1,180.01,"['expired annual', 'discounted annual']"
14472,400DVZJ031,Pulse,636,1,49.99,['expired annual']
14473,400EEWJ118,CineQuest,606,1,60.0,['expired monthly']
14474,400FKON067,ChillStream,139,1,200.08,['paid monthly']
14475,400FTQH064,Pulse,362,1,71.82000000000001,['trial monthly']
14476,400GDWZ551,Pulse,517,1,63.92,['discounted monthly']
14477,400GONY919,ChillStream,181,1,350.14000000000004,['discounted monthly']
14478,400GONY919,Pulse,128,1,175.88,"['paid monthly', 'paid monthly']"
14479,400HBZU267,LimeLight,313,1,199.94,"['expired monthly', 'paid annual']"
14480,400HXKN238,CineQuest,693,1,59.99,['expired annual']
14481,400HXKN238,Pulse,364,1,50.01,['paid annual']
14482,400IMKD680,Pulse,121,1,99.78,"['discounted monthly', 'paid monthly']"
14483,400LGIZ806,Pulse,391,1,31.980000000000004,"['expired monthly', 'paid monthly']"
14484,400LXBI353,Pulse,94,1,184.07,"['paid monthly', 'paid monthly']"
14485,400MIGS834,CineQuest,401,1,60.01,['paid annual']
14486,400MOIX648,Pulse,154,1,151.81,['paid monthly']
14487,400MVXH849,CineQuest,82,1,180.03,"['trial annual', 'trial annual']"
14488,400MYSI383,LimeLight,616,1,79.92,['expired monthly']
14489,400NFXT172,Pulse,599,1,31.96,['paid monthly']
14490,400OFVN715,LimeLight,466,1,180.0,['expired monthly']
14491,400PNOZ124,Pulse,49,1,173.99,"['expired monthly', 'paid annual', 'discounted annual']"
14492,400PVKA524,LimeLight,74,1,320.0,"['expired monthly', 'paid annual']"
14493,400QPSW353,LimeLight,341,1,260.26,['expired monthly']
14494,400RJQY170,CineQuest,110,1,218.23999999999998,"['discounted annual', 'paid annual']"
14495,400RZMM640,LimeLight,527,1,79.98,['expired annual']
14496,400RZMM640,Pulse,456,1,71.91,['paid monthly']
14497,400TGIK588,Pulse,552,1,48.06,['expired monthly']
14498,400TMUL215,ChillStream,460,1,99.98,['expired annual']
14499,400UDEN474,LimeLight,88,1,360.18,['paid monthly']
