,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
16768,371SXEL337,CineQuest,142,96.08,['expired monthly'],2022-08-11,2,1,1,1,3,Mid-Value
16769,371SXEL337,LimeLight,196,139.92999999999998,['paid monthly'],2022-06-18,2,1,1,1,3,Mid-Value
16770,371TBYG961,ChillStream,302,275.0,['paid monthly'],2022-03-04,1,0,0,3,3,Mid-Value
16771,371TWET429,RetroReel,137,210.07000000000002,"['expired monthly', 'paid monthly']",2022-08-16,1,1,0,2,3,Mid-Value
16772,371TZDA442,CineQuest,185,132.0,"['expired monthly', 'paid monthly']",2022-06-29,1,1,0,1,2,Low-Value
16773,371UQCE452,LimeLight,167,120.0,['paid monthly'],2022-07-17,1,1,0,1,2,Low-Value
16774,371UQZJ359,Pulse,200,56.14,['paid monthly'],2022-06-14,1,1,0,0,1,Low-Value
16775,371UYXE269,LimeLight,144,152.59,"['paid monthly', 'discounted monthly']",2022-08-09,1,1,0,1,2,Low-Value
16776,371VIOW254,RetroReel,282,300.0,['paid monthly'],2022-03-24,1,0,0,3,3,Mid-Value
16777,371VMDE464,LimeLight,253,180.0,['paid monthly'],2022-04-22,1,0,0,2,2,Low-Value
16778,371WOXC373,ChillStream,47,100.02000000000001,"['expired monthly', 'paid monthly']",2022-11-14,1,2,0,1,3,Mid-Value
16779,371WVAW904,CineQuest,78,59.98,['paid annual'],2022-10-14,1,2,0,0,2,Low-Value
16780,371XION488,CineQuest,358,144.12,['paid monthly'],2022-01-07,1,0,0,1,1,Low-Value
16781,371XZRV522,Pulse,47,16.0,['paid monthly'],2022-11-14,1,2,0,0,2,Low-Value
16782,371YOXP234,CineQuest,220,95.92,['paid monthly'],2022-05-25,1,1,0,1,2,Low-Value
16783,371ZGOU338,ChillStream,252,99.99,['paid annual'],2022-04-23,1,0,0,1,1,Low-Value
16784,371ZJAV298,ChillStream,142,99.99,['paid annual'],2022-08-11,2,1,1,1,3,Mid-Value
16785,371ZJAV298,RetroReel,117,119.99,['paid annual'],2022-09-05,2,1,1,1,3,Mid-Value
16786,372ACCX237,RetroReel,238,359.82,"['expired annual', 'paid monthly']",2022-05-07,1,0,0,3,3,Mid-Value
16787,372AREP501,LimeLight,185,151.51999999999998,"['discounted monthly', 'paid monthly']",2022-06-29,1,1,0,1,2,Low-Value
16788,372AYFF445,RetroReel,14,209.89,"['expired monthly', 'paid monthly']",2022-12-17,1,2,0,2,4,Mid-Value
16789,372BBGJ262,RetroReel,135,120.01,['paid annual'],2022-08-18,1,1,0,1,2,Low-Value
16790,372BTXE863,CineQuest,199,96.02,"['expired monthly', 'paid monthly']",2022-06-15,1,1,0,1,2,Low-Value
16791,372CCAR094,Pulse,103,65.97,"['expired monthly', 'paid annual']",2022-09-19,1,2,0,0,2,Low-Value
16792,372CYKU615,Pulse,236,50.01,['paid annual'],2022-05-09,1,1,0,0,1,Low-Value
16793,372DYZW665,Pulse,231,87.78,"['expired monthly', 'paid monthly']",2022-05-14,1,1,0,0,1,Low-Value
16794,372EBJZ327,ChillStream,291,100.01,['paid annual'],2022-03-15,1,0,0,1,1,Low-Value
16795,372EXUC311,LimeLight,0,80.01,"['paid annual', 'trial monthly']",2022-12-31,1,2,0,0,2,Low-Value
16796,372FBPH496,CineQuest,76,36.06,['paid monthly'],2022-10-16,1,2,0,0,2,Low-Value
16797,372FQIF428,LimeLight,251,159.66,['discounted monthly'],2022-04-24,2,0,1,1,2,Low-Value
16798,372FQIF428,RetroReel,155,209.92999999999998,['expired monthly'],2022-07-29,2,1,1,2,4,Mid-Value
16799,372GKWY084,RetroReel,316,330.11,['paid monthly'],2022-02-18,1,0,0,3,3,Mid-Value
16800,372GXFU746,LimeLight,111,139.95999999999998,"['expired monthly', 'paid monthly']",2022-09-11,1,2,0,1,3,Mid-Value
16801,372HCSZ345,LimeLight,72,60.03,['paid monthly'],2022-10-20,1,2,0,0,2,Low-Value
16802,372HGPU122,Pulse,68,50.01,['paid annual'],2022-10-24,1,2,0,0,2,Low-Value
16803,372HNRC064,CineQuest,300,120.0,['paid monthly'],2022-03-06,1,0,0,1,1,Low-Value
16804,372HZLM402,ChillStream,91,225.01,"['paid monthly', 'paid monthly']",2022-10-01,1,2,0,2,4,Mid-Value
16805,372IADG968,LimeLight,334,63.83,['discounted annual'],2022-01-31,1,0,0,0,0,Low-Value
16806,372JBUT905,ChillStream,41,100.0,['paid annual'],2022-11-20,1,2,0,1,3,Mid-Value
16807,372KKXE854,LimeLight,63,80.0,['paid annual'],2022-10-29,1,2,0,0,2,Low-Value
16808,372LXHZ154,RetroReel,313,330.11,['paid monthly'],2022-02-21,1,0,0,3,3,Mid-Value
16809,372MBXO837,RetroReel,244,269.90999999999997,['paid monthly'],2022-05-01,1,0,0,3,3,Mid-Value
16810,372MTUH095,LimeLight,166,120.06,['paid monthly'],2022-07-18,1,1,0,1,2,Low-Value
16811,372NXUQ126,ChillStream,39,200.08,['paid monthly'],2022-11-22,1,2,0,2,4,Mid-Value
16812,372OFQB215,CineQuest,27,108.0,"['expired monthly', 'paid monthly']",2022-12-04,2,2,1,1,4,Mid-Value
16813,372OFQB215,Pulse,54,49.99,['paid annual'],2022-11-07,2,2,1,0,3,Mid-Value
16814,372OPGU569,RetroReel,92,240.07,"['paid annual', 'paid monthly']",2022-09-30,1,2,0,2,4,Mid-Value
16815,372ORIM241,LimeLight,244,180.0,['paid monthly'],2022-05-01,1,0,0,2,2,Low-Value
16816,372OUHA341,Pulse,235,88.11,"['expired monthly', 'paid monthly']",2022-05-10,1,1,0,1,2,Low-Value
16817,372OVLO329,LimeLight,159,120.0,['paid monthly'],2022-07-25,1,1,0,1,2,Low-Value
16818,372POBV728,Pulse,54,47.5,['trial annual'],2022-11-07,1,2,0,0,2,Low-Value
16819,372PTRJ513,ChillStream,262,100.01,['paid annual'],2022-04-13,1,0,0,1,1,Low-Value
16820,372QSEL554,ChillStream,233,199.92,['paid monthly'],2022-05-12,1,1,0,2,3,Mid-Value
16821,372RUON073,CineQuest,140,119.91,"['paid annual', 'paid monthly']",2022-08-13,1,1,0,1,2,Low-Value
16822,372SVNI768,LimeLight,82,60.0,['paid monthly'],2022-10-10,2,2,1,0,3,Mid-Value
16823,372SVNI768,Pulse,187,48.0,['expired monthly'],2022-06-27,2,1,1,0,2,Low-Value
16824,372SVXE031,CineQuest,41,23.98,['paid monthly'],2022-11-20,2,2,1,0,3,Mid-Value
16825,372SVXE031,LimeLight,283,199.89999999999998,['paid monthly'],2022-03-23,2,0,1,2,3,Mid-Value
16826,372TDCB997,ChillStream,168,150.0,['paid monthly'],2022-07-16,1,1,0,1,2,Low-Value
16827,372UIGL071,CineQuest,360,59.99,['paid annual'],2022-01-05,1,0,0,0,0,Low-Value
16828,372VABZ196,Pulse,317,49.99,['expired annual'],2022-02-17,1,0,0,0,0,Low-Value
16829,372WPGN746,LimeLight,184,140.0,['paid monthly'],2022-06-30,1,1,0,1,2,Low-Value
16830,372WQGK821,ChillStream,280,75.0,['expired monthly'],2022-03-26,1,0,0,0,0,Low-Value
16831,372XDIU693,LimeLight,39,220.0,['paid monthly'],2022-11-22,1,2,0,2,4,Mid-Value
16832,372XGKD996,ChillStream,233,275.08000000000004,"['expired monthly', 'paid monthly']",2022-05-12,2,1,1,3,5,High-Value
16833,372XGKD996,RetroReel,88,300.1,['expired monthly'],2022-10-04,2,2,1,3,6,High-Value
16834,372YAHJ000,CineQuest,127,84.1,"['expired monthly', 'paid monthly']",2022-08-26,1,1,0,0,1,Low-Value
16835,372YFRF352,RetroReel,232,120.01,['paid annual'],2022-05-13,1,1,0,1,2,Low-Value
16836,372ZIDT870,RetroReel,105,119.99,['paid annual'],2022-09-17,1,2,0,1,3,Mid-Value
16837,373AKQG086,RetroReel,66,90.0,['paid monthly'],2022-10-26,1,2,0,1,3,Mid-Value
16838,373AWVW271,CineQuest,269,107.91,['paid monthly'],2022-04-06,1,0,0,1,1,Low-Value
16839,373CHBI244,LimeLight,327,40.0,['expired monthly'],2022-02-07,1,0,0,0,0,Low-Value
16840,373CPXF419,LimeLight,106,32.72,['discounted monthly'],2022-09-16,1,2,0,0,2,Low-Value
16841,373CVJL675,LimeLight,258,80.01,['paid annual'],2022-04-17,1,0,0,0,0,Low-Value
16842,373DOAE921,CineQuest,284,120.1,['paid monthly'],2022-03-22,1,0,0,1,1,Low-Value
16843,373EZAC239,Pulse,282,37.93,['trial annual'],2022-03-24,1,0,0,0,0,Low-Value
16844,373EZUO326,ChillStream,237,149.99,"['expired monthly', 'paid annual']",2022-05-08,1,1,0,1,2,Low-Value
16845,373GVQQ450,Pulse,117,71.94,"['expired monthly', 'paid monthly']",2022-09-05,1,1,0,0,1,Low-Value
16846,373GXCJ502,CineQuest,177,84.04,"['expired monthly', 'paid monthly']",2022-07-07,1,1,0,0,1,Low-Value
16847,373HATR096,LimeLight,293,79.97,['paid annual'],2022-03-13,1,0,0,0,0,Low-Value
16848,373HPEF577,ChillStream,109,58.230000000000004,['trial monthly'],2022-09-13,2,2,1,0,3,Mid-Value
16849,373HPEF577,CineQuest,107,139.61,"['expired monthly', 'discounted monthly', 'paid annual']",2022-09-15,2,2,1,1,4,Mid-Value
16850,373HYYH897,Pulse,314,71.94,['trial monthly'],2022-02-20,1,0,0,0,0,Low-Value
16851,373IOYZ915,CineQuest,262,120.00999999999999,"['expired annual', 'paid annual']",2022-04-13,1,0,0,1,1,Low-Value
16852,373IWQV341,CineQuest,13,36.03,['paid monthly'],2022-12-18,1,2,0,0,2,Low-Value
16853,373JBMF273,Pulse,190,56.0,['paid monthly'],2022-06-24,1,1,0,0,1,Low-Value
16854,373KQTU496,CineQuest,198,84.0,['paid monthly'],2022-06-16,1,1,0,0,1,Low-Value
16855,373KXIK731,CineQuest,114,48.0,['paid monthly'],2022-09-08,1,2,0,0,2,Low-Value
16856,373LMUV109,LimeLight,32,119.99000000000001,"['paid annual', 'paid monthly']",2022-11-29,1,2,0,1,3,Mid-Value
16857,373LWWE090,CineQuest,194,68.11,['trial monthly'],2022-06-20,1,1,0,0,1,Low-Value
16858,373LXQF916,Pulse,117,49.97,['paid annual'],2022-09-05,1,1,0,0,1,Low-Value
16859,373MDUK177,LimeLight,221,160.08,['paid monthly'],2022-05-24,1,1,0,1,2,Low-Value
16860,373MEZN757,RetroReel,24,320.67,"['expired annual', 'discounted annual', 'discounted monthly']",2022-12-07,1,2,0,3,5,High-Value
16861,373MUAF863,ChillStream,33,225.02,"['expired monthly', 'paid annual']",2022-11-28,1,2,0,2,4,Mid-Value
16862,373NDPI994,CineQuest,284,120.0,['paid monthly'],2022-03-22,1,0,0,1,1,Low-Value
16863,373NFUH989,LimeLight,56,179.91,['paid monthly'],2022-11-05,1,2,0,2,4,Mid-Value
16864,373OJMQ835,LimeLight,4,80.0,['expired annual'],2022-12-27,2,2,1,0,3,Mid-Value
16865,373OJMQ835,Pulse,166,47.88,['paid monthly'],2022-07-18,2,1,1,0,2,Low-Value
16866,373PAHH427,LimeLight,288,116.4,['trial monthly'],2022-03-18,1,0,0,1,1,Low-Value
16867,373RQLS160,ChillStream,162,150.06,['paid monthly'],2022-07-22,1,1,0,1,2,Low-Value
16868,373RYWI568,ChillStream,281,99.99,['paid annual'],2022-03-25,1,0,0,1,1,Low-Value
16869,373TLTR563,Pulse,2,40.0,['paid monthly'],2022-12-29,1,2,0,0,2,Low-Value
16870,373UPVU617,Pulse,26,50.01,['paid annual'],2022-12-05,1,2,0,0,2,Low-Value
16871,373WFMS563,RetroReel,88,120.0,['paid annual'],2022-10-04,1,2,0,1,3,Mid-Value
16872,373WOYH624,RetroReel,286,294.7,['trial monthly'],2022-03-20,1,0,0,3,3,Mid-Value
16873,373XLXO299,RetroReel,31,295.56,"['paid monthly', 'paid monthly']",2022-11-30,1,2,0,3,5,High-Value
16874,373ZEMB470,LimeLight,289,80.01,['paid annual'],2022-03-17,1,0,0,0,0,Low-Value
16875,373ZSFC144,LimeLight,181,47.53,['trial monthly'],2022-07-03,1,1,0,0,1,Low-Value
16876,373ZUZY323,ChillStream,15,100.02000000000001,"['paid monthly', 'paid monthly']",2022-12-16,1,2,0,1,3,Mid-Value
16877,373ZZQE683,ChillStream,92,99.96,['paid monthly'],2022-09-30,1,2,0,1,3,Mid-Value
16878,374ADKB265,LimeLight,200,80.0,['paid annual'],2022-06-14,1,1,0,0,1,Low-Value
16879,374AUEY151,LimeLight,94,115.60999999999999,['paid monthly'],2022-09-28,1,2,0,1,3,Mid-Value
16880,374BGBT134,LimeLight,83,180.0,"['expired monthly', 'paid monthly']",2022-10-09,1,2,0,2,4,Mid-Value
16881,374BPTY388,CineQuest,330,131.89000000000001,['paid monthly'],2022-02-04,1,0,0,1,1,Low-Value
16882,374BXRA267,Pulse,152,47.94,['paid monthly'],2022-08-01,1,1,0,0,1,Low-Value
16883,374CKIT620,RetroReel,351,30.01,['expired monthly'],2022-01-14,1,0,0,0,0,Low-Value
16884,374CQAR566,ChillStream,173,149.94,['paid monthly'],2022-07-11,1,1,0,1,2,Low-Value
16885,374CSKT597,Pulse,237,64.16,['paid monthly'],2022-05-08,1,1,0,0,1,Low-Value
16886,374CXIZ771,LimeLight,198,52.01,['discounted monthly'],2022-06-16,1,1,0,0,1,Low-Value
16887,374DXIM242,Pulse,156,47.88,['paid monthly'],2022-07-28,1,1,0,0,1,Low-Value
16888,374ELSC776,CineQuest,187,143.99,"['expired annual', 'paid monthly']",2022-06-27,1,1,0,1,2,Low-Value
16889,374FBNE603,LimeLight,57,220.11,['expired monthly'],2022-11-04,1,2,0,2,4,Mid-Value
16890,374FMJC260,Pulse,301,50.02,['paid annual'],2022-03-05,1,0,0,0,0,Low-Value
16891,374FVAP334,Pulse,321,50.02,['paid annual'],2022-02-13,1,0,0,0,0,Low-Value
16892,374GLGT678,CineQuest,88,36.0,['paid monthly'],2022-10-04,2,2,1,0,3,Mid-Value
16893,374GLGT678,Pulse,314,50.01,['paid annual'],2022-02-20,2,0,1,0,1,Low-Value
16894,374HHHU461,CineQuest,125,84.0,"['expired monthly', 'paid annual']",2022-08-28,2,1,1,0,2,Low-Value
16895,374HHHU461,Pulse,4,111.92,"['expired monthly', 'paid monthly']",2022-12-27,2,2,1,1,4,Mid-Value
16896,374HIWV064,CineQuest,117,120.01,"['expired annual', 'paid annual']",2022-09-05,1,1,0,1,2,Low-Value
16897,374INRK657,CineQuest,26,132.10999999999999,['paid monthly'],2022-12-05,1,2,0,1,3,Mid-Value
16898,374IPSC270,CineQuest,61,55.68,['trial monthly'],2022-10-31,1,2,0,0,2,Low-Value
16899,374JSXK431,LimeLight,85,34.62,['discounted monthly'],2022-10-07,1,2,0,0,2,Low-Value
16900,374JTRH770,CineQuest,120,48.0,['paid monthly'],2022-09-02,1,1,0,0,1,Low-Value
16901,374JYHT031,ChillStream,115,99.99,['paid annual'],2022-09-07,1,1,0,1,2,Low-Value
16902,374KKYP496,Pulse,44,95.91999999999999,"['expired monthly', 'paid monthly', 'paid monthly']",2022-11-17,1,2,0,1,3,Mid-Value
16903,374LWWY619,RetroReel,267,120.01,['paid annual'],2022-04-08,1,0,0,1,1,Low-Value
16904,374LXZW607,Pulse,364,103.74000000000001,['paid monthly'],2022-01-01,1,0,0,1,1,Low-Value
16905,374MPQM421,CineQuest,215,60.01,['expired annual'],2022-05-30,1,1,0,0,1,Low-Value
16906,374NECT829,LimeLight,270,79.99,['paid annual'],2022-04-05,1,0,0,0,0,Low-Value
16907,374NVKJ288,Pulse,173,48.06,['paid monthly'],2022-07-11,1,1,0,0,1,Low-Value
16908,374OBOM822,RetroReel,57,180.02,"['expired monthly', 'paid monthly']",2022-11-04,1,2,0,2,4,Mid-Value
16909,374OWHN796,CineQuest,85,89.07000000000001,"['paid monthly', 'paid monthly']",2022-10-07,1,2,0,1,3,Mid-Value
16910,374QFCX311,CineQuest,138,119.95,"['expired monthly', 'paid monthly']",2022-08-15,1,1,0,1,2,Low-Value
16911,374QMHS957,RetroReel,261,269.82,['paid monthly'],2022-04-14,1,0,0,3,3,Mid-Value
16912,374RMCS760,CineQuest,14,143.10000000000002,['paid monthly'],2022-12-17,2,2,1,1,4,Mid-Value
16913,374RMCS760,LimeLight,258,260.07,"['expired annual', 'paid monthly']",2022-04-17,2,0,1,2,3,Mid-Value
16914,374RSVB302,LimeLight,44,80.0,"['expired monthly', 'paid monthly']",2022-11-17,1,2,0,0,2,Low-Value
16915,374TEJF263,LimeLight,191,79.99,['paid annual'],2022-06-23,1,1,0,0,1,Low-Value
16916,374UXAA924,Pulse,289,33.199999999999996,['trial monthly'],2022-03-17,1,0,0,0,0,Low-Value
16917,374VHUA185,LimeLight,252,80.0,['expired annual'],2022-04-23,1,0,0,0,0,Low-Value
16918,374VJSY633,CineQuest,261,143.97,"['expired monthly', 'paid monthly']",2022-04-14,1,0,0,1,1,Low-Value
16919,374VTDF970,RetroReel,221,203.6,['trial monthly'],2022-05-24,1,1,0,2,3,Mid-Value
16920,374XDTH351,LimeLight,130,159.84,['expired monthly'],2022-08-23,1,1,0,1,2,Low-Value
16921,374YFCX105,LimeLight,142,80.02,['paid annual'],2022-08-11,1,1,0,0,1,Low-Value
16922,374YYPK249,Pulse,90,64.06,"['paid monthly', 'paid monthly']",2022-10-02,1,2,0,0,2,Low-Value
16923,374YZPB373,ChillStream,192,150.0,['expired monthly'],2022-06-22,1,1,0,1,2,Low-Value
16924,374ZCMC289,Pulse,163,24.660000000000004,['trial monthly'],2022-07-21,1,1,0,0,1,Low-Value
16925,374ZERO206,Pulse,23,80.0,"['expired monthly', 'paid monthly']",2022-12-08,1,2,0,0,2,Low-Value
16926,374ZXAO422,RetroReel,103,54.800000000000004,['trial monthly'],2022-09-19,1,2,0,0,2,Low-Value
16927,375CJZG316,CineQuest,133,119.98,"['expired annual', 'paid annual']",2022-08-20,1,1,0,1,2,Low-Value
16928,375CSEX680,ChillStream,21,432.18,"['expired monthly', 'trial monthly']",2022-12-10,1,2,0,3,5,High-Value
16929,375DIVT603,LimeLight,312,220.0,['paid monthly'],2022-02-22,1,0,0,2,2,Low-Value
16930,375DSNX970,CineQuest,341,144.0,['paid monthly'],2022-01-24,1,0,0,1,1,Low-Value
16931,375DWMD140,CineQuest,77,95.97,"['paid monthly', 'paid monthly']",2022-10-15,2,2,1,1,4,Mid-Value
16932,375DWMD140,LimeLight,346,240.24,['paid monthly'],2022-01-19,2,0,1,2,3,Mid-Value
16933,375EJEQ445,RetroReel,117,119.97,['paid annual'],2022-09-05,1,1,0,1,2,Low-Value
16934,375EXOI376,Pulse,282,24.39,['discounted annual'],2022-03-24,1,0,0,0,0,Low-Value
16935,375FSME572,ChillStream,321,275.0,['paid monthly'],2022-02-13,1,0,0,3,3,Mid-Value
16936,375ICAP897,Pulse,78,80.1,['expired monthly'],2022-10-14,1,2,0,0,2,Low-Value
16937,375IVGZ100,Pulse,187,96.09,"['expired monthly', 'paid monthly']",2022-06-27,1,1,0,1,2,Low-Value
16938,375JGVU671,CineQuest,15,69.78,"['expired annual', 'discounted monthly']",2022-12-16,1,2,0,0,2,Low-Value
16939,375JVZN725,ChillStream,222,200.0,['paid monthly'],2022-05-23,1,1,0,2,3,Mid-Value
16940,375KRIC387,Pulse,102,50.0,['paid annual'],2022-09-20,1,2,0,0,2,Low-Value
16941,375KRZE580,CineQuest,64,108.0,['paid monthly'],2022-10-28,1,2,0,1,3,Mid-Value
16942,375MOZO225,ChillStream,59,100.04,['paid monthly'],2022-11-02,1,2,0,1,3,Mid-Value
16943,375MYSZ155,LimeLight,243,180.0,['paid monthly'],2022-05-02,1,0,0,2,2,Low-Value
16944,375OHVP731,RetroReel,45,479.98,"['expired monthly', 'paid monthly']",2022-11-16,1,2,0,3,5,High-Value
16945,375OPAH124,CineQuest,140,60.0,['paid monthly'],2022-08-13,1,1,0,0,1,Low-Value
16946,375OPKI404,LimeLight,288,200.10000000000002,['paid monthly'],2022-03-18,1,0,0,2,2,Low-Value
16947,375RTMZ765,LimeLight,98,231.18999999999997,"['expired monthly', 'paid annual']",2022-09-24,1,2,0,2,4,Mid-Value
16948,375RVVM153,LimeLight,85,158.89,"['expired annual', 'trial annual']",2022-10-07,1,2,0,1,3,Mid-Value
16949,375TNZH104,RetroReel,266,120.0,['paid annual'],2022-04-09,1,0,0,1,1,Low-Value
16950,375TYON003,LimeLight,8,20.0,['paid monthly'],2022-12-23,1,2,0,0,2,Low-Value
16951,375UHNF616,CineQuest,9,34.22,"['expired monthly', 'discounted monthly']",2022-12-22,1,2,0,0,2,Low-Value
16952,375UXXH330,CineQuest,23,41.120000000000005,"['trial monthly', 'paid monthly']",2022-12-08,1,2,0,0,2,Low-Value
16953,375WNNS970,ChillStream,76,74.94,['paid monthly'],2022-10-16,2,2,1,0,3,Mid-Value
16954,375WNNS970,Pulse,57,113.92000000000002,"['expired monthly', 'paid annual']",2022-11-04,2,2,1,1,4,Mid-Value
16955,375WSJK688,Pulse,312,50.01,['paid annual'],2022-02-22,1,0,0,0,0,Low-Value
16956,375XZCF835,CineQuest,312,70.44,"['expired monthly', 'discounted annual']",2022-02-22,1,0,0,0,0,Low-Value
16957,375YASN354,CineQuest,183,59.95,['paid monthly'],2022-07-01,1,1,0,0,1,Low-Value
16958,375ZEMT223,ChillStream,269,224.91,['paid monthly'],2022-04-06,2,0,1,2,3,Mid-Value
16959,375ZEMT223,LimeLight,155,140.0,['expired monthly'],2022-07-29,2,1,1,1,3,Mid-Value
16960,376EJEE118,Pulse,201,73.96000000000001,"['expired monthly', 'paid annual']",2022-06-13,1,1,0,0,1,Low-Value
16961,376EJPF540,Pulse,143,64.0,"['paid monthly', 'paid monthly']",2022-08-10,1,1,0,0,1,Low-Value
16962,376GKIM700,CineQuest,151,72.0,['paid monthly'],2022-08-02,1,1,0,0,1,Low-Value
16963,376HIAR784,Pulse,12,120.0,"['expired monthly', 'paid monthly']",2022-12-19,1,2,0,1,3,Mid-Value
16964,376HLVK251,RetroReel,65,119.98,['paid annual'],2022-10-27,1,2,0,1,3,Mid-Value
16965,376HRUX154,CineQuest,242,108.09,['paid monthly'],2022-05-03,1,0,0,1,1,Low-Value
16966,376HTZG866,CineQuest,287,120.0,['paid monthly'],2022-03-19,2,0,1,1,2,Low-Value
16967,376HTZG866,Pulse,185,31.770000000000003,['paid monthly'],2022-06-29,2,1,1,0,2,Low-Value
16968,376HXFO833,Pulse,147,121.94000000000001,"['expired monthly', 'paid annual', 'paid monthly']",2022-08-06,1,1,0,1,2,Low-Value
16969,376ICVV475,Pulse,330,50.0,['paid annual'],2022-02-04,1,0,0,0,0,Low-Value
16970,376IRHT337,LimeLight,276,77.58,['paid monthly'],2022-03-30,1,0,0,0,0,Low-Value
16971,376IVJT177,CineQuest,142,131.95,"['expired monthly', 'paid monthly']",2022-08-11,1,1,0,1,2,Low-Value
16972,376JBRG913,LimeLight,120,160.0,['paid monthly'],2022-09-02,1,1,0,1,2,Low-Value
16973,376KCKN703,LimeLight,16,191.26,"['expired monthly', 'discounted monthly']",2022-12-15,1,2,0,2,4,Mid-Value
16974,376KCMX139,ChillStream,116,225.0,['paid monthly'],2022-09-06,1,1,0,2,3,Mid-Value
16975,376KHTK188,LimeLight,334,80.01,['paid annual'],2022-01-31,1,0,0,0,0,Low-Value
16976,376KMHQ894,ChillStream,178,225.0,"['expired monthly', 'paid monthly']",2022-07-06,2,1,1,2,4,Mid-Value
16977,376KMHQ894,CineQuest,166,148.41,"['expired annual', 'trial annual']",2022-07-18,2,1,1,1,3,Mid-Value
16978,376KMOK134,ChillStream,244,53.57,['trial annual'],2022-05-01,1,0,0,0,0,Low-Value
16979,376LOMU883,LimeLight,247,179.91,['paid monthly'],2022-04-28,1,0,0,2,2,Low-Value
16980,376MGLX193,ChillStream,163,150.0,['paid monthly'],2022-07-21,1,1,0,1,2,Low-Value
16981,376MUVO794,CineQuest,345,144.0,['paid monthly'],2022-01-20,1,0,0,1,1,Low-Value
16982,376OIDV021,RetroReel,358,360.12,['paid monthly'],2022-01-07,1,0,0,3,3,Mid-Value
16983,376OOBD910,CineQuest,125,120.14999999999999,"['expired monthly', 'paid monthly']",2022-08-28,1,1,0,1,2,Low-Value
16984,376OWGV431,Pulse,100,32.04,['paid monthly'],2022-09-22,1,2,0,0,2,Low-Value
16985,376PWUK146,RetroReel,206,209.92999999999998,['paid monthly'],2022-06-08,1,1,0,2,3,Mid-Value
16986,376QBUM187,LimeLight,45,120.0,"['expired annual', 'paid monthly']",2022-11-16,1,2,0,1,3,Mid-Value
16987,376RIVN489,CineQuest,332,143.76,['paid monthly'],2022-02-02,1,0,0,1,1,Low-Value
16988,376SBPN554,CineQuest,327,11.99,['paid monthly'],2022-02-07,1,0,0,0,0,Low-Value
16989,376UJZV064,Pulse,6,112.03999999999999,"['paid monthly', 'paid monthly']",2022-12-25,1,2,0,1,3,Mid-Value
16990,376UPCV357,CineQuest,66,60.0,['paid annual'],2022-10-26,1,2,0,0,2,Low-Value
16991,376VIWD897,Pulse,108,72.00999999999999,"['paid monthly', 'paid monthly']",2022-09-14,2,2,1,0,3,Mid-Value
16992,376VIWD897,RetroReel,22,150.03,"['expired annual', 'paid monthly']",2022-12-09,2,2,1,1,4,Mid-Value
16993,376XGHR526,Pulse,266,31.96,['expired monthly'],2022-04-09,1,0,0,0,0,Low-Value
16994,376XHFF996,Pulse,92,32.0,['paid monthly'],2022-09-30,1,2,0,0,2,Low-Value
16995,376ZIMP033,CineQuest,8,107.97999999999999,"['expired monthly', 'paid monthly', 'paid annual']",2022-12-23,1,2,0,1,3,Mid-Value
16996,377AGNN469,Pulse,286,49.99,['paid annual'],2022-03-20,1,0,0,0,0,Low-Value
16997,377ARIJ557,RetroReel,316,119.99,['paid annual'],2022-02-18,1,0,0,1,1,Low-Value
16998,377BFQY279,ChillStream,64,250.10000000000002,['expired monthly'],2022-10-28,2,2,1,2,5,High-Value
16999,377BFQY279,Pulse,335,95.88,['paid monthly'],2022-01-30,2,0,1,1,2,Low-Value
17000,377BKAZ668,Pulse,10,49.99,['paid annual'],2022-12-21,1,2,0,0,2,Low-Value
17001,377BXCQ709,LimeLight,121,99.94999999999999,['paid monthly'],2022-09-01,1,1,0,1,2,Low-Value
17002,377CFDY456,Pulse,8,137.79,"['expired monthly', 'paid annual']",2022-12-23,1,2,0,1,3,Mid-Value
17003,377CGTS999,ChillStream,246,225.0,['paid monthly'],2022-04-29,4,0,2,2,4,Mid-Value
17004,377CGTS999,CineQuest,7,120.1,['paid monthly'],2022-12-24,4,2,2,1,5,High-Value
17005,377CGTS999,Pulse,318,88.0,['paid monthly'],2022-02-16,4,0,2,1,3,Mid-Value
17006,377CGTS999,RetroReel,193,180.18,['expired monthly'],2022-06-21,4,1,2,2,5,High-Value
17007,377COWK448,LimeLight,223,40.07,['trial annual'],2022-05-22,1,1,0,0,1,Low-Value
17008,377CWPF672,ChillStream,344,25.0,['expired monthly'],2022-01-21,2,0,1,0,1,Low-Value
17009,377CWPF672,Pulse,238,64.08,['paid monthly'],2022-05-07,2,0,1,0,1,Low-Value
17010,377CXRC872,CineQuest,119,96.0,"['expired monthly', 'paid monthly', 'paid monthly']",2022-09-03,1,1,0,1,2,Low-Value
17011,377CZBH332,LimeLight,213,80.01,['paid annual'],2022-06-01,1,1,0,0,1,Low-Value
17012,377FKVZ453,ChillStream,122,125.0,['paid monthly'],2022-08-31,1,1,0,1,2,Low-Value
17013,377GBAM704,LimeLight,74,234.68,"['paid monthly', 'paid monthly']",2022-10-18,1,2,0,2,4,Mid-Value
17014,377GRDC966,ChillStream,242,100.01,['expired annual'],2022-05-03,2,0,1,1,2,Low-Value
